year,nuts_id,nuts_year_spec,epo_patent_applications
2002,UKM28,2010,12.0
2002,UKM31,2010,6.0
2002,UKM32,2010,2.0
2002,UKM33,2010,4.0
2002,UKM34,2010,57.0
2002,UKM35,2010,19.0
2002,UKM36,2010,10.0
2002,UKM37,2010,1.0
2002,UKM38,2010,5.0
2002,UKM50,2010,15.0
2002,UKM61,2010,
2002,UKM62,2010,3.0
2002,UKM63,2010,7.0
2002,UKM64,2010,2.0
2002,UKM65,2010,
2002,UKM66,2010,
2002,UKN01,2010,14.0
2002,UKN02,2010,14.0
2002,UKN03,2010,8.0
2002,UKN04,2010,3.0
2002,UKN05,2010,8.0
2001,UKC11,2010,6.0
2001,UKC12,2010,1.0
2001,UKC13,2010,
2001,UKC14,2010,3.0
2001,UKC21,2010,17.0
2001,UKC22,2010,9.0
2001,UKC23,2010,9.0
2001,UKD11,2010,
2001,UKD12,2010,11.0
2001,UKD41,2010,9.0
2001,UKD42,2010,5.0
2001,UKD61,2010,12.0
2001,UKD62,2010,33.0
2001,UKD63,2010,14.0
2001,UKD71,2010,17.0
2001,UKD72,2010,25.0
2001,UKD73,2010,2.0
2001,UKD74,2010,7.0
2001,UKE11,2010,25.0
2001,UKE12,2010,4.0
2001,UKE13,2010,7.0
2001,UKE21,2010,20.0
2001,UKE22,2010,44.0
2001,UKE31,2010,34.0
2001,UKE32,2010,25.0
2001,UKE41,2010,27.0
2001,UKE42,2010,69.0
2001,UKE44,2010,20.0
2001,UKE45,2010,12.0
2001,UKF11,2010,20.0
2001,UKF12,2010,22.0
2001,UKF13,2010,53.0
2001,UKF14,2010,8.0
2001,UKF15,2010,16.0
2001,UKF16,2010,15.0
2001,UKF21,2010,24.0
2001,UKF22,2010,52.0
2001,UKF24,2010,22.0
2001,UKF25,2010,23.0
2001,UKF30,2010,20.0
2001,UKG11,2010,7.0
2001,UKG12,2010,35.0
2001,UKG13,2010,41.0
2001,UKG21,2010,5.0
2001,UKG22,2010,7.0
2001,UKG23,2010,18.0
2001,UKG24,2010,29.0
2001,UKG31,2010,55.0
2001,UKG32,2010,19.0
2001,UKG33,2010,30.0
2001,UKG36,2010,13.0
2001,UKG37,2010,12.0
2001,UKG38,2010,9.0
2001,UKG39,2010,6.0
2001,UKH11,2010,27.0
2001,UKH12,2010,114.0
2001,UKH14,2010,74.0
2001,UKH21,2010,21.0
2001,UKH23,2010,173.0
2001,UKH24,2010,8.0
2001,UKH25,2010,32.0
2001,UKH31,2010,9.0
2001,UKH32,2010,1.0
2001,UKJ11,2010,229.0
2001,UKJ12,2010,50.0
2001,UKJ13,2010,129.0
2001,UKJ14,2010,105.0
2001,UKJ21,2010,20.0
2001,UKJ22,2010,18.0
2001,UKJ31,2010,3.0
2001,UKJ32,2010,15.0
2001,UKJ34,2010,4.0
2001,UKJ41,2010,3.0
2001,UKK11,2010,49.0
2001,UKK12,2010,32.0
2001,UKK13,2010,58.0
2001,UKK14,2010,66.0
2001,UKK15,2010,25.0
2001,UKK21,2010,18.0
2001,UKK22,2010,20.0
2001,UKK23,2010,14.0
2001,UKK30,2010,23.0
2001,UKK41,2010,4.0
2001,UKK42,2010,1.0
2001,UKK43,2010,17.0
2001,UKL11,2010,
2001,UKL12,2010,2.0
2001,UKL13,2010,2.0
2001,UKL14,2010,4.0
2001,UKL15,2010,3.0
2001,UKL16,2010,12.0
2001,UKL17,2010,10.0
2001,UKL18,2010,6.0
2001,UKL21,2010,6.0
2001,UKL22,2010,10.0
2001,UKL23,2010,16.0
2001,UKL24,2010,
2001,UKM21,2010,9.0
2001,UKM22,2010,17.0
2001,UKM23,2010,4.0
2001,UKM24,2010,5.0
2001,UKM25,2010,73.0
2001,UKM26,2010,
2001,UKM27,2010,6.0
2001,UKM28,2010,13.0
2001,UKM31,2010,4.0
2001,UKM32,2010,1.0
2001,UKM33,2010,1.0
2001,UKM34,2010,56.0
2001,UKM35,2010,28.0
2001,UKM36,2010,14.0
2001,UKM37,2010,3.0
2001,UKM38,2010,10.0
2001,UKM50,2010,32.0
2001,UKM61,2010,
2001,UKM62,2010,5.0
2001,UKM63,2010,3.0
2001,UKM64,2010,1.0
2001,UKM65,2010,
2001,UKM66,2010,
2001,UKN01,2010,12.0
2001,UKN02,2010,10.0
2001,UKN03,2010,12.0
2001,UKN04,2010,16.0
2001,UKN05,2010,9.0
2000,UKC11,2010,6.0
2000,UKC12,2010,3.0
2000,UKC13,2010,5.0
2000,UKC14,2010,18.0
2000,UKC21,2010,12.0
2000,UKC22,2010,16.0
2000,UKC23,2010,6.0
2000,UKD11,2010,5.0
2000,UKD12,2010,19.0
2000,UKD41,2010,7.0
2000,UKD42,2010,6.0
2000,UKD61,2010,18.0
2000,UKD62,2010,42.0
2000,UKD63,2010,34.0
2000,UKD71,2010,22.0
2000,UKD72,2010,34.0
2000,UKD73,2010,1.0
2000,UKD74,2010,10.0
2000,UKE11,2010,16.0
2000,UKE12,2010,5.0
2000,UKE13,2010,
2000,UKE21,2010,35.0
2000,UKE22,2010,44.0
2000,UKE31,2010,39.0
2000,UKE32,2010,48.0
2000,UKE41,2010,44.0
2000,UKE42,2010,90.0
2000,UKE44,2010,22.0
2000,UKE45,2010,10.0
2000,UKF11,2010,15.0
2000,UKF12,2010,26.0
2000,UKF13,2010,46.0
2000,UKF14,2010,25.0
2000,UKF15,2010,9.0
2000,UKF16,2010,28.0
2000,UKF21,2010,13.0
2000,UKF22,2010,71.0
2000,UKF24,2010,27.0
2000,UKF25,2010,23.0
2000,UKF30,2010,27.0
2000,UKG11,2010,13.0
2000,UKG12,2010,48.0
2000,UKG13,2010,64.0
2000,UKG21,2010,9.0
2000,UKG22,2010,8.0
2000,UKG23,2010,29.0
2000,UKG24,2010,30.0
2000,UKG31,2010,84.0
2000,UKG32,2010,22.0
2000,UKG33,2010,29.0
2000,UKG36,2010,8.0
2000,UKG37,2010,9.0
2000,UKG38,2010,14.0
2000,UKG39,2010,10.0
2000,UKH11,2010,36.0
2000,UKH12,2010,180.0
2000,UKH14,2010,40.0
2000,UKH21,2010,29.0
2000,UKH23,2010,221.0
2000,UKH24,2010,10.0
2000,UKH25,2010,27.0
2000,UKH31,2010,2.0
2000,UKH32,2010,7.0
2000,UKJ11,2010,244.0
2000,UKJ12,2010,51.0
2000,UKJ13,2010,101.0
2000,UKJ14,2010,151.0
2000,UKJ21,2010,28.0
2000,UKJ22,2010,29.0
2000,UKJ31,2010,15.0
2000,UKJ32,2010,19.0
2000,UKJ34,2010,1.0
2000,UKJ41,2010,3.0
2000,UKK11,2010,38.0
2000,UKK12,2010,34.0
2000,UKK13,2010,78.0
2000,UKK14,2010,24.0
2000,UKK15,2010,34.0
2000,UKK21,2010,27.0
2000,UKK22,2010,13.0
2000,UKK23,2010,25.0
2000,UKK30,2010,18.0
2000,UKK41,2010,24.0
2000,UKK42,2010,1.0
2000,UKK43,2010,11.0
2000,UKL11,2010,
2000,UKL12,2010,11.0
2000,UKL13,2010,11.0
2000,UKL14,2010,4.0
2000,UKL15,2010,4.0
2000,UKL16,2010,5.0
2000,UKL17,2010,7.0
2000,UKL18,2010,4.0
2000,UKL21,2010,10.0
2000,UKL22,2010,38.0
2000,UKL23,2010,12.0
2000,UKL24,2010,1.0
2000,UKM21,2010,14.0
2000,UKM22,2010,15.0
2000,UKM23,2010,7.0
2000,UKM24,2010,9.0
2000,UKM25,2010,95.0
2000,UKM26,2010,
2000,UKM27,2010,10.0
2000,UKM28,2010,16.0
2000,UKM31,2010,3.0
2000,UKM32,2010,3.0
2000,UKM33,2010,2.0
2000,UKM34,2010,64.0
2000,UKM35,2010,20.0
2000,UKM36,2010,18.0
2000,UKM37,2010,2.0
2000,UKM38,2010,16.0
2000,UKM50,2010,22.0
2000,UKM61,2010,
2000,UKM62,2010,1.0
2000,UKM63,2010,3.0
2000,UKM64,2010,
2000,UKM65,2010,
2000,UKM66,2010,
2000,UKN01,2010,13.0
2000,UKN02,2010,9.0
2000,UKN03,2010,8.0
2000,UKN04,2010,5.0
2000,UKN05,2010,10.0
1999,UKC11,2010,4.0
1999,UKC12,2010,7.0
1999,UKC13,2010,2.0
1999,UKC14,2010,7.0
1999,UKC21,2010,6.0
1999,UKC22,2010,16.0
1999,UKC23,2010,4.0
1999,UKD11,2010,14.0
1999,UKD12,2010,11.0
1999,UKD41,2010,6.0
1999,UKD42,2010,8.0
1999,UKD61,2010,15.0
1999,UKD62,2010,25.0
1999,UKD63,2010,24.0
1999,UKD71,2010,32.0
1999,UKD72,2010,13.0
1999,UKD73,2010,1.0
1999,UKD74,2010,4.0
1999,UKE11,2010,14.0
1999,UKE12,2010,17.0
1999,UKE13,2010,6.0
1999,UKE21,2010,9.0
1999,UKE22,2010,30.0
1999,UKE31,2010,27.0
1999,UKE32,2010,25.0
1999,UKE41,2010,19.0
1999,UKE42,2010,47.0
1999,UKE44,2010,34.0
1999,UKE45,2010,18.0
1999,UKF11,2010,11.0
1999,UKF12,2010,20.0
1999,UKF13,2010,43.0
1999,UKF14,2010,13.0
1999,UKF15,2010,14.0
1999,UKF16,2010,10.0
1999,UKF21,2010,20.0
1999,UKF22,2010,58.0
1999,UKF24,2010,24.0
1999,UKF25,2010,22.0
1999,UKF30,2010,13.0
1999,UKG11,2010,6.0
1999,UKG12,2010,29.0
1999,UKG13,2010,48.0
1999,UKG21,2010,3.0
1999,UKG22,2010,2.0
1999,UKG23,2010,14.0
1999,UKG24,2010,32.0
1999,UKG31,2010,71.0
1999,UKG32,2010,8.0
1999,UKG33,2010,38.0
1999,UKG36,2010,5.0
1999,UKG37,2010,7.0
1999,UKG38,2010,12.0
1999,UKG39,2010,6.0
1999,UKH11,2010,31.0
1999,UKH12,2010,72.0
1999,UKH14,2010,50.0
1999,UKH21,2010,18.0
1999,UKH23,2010,138.0
1999,UKH24,2010,10.0
1999,UKH25,2010,23.0
1999,UKH31,2010,7.0
1999,UKH32,2010,1.0
1999,UKJ11,2010,216.0
1999,UKJ12,2010,33.0
1999,UKJ13,2010,53.0
1999,UKJ14,2010,86.0
1999,UKJ21,2010,12.0
1999,UKJ22,2010,26.0
1999,UKJ31,2010,
1999,UKJ32,2010,4.0
1999,UKJ34,2010,3.0
1999,UKJ41,2010,5.0
1999,UKK11,2010,25.0
1999,UKK12,2010,28.0
1999,UKK13,2010,54.0
1999,UKK14,2010,11.0
1999,UKK15,2010,24.0
1999,UKK21,2010,17.0
1999,UKK22,2010,15.0
1999,UKK23,2010,19.0
1999,UKK30,2010,20.0
1999,UKK41,2010,2.0
1999,UKK42,2010,3.0
1999,UKK43,2010,27.0
1999,UKL11,2010,
1999,UKL12,2010,5.0
1999,UKL13,2010,7.0
1999,UKL14,2010,3.0
1999,UKL15,2010,2.0
1999,UKL16,2010,7.0
1999,UKL17,2010,9.0
1999,UKL18,2010,4.0
1999,UKL21,2010,11.0
1999,UKL22,2010,10.0
1999,UKL23,2010,9.0
1999,UKL24,2010,3.0
1999,UKM21,2010,7.0
1999,UKM22,2010,13.0
1999,UKM23,2010,9.0
1999,UKM24,2010,2.0
1999,UKM25,2010,57.0
1999,UKM26,2010,1.0
1999,UKM27,2010,7.0
1999,UKM28,2010,12.0
1999,UKM31,2010,4.0
1999,UKM32,2010,1.0
1999,UKM33,2010,1.0
1999,UKM34,2010,39.0
1999,UKM35,2010,13.0
1999,UKM36,2010,3.0
1999,UKM37,2010,1.0
1999,UKM38,2010,2.0
1999,UKM50,2010,20.0
1999,UKM61,2010,
1999,UKM62,2010,1.0
1999,UKM63,2010,10.0
1999,UKM64,2010,
1999,UKM65,2010,
1999,UKM66,2010,
1999,UKN01,2010,10.0
1999,UKN02,2010,3.0
1999,UKN03,2010,5.0
1999,UKN04,2010,3.0
1999,UKN05,2010,14.0
1998,UKC11,2010,3.0
1998,UKC12,2010,3.0
1998,UKC13,2010,1.0
1998,UKC14,2010,4.0
1998,UKC21,2010,6.0
1998,UKC22,2010,14.0
1998,UKC23,2010,5.0
1998,UKD11,2010,5.0
1998,UKD12,2010,6.0
1998,UKD41,2010,4.0
1998,UKD42,2010,6.0
1998,UKD61,2010,9.0
1998,UKD62,2010,16.0
1998,UKD63,2010,21.0
1998,UKD71,2010,31.0
1998,UKD72,2010,16.0
1998,UKD73,2010,1.0
1998,UKD74,2010,2.0
1998,UKE11,2010,18.0
1998,UKE12,2010,13.0
1998,UKE13,2010,6.0
1998,UKE21,2010,4.0
1998,UKE22,2010,21.0
1998,UKE31,2010,31.0
1998,UKE32,2010,17.0
1998,UKE41,2010,20.0
1998,UKE42,2010,51.0
1998,UKE44,2010,28.0
1998,UKE45,2010,30.0
1998,UKF11,2010,16.0
1998,UKF12,2010,22.0
1998,UKF13,2010,16.0
1998,UKF14,2010,20.0
1998,UKF15,2010,11.0
1998,UKF16,2010,17.0
1998,UKF21,2010,7.0
1998,UKF22,2010,48.0
1998,UKF24,2010,19.0
1998,UKF25,2010,15.0
1998,UKF30,2010,15.0
1998,UKG11,2010,3.0
1998,UKG12,2010,22.0
1998,UKG13,2010,34.0
1998,UKG21,2010,3.0
1998,UKG22,2010,11.0
1998,UKG23,2010,9.0
1998,UKG24,2010,32.0
1998,UKG31,2010,41.0
1998,UKG32,2010,8.0
1998,UKG33,2010,35.0
1998,UKG36,2010,6.0
1998,UKG37,2010,12.0
1998,UKG38,2010,12.0
1998,UKG39,2010,6.0
1998,UKH11,2010,32.0
1998,UKH12,2010,81.0
1998,UKH14,2010,24.0
1998,UKH21,2010,13.0
1998,UKH23,2010,100.0
1998,UKH24,2010,5.0
1998,UKH25,2010,14.0
1998,UKH31,2010,2.0
1998,UKH32,2010,2.0
1998,UKJ11,2010,156.0
1998,UKJ12,2010,31.0
1998,UKJ13,2010,62.0
1998,UKJ14,2010,76.0
1998,UKJ21,2010,5.0
1998,UKJ22,2010,17.0
1998,UKJ31,2010,5.0
1998,UKJ32,2010,8.0
1998,UKJ34,2010,3.0
1998,UKJ41,2010,10.0
1998,UKK11,2010,13.0
1998,UKK12,2010,17.0
1998,UKK13,2010,32.0
1998,UKK14,2010,19.0
1998,UKK15,2010,16.0
1998,UKK21,2010,7.0
1998,UKK22,2010,18.0
1998,UKK23,2010,12.0
1998,UKK30,2010,14.0
1998,UKK41,2010,1.0
1998,UKK42,2010,
1998,UKK43,2010,7.0
1998,UKL11,2010,
1998,UKL12,2010,
1998,UKL13,2010,3.0
1998,UKL14,2010,1.0
1998,UKL15,2010,2.0
1998,UKL16,2010,3.0
1998,UKL17,2010,
1998,UKL18,2010,6.0
1998,UKL21,2010,2.0
1998,UKL22,2010,10.0
1998,UKL23,2010,11.0
1998,UKL24,2010,2.0
1998,UKM21,2010,20.0
1998,UKM22,2010,9.0
1998,UKM23,2010,4.0
1998,UKM24,2010,1.0
1998,UKM25,2010,62.0
1998,UKM26,2010,
1998,UKM27,2010,7.0
1998,UKM28,2010,16.0
1998,UKM31,2010,4.0
1998,UKM32,2010,
1998,UKM33,2010,3.0
1998,UKM34,2010,38.0
1998,UKM35,2010,10.0
1998,UKM36,2010,14.0
1998,UKM37,2010,
1998,UKM38,2010,1.0
1998,UKM50,2010,7.0
1998,UKM61,2010,
1998,UKM62,2010,2.0
1998,UKM63,2010,1.0
1998,UKM64,2010,
1998,UKM65,2010,
1998,UKM66,2010,
1998,UKN01,2010,3.0
1998,UKN02,2010,9.0
1998,UKN03,2010,3.0
1998,UKN04,2010,2.0
1998,UKN05,2010,4.0
1997,UKC11,2010,1.0
1997,UKC12,2010,1.0
1997,UKC13,2010,
1997,UKC14,2010,6.0
1997,UKC21,2010,2.0
1997,UKC22,2010,14.0
1997,UKC23,2010,1.0
1997,UKD11,2010,9.0
1997,UKD12,2010,8.0
1997,UKD41,2010,4.0
1997,UKD42,2010,1.0
1997,UKD61,2010,7.0
1997,UKD62,2010,22.0
1997,UKD63,2010,12.0
1997,UKD71,2010,15.0
1997,UKD72,2010,14.0
1997,UKD73,2010,4.0
1997,UKD74,2010,1.0
1997,UKE11,2010,14.0
1997,UKE12,2010,4.0
1997,UKE13,2010,6.0
1997,UKE21,2010,6.0
1997,UKE22,2010,16.0
1997,UKE31,2010,28.0
1997,UKE32,2010,9.0
1997,UKE41,2010,19.0
1997,UKE42,2010,33.0
1997,UKE44,2010,13.0
1997,UKE45,2010,14.0
1997,UKF11,2010,7.0
1997,UKF12,2010,19.0
1997,UKF13,2010,22.0
1997,UKF14,2010,13.0
1997,UKF15,2010,7.0
1997,UKF16,2010,22.0
1997,UKF21,2010,4.0
1997,UKF22,2010,32.0
1997,UKF24,2010,16.0
1997,UKF25,2010,18.0
1997,UKF30,2010,9.0
1997,UKG11,2010,
1997,UKG12,2010,23.0
1997,UKG13,2010,25.0
1997,UKG21,2010,6.0
1997,UKG22,2010,4.0
1997,UKG23,2010,11.0
1997,UKG24,2010,30.0
1997,UKG31,2010,42.0
1997,UKG32,2010,5.0
1997,UKG33,2010,20.0
1997,UKG36,2010,11.0
1997,UKG37,2010,23.0
1997,UKG38,2010,11.0
1997,UKG39,2010,4.0
1997,UKH11,2010,21.0
1997,UKH12,2010,49.0
1997,UKH14,2010,32.0
1997,UKH21,2010,15.0
1997,UKH23,2010,130.0
1997,UKH24,2010,6.0
1997,UKH25,2010,13.0
1997,UKH31,2010,2.0
1997,UKH32,2010,1.0
1997,UKJ11,2010,117.0
1997,UKJ12,2010,29.0
1997,UKJ13,2010,54.0
1997,UKJ14,2010,77.0
1997,UKJ21,2010,1.0
1997,UKJ22,2010,16.0
1997,UKJ31,2010,2.0
1997,UKJ32,2010,6.0
1997,UKJ34,2010,1.0
1997,UKJ41,2010,4.0
1997,UKK11,2010,14.0
1997,UKK12,2010,25.0
1997,UKK13,2010,27.0
1997,UKK14,2010,10.0
1997,UKK15,2010,19.0
1997,UKK21,2010,8.0
1997,UKK22,2010,6.0
1997,UKK23,2010,12.0
1997,UKK30,2010,9.0
1997,UKK41,2010,1.0
1997,UKK42,2010,
1997,UKK43,2010,10.0
1997,UKL11,2010,
1997,UKL12,2010,4.0
1997,UKL13,2010,
1997,UKL14,2010,5.0
1997,UKL15,2010,
1997,UKL16,2010,9.0
1997,UKL17,2010,8.0
1997,UKL18,2010,5.0
1997,UKL21,2010,2.0
1997,UKL22,2010,1.0
1997,UKL23,2010,13.0
1997,UKL24,2010,3.0
1997,UKM21,2010,9.0
1997,UKM22,2010,6.0
1997,UKM23,2010,2.0
1997,UKM24,2010,1.0
1997,UKM25,2010,25.0
1997,UKM26,2010,
1997,UKM27,2010,15.0
1997,UKM28,2010,8.0
1997,UKM31,2010,2.0
1997,UKM32,2010,
1997,UKM33,2010,1.0
1997,UKM34,2010,28.0
1997,UKM35,2010,18.0
1997,UKM36,2010,11.0
1997,UKM37,2010,5.0
1997,UKM38,2010,3.0
1997,UKM50,2010,6.0
1997,UKM61,2010,1.0
1997,UKM62,2010,1.0
1997,UKM63,2010,2.0
1997,UKM64,2010,
1997,UKM65,2010,
1997,UKM66,2010,
1997,UKN01,2010,7.0
1997,UKN02,2010,4.0
1997,UKN03,2010,7.0
1997,UKN04,2010,3.0
1997,UKN05,2010,4.0
1996,UKC11,2010,6.0
1996,UKC12,2010,2.0
1996,UKC13,2010,1.0
1996,UKC14,2010,11.0
1996,UKC21,2010,1.0
1996,UKC22,2010,16.0
1996,UKC23,2010,3.0
1996,UKD11,2010,3.0
1996,UKD12,2010,16.0
1996,UKD41,2010,11.0
1996,UKD42,2010,4.0
1996,UKD61,2010,14.0
1996,UKD62,2010,27.0
1996,UKD63,2010,13.0
1996,UKD71,2010,21.0
1996,UKD72,2010,8.0
1996,UKD73,2010,10.0
1996,UKD74,2010,10.0
1996,UKE11,2010,20.0
1996,UKE12,2010,7.0
1996,UKE13,2010,4.0
1996,UKE21,2010,16.0
1996,UKE22,2010,43.0
1996,UKE31,2010,31.0
1996,UKE32,2010,24.0
1996,UKE41,2010,32.0
1996,UKE42,2010,56.0
1996,UKE44,2010,36.0
1996,UKE45,2010,18.0
1996,UKF11,2010,8.0
1996,UKF12,2010,34.0
1996,UKF13,2010,16.0
1996,UKF14,2010,27.0
1996,UKF15,2010,14.0
1996,UKF16,2010,19.0
1996,UKF21,2010,29.0
1996,UKF22,2010,49.0
1996,UKF24,2010,63.0
1996,UKF25,2010,42.0
1996,UKF30,2010,18.0
1996,UKG11,2010,7.0
1996,UKG12,2010,42.0
1996,UKG13,2010,53.0
1996,UKG21,2010,5.0
1996,UKG22,2010,15.0
1996,UKG23,2010,14.0
1996,UKG24,2010,42.0
1996,UKG31,2010,73.0
1996,UKG32,2010,18.0
1996,UKG33,2010,38.0
1996,UKG36,2010,14.0
1996,UKG37,2010,8.0
1996,UKG38,2010,11.0
1996,UKG39,2010,15.0
1996,UKH11,2010,10.0
1996,UKH12,2010,72.0
1996,UKH14,2010,60.0
1996,UKH21,2010,19.0
1996,UKH23,2010,177.0
1996,UKH24,2010,44.0
1996,UKH25,2010,22.0
1996,UKH31,2010,10.0
1996,UKH32,2010,4.0
1996,UKJ11,2010,234.0
1996,UKJ12,2010,28.0
1996,UKJ13,2010,67.0
1996,UKJ14,2010,66.0
1996,UKJ21,2010,12.0
1996,UKJ22,2010,20.0
1996,UKJ31,2010,2.0
1996,UKJ32,2010,2.0
1996,UKJ34,2010,
1996,UKJ41,2010,13.0
1996,UKK11,2010,17.0
1996,UKK12,2010,17.0
1996,UKK13,2010,37.0
1996,UKK14,2010,18.0
1996,UKK15,2010,22.0
1996,UKK21,2010,13.0
1996,UKK22,2010,12.0
1996,UKK23,2010,38.0
1996,UKK30,2010,6.0
1996,UKK41,2010,3.0
1996,UKK42,2010,1.0
1996,UKK43,2010,30.0
1996,UKL11,2010,
1996,UKL12,2010,1.0
1996,UKL13,2010,2.0
1996,UKL14,2010,4.0
1996,UKL15,2010,4.0
1996,UKL16,2010,6.0
1996,UKL17,2010,6.0
1996,UKL18,2010,2.0
1996,UKL21,2010,4.0
1996,UKL22,2010,15.0
1996,UKL23,2010,14.0
1996,UKL24,2010,
1996,UKM21,2010,10.0
1996,UKM22,2010,13.0
1996,UKM23,2010,3.0
1996,UKM24,2010,12.0
1996,UKM25,2010,132.0
1996,UKM26,2010,
1996,UKM27,2010,21.0
1996,UKM28,2010,14.0
1996,UKM31,2010,7.0
1996,UKM32,2010,3.0
1996,UKM33,2010,5.0
1996,UKM34,2010,59.0
1996,UKM35,2010,27.0
1996,UKM36,2010,11.0
1996,UKM37,2010,4.0
1996,UKM38,2010,14.0
1996,UKM50,2010,16.0
1996,UKM61,2010,2.0
1996,UKM62,2010,13.0
1996,UKM63,2010,13.0
1996,UKM64,2010,1.0
1996,UKM65,2010,
1996,UKM66,2010,1.0
1996,UKN01,2010,12.0
1996,UKN02,2010,12.0
1996,UKN03,2010,14.0
1996,UKN04,2010,
1996,UKN05,2010,14.0
