year,nuts_id,nuts_year_spec,eu_trademark_applications
2011,UKG36,2013,17.0
2011,UKG37,2013,10.0
2011,UKG38,2013,14.0
2011,UKG39,2013,27.0
2011,UKH11,2013,36.0
2011,UKH12,2013,119.0
2011,UKH14,2013,56.0
2011,UKH15,2013,33.0
2011,UKH16,2013,11.0
2011,UKH17,2013,26.0
2011,UKH21,2013,15.0
2011,UKH23,2013,313.0
2011,UKH24,2013,17.0
2011,UKH25,2013,27.0
2011,UKH31,2013,18.0
2011,UKH32,2013,19.0
2011,UKH34,2013,24.0
2011,UKH35,2013,41.0
2011,UKH36,2013,26.0
2011,UKH37,2013,28.0
2011,UKI31,2013,739.0
2011,UKI32,2013,981.0
2011,UKI33,2013,326.0
2011,UKI34,2013,58.0
2011,UKI41,2013,106.0
2011,UKI42,2013,108.0
2011,UKI43,2013,196.0
2011,UKI44,2013,168.0
2011,UKI45,2013,73.0
2011,UKI51,2013,24.0
2011,UKI52,2013,18.0
2011,UKI53,2013,43.0
2011,UKI54,2013,28.0
2011,UKI61,2013,21.0
2011,UKI62,2013,26.0
2011,UKI63,2013,84.0
2011,UKI71,2013,110.0
2011,UKI72,2013,73.0
2011,UKI73,2013,96.0
2011,UKI74,2013,79.0
2011,UKI75,2013,205.0
2011,UKJ11,2013,299.0
2011,UKJ12,2013,33.0
2011,UKJ13,2013,81.0
2011,UKJ14,2013,185.0
2011,UKJ21,2013,33.0
2011,UKJ22,2013,48.0
2011,UKJ25,2013,203.0
2011,UKJ26,2013,71.0
2011,UKJ27,2013,40.0
2011,UKJ28,2013,67.0
2011,UKJ31,2013,10.0
2011,UKJ32,2013,13.0
2011,UKJ34,2013,9.0
2011,UKJ35,2013,37.0
2011,UKJ36,2013,66.0
2011,UKJ37,2013,55.0
2011,UKJ41,2013,15.0
2011,UKJ43,2013,25.0
2011,UKJ44,2013,21.0
2011,UKJ45,2013,19.0
2011,UKJ46,2013,41.0
2011,UKK11,2013,41.0
2011,UKK12,2013,34.0
2011,UKK13,2013,118.0
2011,UKK14,2013,36.0
2011,UKK15,2013,67.0
2011,UKK21,2013,45.0
2011,UKK22,2013,50.0
2011,UKK23,2013,48.0
2011,UKK30,2013,36.0
2011,UKK41,2013,33.0
2011,UKK42,2013,6.0
2011,UKK43,2013,53.0
2011,UKL11,2013,5.0
2011,UKL12,2013,7.0
2011,UKL13,2013,10.0
2011,UKL14,2013,15.0
2011,UKL15,2013,7.0
2011,UKL16,2013,12.0
2011,UKL17,2013,13.0
2011,UKL18,2013,17.0
2011,UKL21,2013,22.0
2011,UKL22,2013,28.0
2011,UKL23,2013,15.0
2011,UKL24,2013,
2011,UKM21,2013,28.0
2011,UKM22,2013,14.0
2011,UKM23,2013,3.0
2011,UKM24,2013,9.0
2011,UKM25,2013,87.0
2011,UKM26,2013,4.0
2011,UKM27,2013,8.0
2011,UKM28,2013,8.0
2011,UKM31,2013,4.0
2011,UKM32,2013,4.0
2011,UKM33,2013,3.0
2011,UKM34,2013,57.0
2011,UKM35,2013,65.0
2011,UKM36,2013,5.0
2011,UKM37,2013,4.0
2011,UKM38,2013,6.0
2011,UKM50,2013,46.0
2011,UKM61,2013,5.0
2011,UKM62,2013,6.0
2011,UKM63,2013,2.0
2011,UKM64,2013,1.0
2011,UKM65,2013,
2011,UKM66,2013,
2011,UKN01,2013,33.0
2011,UKN02,2013,23.0
2011,UKN03,2013,21.0
2011,UKN04,2013,7.0
2011,UKN05,2013,46.0
2010,UKC11,2013,4.0
2010,UKC12,2013,1.0
2010,UKC13,2013,14.0
2010,UKC14,2013,12.0
2010,UKC21,2013,38.0
2010,UKC22,2013,39.0
2010,UKC23,2013,8.0
2010,UKD11,2013,2.0
2010,UKD12,2013,13.0
2010,UKD33,2013,102.0
2010,UKD34,2013,59.0
2010,UKD35,2013,67.0
2010,UKD36,2013,21.0
2010,UKD37,2013,86.0
2010,UKD41,2013,21.0
2010,UKD42,2013,16.0
2010,UKD44,2013,8.0
2010,UKD45,2013,33.0
2010,UKD46,2013,22.0
2010,UKD47,2013,14.0
2010,UKD61,2013,16.0
2010,UKD62,2013,53.0
2010,UKD63,2013,45.0
2010,UKD71,2013,29.0
2010,UKD72,2013,40.0
2010,UKD73,2013,12.0
2010,UKD74,2013,11.0
2010,UKE11,2013,83.0
2010,UKE12,2013,21.0
2010,UKE13,2013,28.0
2010,UKE21,2013,21.0
2010,UKE22,2013,52.0
2010,UKE31,2013,43.0
2010,UKE32,2013,36.0
2010,UKE41,2013,21.0
2010,UKE42,2013,104.0
2010,UKE44,2013,65.0
2010,UKE45,2013,33.0
2010,UKF11,2013,10.0
2010,UKF12,2013,53.0
2010,UKF13,2013,29.0
2010,UKF14,2013,25.0
2010,UKF15,2013,24.0
2010,UKF16,2013,60.0
2010,UKF21,2013,23.0
2010,UKF22,2013,74.0
2010,UKF24,2013,27.0
2010,UKF25,2013,46.0
2010,UKF30,2013,34.0
2010,UKG11,2013,20.0
2010,UKG12,2013,82.0
2010,UKG13,2013,81.0
2010,UKG21,2013,11.0
2010,UKG22,2013,13.0
2010,UKG23,2013,16.0
2010,UKG24,2013,79.0
2010,UKG31,2013,98.0
2010,UKG32,2013,16.0
2010,UKG33,2013,37.0
2010,UKG36,2013,12.0
2010,UKG37,2013,14.0
2010,UKG38,2013,26.0
2010,UKG39,2013,18.0
2010,UKH11,2013,20.0
2010,UKH12,2013,151.0
2010,UKH14,2013,48.0
2010,UKH15,2013,34.0
2010,UKH16,2013,9.0
2010,UKH17,2013,30.0
2010,UKH21,2013,16.0
2010,UKH23,2013,248.0
2010,UKH24,2013,15.0
2010,UKH25,2013,16.0
2010,UKH31,2013,15.0
2010,UKH32,2013,8.0
2010,UKH34,2013,29.0
2010,UKH35,2013,30.0
2010,UKH36,2013,38.0
2010,UKH37,2013,23.0
2010,UKI31,2013,616.0
2010,UKI32,2013,864.0
2010,UKI33,2013,275.0
2010,UKI34,2013,77.0
2010,UKI41,2013,75.0
2010,UKI42,2013,120.0
2010,UKI43,2013,183.0
2010,UKI44,2013,171.0
2010,UKI45,2013,53.0
2010,UKI51,2013,22.0
2010,UKI52,2013,16.0
2010,UKI53,2013,34.0
2010,UKI54,2013,26.0
2010,UKI61,2013,23.0
2010,UKI62,2013,34.0
2010,UKI63,2013,83.0
2010,UKI71,2013,72.0
2010,UKI72,2013,75.0
2010,UKI73,2013,62.0
2010,UKI74,2013,59.0
2010,UKI75,2013,200.0
2010,UKJ11,2013,214.0
2010,UKJ12,2013,24.0
2010,UKJ13,2013,111.0
2010,UKJ14,2013,166.0
2010,UKJ21,2013,30.0
2010,UKJ22,2013,56.0
2010,UKJ25,2013,224.0
2010,UKJ26,2013,63.0
2010,UKJ27,2013,42.0
2010,UKJ28,2013,61.0
2010,UKJ31,2013,6.0
2010,UKJ32,2013,27.0
2010,UKJ34,2013,15.0
2010,UKJ35,2013,35.0
2010,UKJ36,2013,64.0
2010,UKJ37,2013,80.0
2010,UKJ41,2013,9.0
2010,UKJ43,2013,21.0
2010,UKJ44,2013,23.0
2010,UKJ45,2013,26.0
2010,UKJ46,2013,56.0
2010,UKK11,2013,58.0
2010,UKK12,2013,53.0
2010,UKK13,2013,86.0
2010,UKK14,2013,28.0
2010,UKK15,2013,49.0
2010,UKK21,2013,41.0
2010,UKK22,2013,33.0
2010,UKK23,2013,50.0
2010,UKK30,2013,35.0
2010,UKK41,2013,21.0
2010,UKK42,2013,4.0
2010,UKK43,2013,48.0
2010,UKL11,2013,1.0
2010,UKL12,2013,9.0
2010,UKL13,2013,4.0
2010,UKL14,2013,12.0
2010,UKL15,2013,8.0
2010,UKL16,2013,11.0
2010,UKL17,2013,16.0
2010,UKL18,2013,2.0
2010,UKL21,2013,6.0
2010,UKL22,2013,29.0
2010,UKL23,2013,12.0
2010,UKL24,2013,3.0
2010,UKM21,2013,13.0
2010,UKM22,2013,10.0
2010,UKM23,2013,4.0
2010,UKM24,2013,6.0
2010,UKM25,2013,93.0
2010,UKM26,2013,3.0
2010,UKM27,2013,4.0
2010,UKM28,2013,11.0
2010,UKM31,2013,6.0
2010,UKM32,2013,6.0
2010,UKM33,2013,2.0
2010,UKM34,2013,43.0
2010,UKM35,2013,43.0
2010,UKM36,2013,14.0
2010,UKM37,2013,2.0
2010,UKM38,2013,11.0
2010,UKM50,2013,32.0
2010,UKM61,2013,5.0
2010,UKM62,2013,3.0
2010,UKM63,2013,4.0
2010,UKM64,2013,1.0
2010,UKM65,2013,
2010,UKM66,2013,
2010,UKN01,2013,24.0
2010,UKN02,2013,19.0
2010,UKN03,2013,32.0
2010,UKN04,2013,6.0
2010,UKN05,2013,18.0
2009,UKC11,2013,7.0
2009,UKC12,2013,15.0
2009,UKC13,2013,5.0
2009,UKC14,2013,20.0
2009,UKC21,2013,17.0
2009,UKC22,2013,29.0
2009,UKC23,2013,10.0
2009,UKD11,2013,3.0
2009,UKD12,2013,11.0
2009,UKD33,2013,85.0
2009,UKD34,2013,75.0
2009,UKD35,2013,76.0
2009,UKD36,2013,13.0
2009,UKD37,2013,49.0
2009,UKD41,2013,25.0
2009,UKD42,2013,2.0
2009,UKD44,2013,15.0
2009,UKD45,2013,22.0
2009,UKD46,2013,31.0
2009,UKD47,2013,15.0
2009,UKD61,2013,12.0
2009,UKD62,2013,37.0
2009,UKD63,2013,28.0
2009,UKD71,2013,21.0
2009,UKD72,2013,29.0
2009,UKD73,2013,4.0
2009,UKD74,2013,22.0
2009,UKE11,2013,85.0
2009,UKE12,2013,20.0
2009,UKE13,2013,16.0
2009,UKE21,2013,19.0
2009,UKE22,2013,72.0
2009,UKE31,2013,32.0
2009,UKE32,2013,28.0
2009,UKE41,2013,28.0
2009,UKE42,2013,88.0
2009,UKE44,2013,36.0
2009,UKE45,2013,28.0
2009,UKF11,2013,21.0
2009,UKF12,2013,38.0
2009,UKF13,2013,24.0
2009,UKF14,2013,46.0
2009,UKF15,2013,30.0
2009,UKF16,2013,49.0
2009,UKF21,2013,13.0
2009,UKF22,2013,83.0
2009,UKF24,2013,49.0
2009,UKF25,2013,41.0
2009,UKF30,2013,27.0
2009,UKG11,2013,6.0
2009,UKG12,2013,74.0
2009,UKG13,2013,75.0
2009,UKG21,2013,6.0
2009,UKG22,2013,13.0
2009,UKG23,2013,11.0
2009,UKG24,2013,39.0
2009,UKG31,2013,106.0
2009,UKG32,2013,27.0
2009,UKG33,2013,35.0
2009,UKG36,2013,12.0
2009,UKG37,2013,20.0
2009,UKG38,2013,8.0
2009,UKG39,2013,14.0
2009,UKH11,2013,16.0
2009,UKH12,2013,110.0
2009,UKH14,2013,51.0
2009,UKH15,2013,18.0
2009,UKH16,2013,8.0
2009,UKH17,2013,16.0
2009,UKH21,2013,23.0
2009,UKH23,2013,210.0
2009,UKH24,2013,12.0
2009,UKH25,2013,31.0
2009,UKH31,2013,21.0
2009,UKH32,2013,11.0
2009,UKH34,2013,26.0
2009,UKH35,2013,33.0
2009,UKH36,2013,30.0
2009,UKH37,2013,21.0
2009,UKI31,2013,572.0
2009,UKI32,2013,780.0
2009,UKI33,2013,237.0
2009,UKI34,2013,58.0
2009,UKI41,2013,86.0
2009,UKI42,2013,95.0
2009,UKI43,2013,181.0
2009,UKI44,2013,99.0
2009,UKI45,2013,67.0
2009,UKI51,2013,28.0
2009,UKI52,2013,10.0
2009,UKI53,2013,39.0
2009,UKI54,2013,18.0
2009,UKI61,2013,10.0
2009,UKI62,2013,32.0
2009,UKI63,2013,72.0
2009,UKI71,2013,68.0
2009,UKI72,2013,52.0
2009,UKI73,2013,65.0
2009,UKI74,2013,70.0
2009,UKI75,2013,197.0
2009,UKJ11,2013,176.0
2009,UKJ12,2013,58.0
2009,UKJ13,2013,68.0
2009,UKJ14,2013,130.0
2009,UKJ21,2013,43.0
2009,UKJ22,2013,28.0
2009,UKJ25,2013,143.0
2009,UKJ26,2013,44.0
2009,UKJ27,2013,45.0
2009,UKJ28,2013,63.0
2009,UKJ31,2013,8.0
2009,UKJ32,2013,21.0
2009,UKJ34,2013,9.0
2009,UKJ35,2013,27.0
2009,UKJ36,2013,84.0
2009,UKJ37,2013,85.0
2009,UKJ41,2013,15.0
2009,UKJ43,2013,24.0
2009,UKJ44,2013,16.0
2009,UKJ45,2013,21.0
2009,UKJ46,2013,32.0
2009,UKK11,2013,54.0
2009,UKK12,2013,36.0
2009,UKK13,2013,91.0
2009,UKK14,2013,27.0
2009,UKK15,2013,66.0
2009,UKK21,2013,43.0
2009,UKK22,2013,32.0
2009,UKK23,2013,27.0
2009,UKK30,2013,19.0
2009,UKK41,2013,3.0
2009,UKK42,2013,4.0
2009,UKK43,2013,56.0
2009,UKL11,2013,
2009,UKL12,2013,7.0
2009,UKL13,2013,4.0
2009,UKL14,2013,12.0
2009,UKL15,2013,3.0
2009,UKL16,2013,19.0
2009,UKL17,2013,14.0
2009,UKL18,2013,17.0
2009,UKL21,2013,22.0
2009,UKL22,2013,29.0
2009,UKL23,2013,26.0
2009,UKL24,2013,1.0
2009,UKM21,2013,14.0
2009,UKM22,2013,16.0
2009,UKM23,2013,1.0
2009,UKM24,2013,10.0
2009,UKM25,2013,89.0
2009,UKM26,2013,
2009,UKM27,2013,7.0
2009,UKM28,2013,16.0
2009,UKM31,2013,5.0
2009,UKM32,2013,6.0
2009,UKM33,2013,1.0
2009,UKM34,2013,48.0
2009,UKM35,2013,32.0
2009,UKM36,2013,8.0
2009,UKM37,2013,9.0
2009,UKM38,2013,16.0
2009,UKM50,2013,35.0
2009,UKM61,2013,5.0
2009,UKM62,2013,7.0
2009,UKM63,2013,2.0
2009,UKM64,2013,2.0
2009,UKM65,2013,
2009,UKM66,2013,1.0
2009,UKN01,2013,22.0
2009,UKN02,2013,26.0
2009,UKN03,2013,11.0
2009,UKN04,2013,4.0
2009,UKN05,2013,25.0
2008,UKC11,2013,5.0
2008,UKC12,2013,11.0
2008,UKC13,2013,5.0
2008,UKC14,2013,21.0
2008,UKC21,2013,17.0
2008,UKC22,2013,25.0
2008,UKC23,2013,8.0
2008,UKD11,2013,1.0
2008,UKD12,2013,5.0
2008,UKD33,2013,105.0
2008,UKD34,2013,70.0
2008,UKD35,2013,65.0
2008,UKD36,2013,19.0
2008,UKD37,2013,68.0
2008,UKD41,2013,19.0
2008,UKD42,2013,19.0
2008,UKD44,2013,9.0
2008,UKD45,2013,7.0
2008,UKD46,2013,29.0
2008,UKD47,2013,38.0
2008,UKD61,2013,24.0
2008,UKD62,2013,44.0
2008,UKD63,2013,38.0
2008,UKD71,2013,38.0
2008,UKD72,2013,51.0
2008,UKD73,2013,9.0
2008,UKD74,2013,10.0
2008,UKE11,2013,72.0
2008,UKE12,2013,22.0
2008,UKE13,2013,15.0
2008,UKE21,2013,16.0
2008,UKE22,2013,41.0
2008,UKE31,2013,72.0
2008,UKE32,2013,36.0
2008,UKE41,2013,53.0
2008,UKE42,2013,101.0
2008,UKE44,2013,57.0
2008,UKE45,2013,22.0
2008,UKF11,2013,8.0
2008,UKF12,2013,49.0
2008,UKF13,2013,30.0
2008,UKF14,2013,28.0
2008,UKF15,2013,8.0
2008,UKF16,2013,27.0
2008,UKF21,2013,19.0
2008,UKF22,2013,74.0
2008,UKF24,2013,45.0
2008,UKF25,2013,28.0
2008,UKF30,2013,26.0
2008,UKG11,2013,12.0
2008,UKG12,2013,71.0
2008,UKG13,2013,56.0
2008,UKG21,2013,6.0
2008,UKG22,2013,23.0
2008,UKG23,2013,17.0
2008,UKG24,2013,44.0
2008,UKG31,2013,93.0
2008,UKG32,2013,25.0
2008,UKG33,2013,24.0
2008,UKG36,2013,19.0
2008,UKG37,2013,20.0
2008,UKG38,2013,19.0
2008,UKG39,2013,10.0
2008,UKH11,2013,24.0
2008,UKH12,2013,103.0
2008,UKH14,2013,60.0
2008,UKH15,2013,26.0
2008,UKH16,2013,11.0
2008,UKH17,2013,18.0
2008,UKH21,2013,27.0
2008,UKH23,2013,191.0
2008,UKH24,2013,6.0
2008,UKH25,2013,19.0
2008,UKH31,2013,17.0
2008,UKH32,2013,10.0
2008,UKH34,2013,22.0
2008,UKH35,2013,32.0
2008,UKH36,2013,22.0
2008,UKH37,2013,24.0
2008,UKI31,2013,606.0
2008,UKI32,2013,828.0
2008,UKI33,2013,274.0
2008,UKI34,2013,56.0
2008,UKI41,2013,65.0
2008,UKI42,2013,67.0
2008,UKI43,2013,194.0
2008,UKI44,2013,169.0
2008,UKI45,2013,51.0
2008,UKI51,2013,21.0
2008,UKI52,2013,25.0
2008,UKI53,2013,37.0
2008,UKI54,2013,26.0
2008,UKI61,2013,24.0
2008,UKI62,2013,12.0
2008,UKI63,2013,63.0
2008,UKI71,2013,68.0
2008,UKI72,2013,64.0
2008,UKI73,2013,88.0
2008,UKI74,2013,60.0
2008,UKI75,2013,221.0
2008,UKJ11,2013,218.0
2008,UKJ12,2013,43.0
2008,UKJ13,2013,96.0
2008,UKJ14,2013,123.0
2008,UKJ21,2013,23.0
2008,UKJ22,2013,39.0
2008,UKJ25,2013,208.0
2008,UKJ26,2013,77.0
2008,UKJ27,2013,30.0
2008,UKJ28,2013,50.0
2008,UKJ31,2013,12.0
2008,UKJ32,2013,13.0
2008,UKJ34,2013,4.0
2008,UKJ35,2013,48.0
2008,UKJ36,2013,60.0
2008,UKJ37,2013,75.0
2008,UKJ41,2013,9.0
2008,UKJ43,2013,10.0
2008,UKJ44,2013,25.0
2008,UKJ45,2013,22.0
2008,UKJ46,2013,38.0
2008,UKK11,2013,44.0
2008,UKK12,2013,65.0
2008,UKK13,2013,77.0
2008,UKK14,2013,29.0
2008,UKK15,2013,48.0
2008,UKK21,2013,39.0
2008,UKK22,2013,69.0
2008,UKK23,2013,41.0
2008,UKK30,2013,23.0
2008,UKK41,2013,17.0
2008,UKK42,2013,6.0
2008,UKK43,2013,60.0
2008,UKL11,2013,1.0
2008,UKL12,2013,12.0
2008,UKL13,2013,5.0
2008,UKL14,2013,8.0
2008,UKL15,2013,6.0
2008,UKL16,2013,20.0
2008,UKL17,2013,6.0
2008,UKL18,2013,13.0
2008,UKL21,2013,6.0
2008,UKL22,2013,38.0
2008,UKL23,2013,31.0
2008,UKL24,2013,7.0
2008,UKM21,2013,19.0
2008,UKM22,2013,27.0
2008,UKM23,2013,2.0
2008,UKM24,2013,5.0
2008,UKM25,2013,93.0
2008,UKM26,2013,2.0
2008,UKM27,2013,18.0
2008,UKM28,2013,7.0
2008,UKM31,2013,14.0
2008,UKM32,2013,2.0
2008,UKM33,2013,1.0
2008,UKM34,2013,36.0
2008,UKM35,2013,29.0
2008,UKM36,2013,13.0
2008,UKM37,2013,6.0
2008,UKM38,2013,15.0
2008,UKM50,2013,22.0
2008,UKM61,2013,2.0
2008,UKM62,2013,12.0
2008,UKM63,2013,3.0
2008,UKM64,2013,1.0
2008,UKM65,2013,2.0
2008,UKM66,2013,3.0
2008,UKN01,2013,18.0
2008,UKN02,2013,21.0
2008,UKN03,2013,11.0
2008,UKN04,2013,36.0
2008,UKN05,2013,20.0
2007,UKC11,2013,4.0
2007,UKC12,2013,7.0
2007,UKC13,2013,3.0
2007,UKC14,2013,5.0
2007,UKC21,2013,29.0
2007,UKC22,2013,45.0
2007,UKC23,2013,5.0
2007,UKD11,2013,10.0
2007,UKD12,2013,7.0
2007,UKD33,2013,54.0
2007,UKD34,2013,69.0
2007,UKD35,2013,34.0
2007,UKD36,2013,24.0
2007,UKD37,2013,66.0
2007,UKD41,2013,9.0
2007,UKD42,2013,25.0
2007,UKD44,2013,10.0
2007,UKD45,2013,34.0
2007,UKD46,2013,20.0
2007,UKD47,2013,10.0
2007,UKD61,2013,17.0
2007,UKD62,2013,60.0
2007,UKD63,2013,42.0
2007,UKD71,2013,57.0
2007,UKD72,2013,24.0
2007,UKD73,2013,6.0
2007,UKD74,2013,20.0
2007,UKE11,2013,124.0
2007,UKE12,2013,19.0
2007,UKE13,2013,7.0
2007,UKE21,2013,25.0
2007,UKE22,2013,61.0
2007,UKE31,2013,38.0
2007,UKE32,2013,36.0
2007,UKE41,2013,47.0
2007,UKE42,2013,128.0
2007,UKE44,2013,66.0
2007,UKE45,2013,30.0
2007,UKF11,2013,14.0
2007,UKF12,2013,49.0
2007,UKF13,2013,34.0
2007,UKF14,2013,35.0
2007,UKF15,2013,13.0
2007,UKF16,2013,59.0
2007,UKF21,2013,28.0
2007,UKF22,2013,77.0
2007,UKF24,2013,76.0
2007,UKF25,2013,39.0
2007,UKF30,2013,38.0
2007,UKG11,2013,28.0
2007,UKG12,2013,78.0
2007,UKG13,2013,79.0
2007,UKG21,2013,5.0
2007,UKG22,2013,9.0
2007,UKG23,2013,15.0
2007,UKG24,2013,49.0
2007,UKG31,2013,80.0
2007,UKG32,2013,25.0
2007,UKG33,2013,33.0
2007,UKG36,2013,19.0
2007,UKG37,2013,14.0
2007,UKG38,2013,6.0
2007,UKG39,2013,27.0
2007,UKH11,2013,20.0
2007,UKH12,2013,154.0
2007,UKH14,2013,59.0
2007,UKH15,2013,32.0
2007,UKH16,2013,11.0
2007,UKH17,2013,14.0
2007,UKH21,2013,22.0
2007,UKH23,2013,256.0
2007,UKH24,2013,5.0
2007,UKH25,2013,44.0
2007,UKH31,2013,12.0
2007,UKH32,2013,2.0
2007,UKH34,2013,28.0
2007,UKH35,2013,35.0
2007,UKH36,2013,30.0
2007,UKH37,2013,22.0
2007,UKI31,2013,679.0
2007,UKI32,2013,967.0
2007,UKI33,2013,244.0
2007,UKI34,2013,59.0
2007,UKI41,2013,88.0
2007,UKI42,2013,91.0
2007,UKI43,2013,195.0
2007,UKI44,2013,206.0
2007,UKI45,2013,46.0
2007,UKI51,2013,11.0
2007,UKI52,2013,21.0
2007,UKI53,2013,24.0
2007,UKI54,2013,29.0
2007,UKI61,2013,18.0
2007,UKI62,2013,10.0
2007,UKI63,2013,71.0
2007,UKI71,2013,66.0
2007,UKI72,2013,102.0
2007,UKI73,2013,67.0
2007,UKI74,2013,80.0
2007,UKI75,2013,277.0
2007,UKJ11,2013,168.0
2007,UKJ12,2013,59.0
2007,UKJ13,2013,152.0
2007,UKJ14,2013,132.0
2007,UKJ21,2013,36.0
2007,UKJ22,2013,52.0
2007,UKJ25,2013,194.0
2007,UKJ26,2013,55.0
2007,UKJ27,2013,42.0
2007,UKJ28,2013,60.0
2007,UKJ31,2013,7.0
2007,UKJ32,2013,19.0
2007,UKJ34,2013,6.0
2007,UKJ35,2013,42.0
2007,UKJ36,2013,65.0
2007,UKJ37,2013,64.0
2007,UKJ41,2013,10.0
2007,UKJ43,2013,17.0
2007,UKJ44,2013,16.0
2007,UKJ45,2013,13.0
2007,UKJ46,2013,51.0
2007,UKK11,2013,44.0
2007,UKK12,2013,48.0
2007,UKK13,2013,103.0
2007,UKK14,2013,15.0
2007,UKK15,2013,68.0
2007,UKK21,2013,36.0
2007,UKK22,2013,24.0
2007,UKK23,2013,62.0
2007,UKK30,2013,29.0
2007,UKK41,2013,7.0
2007,UKK42,2013,7.0
2007,UKK43,2013,60.0
2007,UKL11,2013,1.0
2007,UKL12,2013,8.0
2007,UKL13,2013,31.0
2007,UKL14,2013,2.0
2007,UKL15,2013,4.0
2007,UKL16,2013,16.0
2007,UKL17,2013,14.0
2007,UKL18,2013,12.0
2007,UKL21,2013,18.0
2007,UKL22,2013,59.0
2007,UKL23,2013,33.0
2007,UKL24,2013,4.0
2007,UKM21,2013,14.0
2007,UKM22,2013,24.0
2007,UKM23,2013,4.0
2007,UKM24,2013,17.0
2007,UKM25,2013,95.0
2007,UKM26,2013,
2007,UKM27,2013,21.0
2007,UKM28,2013,9.0
2007,UKM31,2013,7.0
2007,UKM32,2013,6.0
2007,UKM33,2013,5.0
2007,UKM34,2013,63.0
2007,UKM35,2013,23.0
2007,UKM36,2013,13.0
2007,UKM37,2013,1.0
2007,UKM38,2013,19.0
2007,UKM50,2013,18.0
2007,UKM61,2013,3.0
2007,UKM62,2013,10.0
2007,UKM63,2013,8.0
2007,UKM64,2013,2.0
2007,UKM65,2013,
2007,UKM66,2013,
2007,UKN01,2013,22.0
2007,UKN02,2013,21.0
2007,UKN03,2013,17.0
2007,UKN04,2013,26.0
2007,UKN05,2013,22.0
2006,UKC11,2013,6.0
2006,UKC12,2013,12.0
2006,UKC13,2013,6.0
2006,UKC14,2013,15.0
2006,UKC21,2013,15.0
2006,UKC22,2013,48.0
2006,UKC23,2013,2.0
2006,UKD11,2013,7.0
2006,UKD12,2013,16.0
2006,UKD33,2013,70.0
2006,UKD34,2013,50.0
2006,UKD35,2013,44.0
2006,UKD36,2013,19.0
2006,UKD37,2013,36.0
2006,UKD41,2013,27.0
2006,UKD42,2013,11.0
2006,UKD44,2013,14.0
2006,UKD45,2013,25.0
2006,UKD46,2013,31.0
2006,UKD47,2013,13.0
2006,UKD61,2013,26.0
2006,UKD62,2013,42.0
2006,UKD63,2013,42.0
2006,UKD71,2013,30.0
2006,UKD72,2013,40.0
2006,UKD73,2013,5.0
2006,UKD74,2013,13.0
2006,UKE11,2013,69.0
2006,UKE12,2013,14.0
2006,UKE13,2013,10.0
2006,UKE21,2013,25.0
2006,UKE22,2013,54.0
2006,UKE31,2013,65.0
2006,UKE32,2013,38.0
2006,UKE41,2013,26.0
2006,UKE42,2013,162.0
2006,UKE44,2013,46.0
2006,UKE45,2013,13.0
2006,UKF11,2013,8.0
2006,UKF12,2013,48.0
2006,UKF13,2013,33.0
2006,UKF14,2013,39.0
2006,UKF15,2013,10.0
2006,UKF16,2013,10.0
2006,UKF21,2013,26.0
2006,UKF22,2013,76.0
2006,UKF24,2013,61.0
2006,UKF25,2013,23.0
2006,UKF30,2013,33.0
2006,UKG11,2013,26.0
2006,UKG12,2013,49.0
2006,UKG13,2013,83.0
2006,UKG21,2013,6.0
2006,UKG22,2013,10.0
2006,UKG23,2013,7.0
2006,UKG24,2013,60.0
2006,UKG31,2013,96.0
2006,UKG32,2013,28.0
2006,UKG33,2013,29.0
2006,UKG36,2013,26.0
2006,UKG37,2013,10.0
2006,UKG38,2013,16.0
2006,UKG39,2013,33.0
2006,UKH11,2013,42.0
2006,UKH12,2013,130.0
2006,UKH14,2013,38.0
2006,UKH15,2013,37.0
2006,UKH16,2013,11.0
2006,UKH17,2013,28.0
2006,UKH21,2013,16.0
2006,UKH23,2013,219.0
2006,UKH24,2013,5.0
2006,UKH25,2013,41.0
2006,UKH31,2013,6.0
2006,UKH32,2013,8.0
2006,UKH34,2013,26.0
2006,UKH35,2013,27.0
2006,UKH36,2013,37.0
2006,UKH37,2013,29.0
2006,UKI31,2013,566.0
2006,UKI32,2013,836.0
2006,UKI33,2013,233.0
2006,UKI34,2013,51.0
2006,UKI41,2013,41.0
2006,UKI42,2013,88.0
2006,UKI43,2013,177.0
2006,UKI44,2013,125.0
2006,UKI45,2013,26.0
2006,UKI51,2013,11.0
2006,UKI52,2013,21.0
2006,UKI53,2013,26.0
2006,UKI54,2013,27.0
2006,UKI61,2013,12.0
2006,UKI62,2013,18.0
2006,UKI63,2013,76.0
2006,UKI71,2013,59.0
2006,UKI72,2013,85.0
2006,UKI73,2013,43.0
2006,UKI74,2013,70.0
2006,UKI75,2013,206.0
2006,UKJ11,2013,200.0
2006,UKJ12,2013,50.0
2006,UKJ13,2013,88.0
2006,UKJ14,2013,183.0
2006,UKJ21,2013,46.0
2006,UKJ22,2013,38.0
2006,UKJ25,2013,210.0
2006,UKJ26,2013,51.0
2006,UKJ27,2013,35.0
2006,UKJ28,2013,51.0
2006,UKJ31,2013,3.0
2006,UKJ32,2013,10.0
2006,UKJ34,2013,4.0
2006,UKJ35,2013,27.0
2006,UKJ36,2013,82.0
2006,UKJ37,2013,80.0
2006,UKJ41,2013,11.0
2006,UKJ43,2013,16.0
2006,UKJ44,2013,29.0
