year,nuts_id,nuts_year_spec,eurostat_gov_rd_workforce_data
2010,UKG2,2010,0.0
2010,UKG3,2010,583000.0
2010,UKH1,2010,364654000.0
2010,UKH2,2010,73444000.0
2010,UKH3,2010,0.0
2010,UKJ1,2010,417463000.0
2010,UKJ2,2010,134880000.0
2010,UKJ3,2010,242481000.0
2010,UKJ4,2010,150268000.0
2010,UKK1,2010,382490000.0
2010,UKK2,2010,5129000.0
2010,UKK3,2010,0.0
2010,UKK4,2010,78923000.0
2010,UKL1,2010,6412000.0
2010,UKL2,2010,18536000.0
2010,UKM2,2010,236419000.0
2010,UKM3,2010,33924000.0
2010,UKM5,2010,73560000.0
2010,UKM6,2010,4896000.0
2010,UKN0,2010,22383000.0
2011,UKC1,2013,230000.0
2011,UKC2,2013,0.0
2011,UKD1,2013,461000.0
2011,UKD3,2013,5070000.0
2011,UKD4,2013,19357000.0
2011,UKD6,2013,44475000.0
2011,UKD7,2013,26731000.0
2011,UKE1,2013,0.0
2011,UKE2,2013,54960000.0
2011,UKE3,2013,9333000.0
2011,UKE4,2013,1383000.0
2011,UKF1,2013,95518000.0
2011,UKF2,2013,16131000.0
2011,UKF3,2013,3802000.0
2011,UKG1,2013,576000.0
2011,UKG2,2013,0.0
2011,UKG3,2013,1036999.9999999999
2011,UKH1,2013,224450000.0
2011,UKH2,2013,14172000.0
2011,UKH3,2013,0.0
2011,UKI3,2013,205784000.0
2011,UKI4,2013,55421000.0
2011,UKI5,2013,35373000.0
2011,UKI6,2013,32838000.0
2011,UKI7,2013,36064000.0
2011,UKJ1,2013,406268000.0
2011,UKJ2,2013,137804000.0
2011,UKJ3,2013,268579000.0
2011,UKJ4,2013,148519000.0
2011,UKK1,2013,396359000.0
2011,UKK2,2013,5415000.0
2011,UKK3,2013,115000.0
2011,UKK4,2013,72128000.0
2011,UKL1,2013,8411000.0
2011,UKL2,2013,28920000.0
2011,UKM2,2013,172255000.0
2011,UKM3,2013,33644000.0
2011,UKM5,2013,116142000.0
2011,UKM6,2013,4378000.0
2011,UKN0,2013,24312000.0
2012,UKC1,2013,123000.0
2012,UKC2,2013,247000.0
2012,UKD1,2013,493000.0
2012,UKD3,2013,12579000.0
2012,UKD4,2013,16648000.0
2012,UKD6,2013,40696000.0
2012,UKD7,2013,22444000.0
2012,UKE1,2013,0.0
2012,UKE2,2013,60303000.0
2012,UKE3,2013,9372000.0
2012,UKE4,2013,1357000.0
2012,UKF1,2013,85091000.0
2012,UKF2,2013,15908000.0
2012,UKF3,2013,3453000.0
2012,UKG1,2013,493000.0
2012,UKG2,2013,0.0
2012,UKG3,2013,2096000.0
2012,UKH1,2013,245160000.0
2012,UKH2,2013,9989000.0
2012,UKH3,2013,0.0
2012,UKI3,2013,230608000.0
2012,UKI4,2013,62153000.0
2012,UKI5,2013,36009000.0
2012,UKI6,2013,33543000.0
2012,UKI7,2013,36626000.0
2012,UKJ1,2013,378838000.0
2012,UKJ2,2013,163645000.0
2012,UKJ3,2013,295228000.0
2012,UKJ4,2013,139968000.0
2012,UKK1,2013,411765000.0
2012,UKK2,2013,5673000.0
2012,UKK3,2013,0.0
2012,UKK4,2013,8756000.0
2012,UKL1,2013,11099000.0
2012,UKL2,2013,26637000.0
2012,UKM2,2013,136762000.0
2012,UKM3,2013,32433000.0
2012,UKM5,2013,116167000.0
2012,UKM6,2013,2220000.0
2012,UKN0,2013,25281000.0
2013,UKC1,2013,118000.0
2013,UKC2,2013,589000.0
2013,UKD1,2013,824000.0
2013,UKD3,2013,13423000.0
2013,UKD4,2013,16366000.0
2013,UKD6,2013,41328000.0
2013,UKD7,2013,27081000.0
2013,UKE1,2013,0.0
2013,UKE2,2013,73119000.0
2013,UKE3,2013,10715000.0
2013,UKE4,2013,2826000.0
2013,UKF1,2013,83127000.0
2013,UKF2,2013,17426000.0
2013,UKF3,2013,1648000.0
2013,UKG1,2013,824000.0
2013,UKG2,2013,118000.0
2013,UKG3,2013,3415000.0
2013,UKH1,2013,241729000.0
2013,UKH2,2013,8242000.000000001
2013,UKH3,2013,0.0
2013,UKI3,2013,223596000.0
2013,UKI4,2013,60285000.0
2013,UKI5,2013,37443000.0
2013,UKI6,2013,34735000.0
2013,UKI7,2013,38149000.0
2013,UKJ1,2013,395149000.0
2013,UKJ2,2013,171435000.0
2013,UKJ3,2013,313906000.0
2013,UKJ4,2013,116684000.0
2013,UKK1,2013,414930000.0
2013,UKK2,2013,6005000.0
2013,UKK3,2013,0.0
2013,UKK4,2013,1177000.0
2013,UKL1,2013,11774000.0
2013,UKL2,2013,27434000.0
2013,UKM2,2013,148122000.0
2013,UKM3,2013,16837000.0
2013,UKM5,2013,94549000.0
2013,UKM6,2013,3415000.0
2013,UKN0,2013,27199000.0
2014,UKC1,2016,372000.0
2014,UKC2,2016,496000.0
2014,UKD1,2016,1117000.0
2014,UKD3,2016,16126999.999999998
2014,UKD4,2016,17368000.0
2014,UKD6,2016,46768000.0
2014,UKD7,2016,26300000.0
2014,UKE1,2016,0.0
2014,UKE2,2016,72200000.0
2014,UKE3,2016,13398000.0
2014,UKE4,2016,1737000.0
2014,UKF1,2016,86342000.0
2014,UKF2,2016,19973000.0
2014,UKF3,2016,1241000.0
2014,UKG1,2016,496000.0
2014,UKG2,2016,620000.0
2014,UKG3,2016,3101000.0
2014,UKH1,2016,253070000.0
2014,UKH2,2016,9180000.0
2014,UKH3,2016,124000.0
2014,UKI3,2016,232726000.0
2014,UKI4,2016,62771000.0
2014,UKI5,2016,40070000.0
2014,UKI6,2016,37340000.0
2014,UKI7,2016,40814000.0
2014,UKJ1,2016,422652000.0
2014,UKJ2,2016,83737000.0
2014,UKJ3,2016,335690000.0
2014,UKJ4,2016,117231000.0
2014,UKK1,2016,430468000.0
2014,UKK2,2016,5707000.0
2014,UKK3,2016,372000.0
2014,UKK4,2016,1117000.0
2014,UKL1,2016,13646000.0
2014,UKL2,2016,27168000.0
2014,UKM2,2016,152090000.0
2014,UKM3,2016,17616000.0
2014,UKM5,2016,139933000.0
2014,UKM6,2016,3474000.0
2014,UKM7,2016,152090000.0
2014,UKM8,2016,12033000.0
2014,UKM9,2016,5582000.0
2014,UKN0,2016,21958000.0
2015,UKC1,2016,276000.0
2015,UKC2,2016,64756000.0
2015,UKD1,2016,30449000.0
2015,UKD3,2016,28934000.0
2015,UKD4,2016,18049000.0
2015,UKD6,2016,110637000.0
2015,UKD7,2016,18876000.0
2015,UKE1,2016,0.0
2015,UKE2,2016,51254000.0
2015,UKE3,2016,50978000.0
2015,UKE4,2016,50152000.0
2015,UKF1,2016,58556000.0
2015,UKF2,2016,44227000.0
2015,UKF3,2016,551000.0
2015,UKG1,2016,551000.0
2015,UKG2,2016,276000.0
2015,UKG3,2016,98099000.0
2015,UKH1,2016,257647000.0
2015,UKH2,2016,53458000.0
2015,UKH3,2016,0.0
2015,UKI3,2016,287407000.0
2015,UKI4,2016,77432000.0
2015,UKI5,2016,76743000.0
2015,UKI6,2016,71370000.0
2015,UKI7,2016,78121000.0
2015,UKJ1,2016,541747000.0
2015,UKJ2,2016,55801000.0
2015,UKJ3,2016,130062999.99999999
2015,UKJ4,2016,87765000.0
2015,UKK1,2016,199917000.0
2015,UKK2,2016,22734000.0
2015,UKK3,2016,19427000.0
2015,UKK4,2016,55112000.0
2015,UKL1,2016,551000.0
2015,UKL2,2016,17085000.0
2015,UKM2,2016,101957000.0
2015,UKM3,2016,31689000.0
2015,UKM5,2016,77983000.0
2015,UKM6,2016,2342000.0
2015,UKM7,2016,101957000.0
2015,UKM8,2016,21769000.0
2015,UKM9,2016,9920000.0
2015,UKN0,2016,16120000.000000002
2016,UKC1,2016,122000.0
2016,UKC2,2016,57230000.0
2016,UKD1,2016,28310000.0
2016,UKD3,2016,27212000.0
2016,UKD4,2016,15985000.0
2016,UKD6,2016,111409000.0
2016,UKD7,2016,16718000.0
2016,UKE1,2016,122000.0
2016,UKE2,2016,45516000.0
2016,UKE3,2016,48322000.0
2016,UKE4,2016,46980000.0
2016,UKF1,2016,49664000.0
2016,UKF2,2016,39414000.0
2016,UKF3,2016,366000.0
2016,UKG1,2016,366000.0
2016,UKG2,2016,366000.0
2016,UKG3,2016,86394000.0
2016,UKH1,2016,220012000.0
2016,UKH2,2016,51983000.0
2016,UKH3,2016,0.0
2016,UKI3,2016,291031000.0
2016,UKI4,2016,66138000.00000001
2016,UKI5,2016,61379000.0
2016,UKI6,2016,63331000.0
2016,UKI7,2016,68700000.0
2016,UKJ1,2016,506650000.0
2016,UKJ2,2016,53447000.0
2016,UKJ3,2016,103722000.0
2016,UKJ4,2016,75900000.0
2016,UKK1,2016,188774000.0
2016,UKK2,2016,19890000.0
2016,UKK3,2016,16474000.0
2016,UKK4,2016,53813000.0
2016,UKL1,2016,854000.0
2016,UKL2,2016,17816000.0
2016,UKM2,2016,133008000.00000001
2016,UKM3,2016,29774000.0
2016,UKM5,2016,33801000.0
2016,UKM6,2016,1830000.0
2016,UKM7,2016,133008000.00000001
2016,UKM8,2016,20378000.0
2016,UKM9,2016,9274000.0
2016,UKN0,2016,16840000.0
2017,UKE1,2016,0.0
2017,UKE2,2016,45283000.0
2017,UKE3,2016,47793000.0
2017,UKE4,2016,44599000.0
2017,UKF1,2016,57716000.0
2017,UKF2,2016,26349000.0
2017,UKF3,2016,228000.0
2017,UKG1,2016,456000.0
2017,UKG2,2016,228000.0
2017,UKG3,2016,80757000.0
2017,UKH1,2016,191742000.0
2017,UKH2,2016,49960000.0
2017,UKH3,2016,114000.0
2017,UKI3,2016,227102000.0
2017,UKI4,2016,101061000.0
2017,UKI5,2016,56918000.0
2017,UKI6,2016,61937000.0
2017,UKI7,2016,63306000.0
2017,UKJ1,2016,482377000.0
2017,UKJ2,2016,48705000.0
2017,UKJ3,2016,95472000.0
2017,UKJ4,2016,70378000.0
2017,UKK1,2016,184670000.0
2017,UKK2,2016,21786000.0
2017,UKK3,2016,15399000.0
2017,UKK4,2016,53724000.0
2017,UKL1,2016,1711000.0
2017,UKL2,2016,16539000.000000002
2017,UKM2,2016,96726000.0
2017,UKM3,2016,26121000.0
2017,UKM5,2016,70035000.0
2017,UKM6,2016,2509000.0
2017,UKM7,2016,96726000.0
2017,UKM8,2016,17908000.0
2017,UKM9,2016,8212999.999999999
2017,UKN0,2016,18022000.0
2018,UKE1,2016,113000.0
2018,UKE2,2016,44309000.0
2018,UKE3,2016,48265000.0
2018,UKE4,2016,43179000.0
2018,UKF1,2016,68724000.0
2018,UKF2,2016,33232000.0
2018,UKF3,2016,226000.0
2018,UKG1,2016,339000.0
2018,UKG2,2016,226000.0
2018,UKG3,2016,83305000.0
2018,UKH1,2016,266305000.0
2018,UKH2,2016,49282000.0
2018,UKH3,2016,113000.0
2018,UKI3,2016,297050000.0
2018,UKI4,2016,124788000.0
2018,UKI5,2016,58664000.0
2018,UKI6,2016,67707000.0
2018,UKI7,2016,94495000.0
2018,UKJ1,2016,500170000.0
2018,UKJ2,2016,60359000.0
2018,UKJ3,2016,99695000.0
2018,UKJ4,2016,67028000.00000001
2018,UKK1,2016,195886000.0
2018,UKK2,2016,23285000.0
2018,UKK3,2016,15825000.0
2018,UKK4,2016,61490000.0
2018,UKL1,2016,791000.0
2018,UKL2,2016,15033000.0
2018,UKM5,2016,66123999.99999999
2018,UKM6,2016,5313000.0
2018,UKM7,2016,104781000.0
2018,UKM8,2016,19103000.0
2018,UKM9,2016,8704000.0
2018,UKN0,2016,18990000.0
