nuts_id,nuts_year,year,value,variable,description,unit,nuts_name
UKD1,2016,2018,832756.9,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Cumbria
UKD3,2016,2018,265772.13,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Greater Manchester
UKD4,2016,2018,209960.61,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Lancashire
UKD6,2016,2018,2399172.11,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Cheshire
UKD7,2016,2018,283310.17,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Merseyside
UKE1,2016,2018,234173.84,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,East Yorkshire and Northern Lincolnshire
UKE2,2016,2018,294464.12,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,North Yorkshire
UKE3,2016,2018,249191.51,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,South Yorkshire
UKE4,2016,2018,405654.36,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Yorkshire
UKF1,2016,2018,208394.17,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Derbyshire and Nottinghamshire
UKF2,2016,2018,301893.83,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Leicestershire, Rutland and Northamptonshire"
UKF3,2016,2018,525710.04,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Lincolnshire
UKG1,2016,2018,4287026.82,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2016,2018,265158.49,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Shropshire and Staffordshire
UKG3,2016,2018,1349493.18,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Midlands
UKH1,2016,2018,427754.23,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,East Anglia
UKH2,2016,2018,503195.24,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Bedfordshire and Hertfordshire
UKH3,2016,2018,789239.39,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Essex
UKI3,2016,2018,547190.3,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Inner London - West
UKI4,2016,2018,444920.04,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Inner London - East
UKI5,2016,2018,452469.33,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Outer London - East and North East
UKI6,2016,2018,141733.26,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Outer London - South
UKI7,2016,2018,195782.34,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Outer London - West and North West
UKJ1,2016,2018,624287.37,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2016,2018,292108.57,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Surrey, East and West Sussex"
UKJ3,2016,2018,426387.03,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Hampshire and Isle of Wight
UKJ4,2016,2018,178010.82,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Kent
UKK1,2016,2018,360038.44,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2016,2018,158088.69,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Dorset and Somerset
UKK4,2016,2018,291388.62,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Devon
UKL1,2016,2018,543946.11,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Wales and The Valleys
UKL2,2016,2018,392372.39,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,East Wales
UKM5,2016,2018,117708.15,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,North Eastern Scotland
UKM7,2016,2018,338833.61,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Eastern Scotland
UKM8,2016,2018,532213.09,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Central Scotland
UKM9,2016,2018,294034.39,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Southern Scotland
UKN0,2016,2018,294004.1,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Northern Ireland
UKC1,2016,2019,414658.71,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Tees Valley and Durham
UKC2,2016,2019,384333.55,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Northumberland and Tyne and Wear
UKD1,2016,2019,1422773.75,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Cumbria
UKD3,2016,2019,294352.44,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Greater Manchester
UKD4,2016,2019,227534.96,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Lancashire
UKD6,2016,2019,396879.26,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Cheshire
UKD7,2016,2019,599958.76,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Merseyside
UKE1,2016,2019,386924.14,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,East Yorkshire and Northern Lincolnshire
UKE2,2016,2019,401428.38,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,North Yorkshire
UKE3,2016,2019,293823.25,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,South Yorkshire
UKE4,2016,2019,366599.91,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Yorkshire
UKF1,2016,2019,236384.19,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Derbyshire and Nottinghamshire
UKF2,2016,2019,224566.87,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Leicestershire, Rutland and Northamptonshire"
UKF3,2016,2019,602408.95,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Lincolnshire
UKG1,2016,2019,891464.7,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2016,2019,217014.57,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Shropshire and Staffordshire
UKG3,2016,2019,406077.78,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Midlands
UKH1,2016,2019,394401.76,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,East Anglia
UKH2,2016,2019,529467.5,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Bedfordshire and Hertfordshire
UKH3,2016,2019,342918.31,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Essex
UKI3,2016,2019,497994.75,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Inner London - West
UKI4,2016,2019,304455.98,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Inner London - East
UKI5,2016,2019,354167.62,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Outer London - East and North East
UKI6,2016,2019,57988.58,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Outer London - South
UKI7,2016,2019,217196.68,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Outer London - West and North West
UKJ1,2016,2019,455217.53,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2016,2019,339220.49,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Surrey, East and West Sussex"
UKJ3,2016,2019,272700.96,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Hampshire and Isle of Wight
UKJ4,2016,2019,211319.45,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Kent
UKK1,2016,2019,369492.47,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2016,2019,61486.43,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Dorset and Somerset
UKK3,2016,2019,51239.2,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Cornwall and Isles of Scilly
UKK4,2016,2019,228389.66,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Devon
UKL1,2016,2019,353337.17,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Wales and The Valleys
UKL2,2016,2019,589169.32,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,East Wales
UKM5,2016,2019,264573.61,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,North Eastern Scotland
UKM6,2016,2019,1334541.22,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Highlands and Islands
UKM7,2016,2019,311655.59,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Eastern Scotland
UKM8,2016,2019,449443.21,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,West Central Scotland
UKN0,2016,2019,200031.67,total_ukri_funding,STEM projects led by organisations in the region,Number of projects in STEM disciplines led by organisations in the region,Northern Ireland
UKC1,2016,2018,3.6839999999999997,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Tees Valley and Durham
UKC2,2016,2018,4.473,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Northumberland and Tyne and Wear
UKD1,2016,2018,4.86,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Cumbria
UKD3,2016,2018,5.274,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Greater Manchester
UKD4,2016,2018,4.513999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Lancashire
UKD6,2016,2018,5.684,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Cheshire
UKD7,2016,2018,4.5360000000000005,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Merseyside
UKE1,2016,2018,7.622999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Yorkshire and Northern Lincolnshire
UKE2,2016,2018,7.695,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,North Yorkshire
UKE3,2016,2018,4.555,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,South Yorkshire
UKE4,2016,2018,4.86,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Yorkshire
UKF1,2016,2018,5.422000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Derbyshire and Nottinghamshire
UKF2,2016,2018,6.899,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Leicestershire, Rutland and Northamptonshire"
UKF3,2016,2018,6.024,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Lincolnshire
UKG1,2016,2018,6.805,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2016,2018,5.6,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Shropshire and Staffordshire
UKG3,2016,2018,5.7170000000000005,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Midlands
UKH1,2016,2018,7.191,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Anglia
UKH2,2016,2018,9.339,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Bedfordshire and Hertfordshire
UKH3,2016,2018,7.607,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Essex
UKI3,2016,2018,11.684000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Inner London - West
UKI4,2016,2018,9.764,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Inner London - East
UKI5,2016,2018,9.426,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Outer London - East and North East
UKI6,2016,2018,9.127,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Outer London - South
UKI7,2016,2018,11.485,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Outer London - West and North West
UKJ1,2016,2018,8.615,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2016,2018,8.846,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Surrey, East and West Sussex"
UKJ3,2016,2018,8.746,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Hampshire and Isle of Wight
UKJ4,2016,2018,7.7010000000000005,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Kent
UKK1,2016,2018,7.962999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2016,2018,7.917999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Dorset and Somerset
UKK3,2016,2018,8.078,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Cornwall and Isles of Scilly
UKK4,2016,2018,7.71,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Devon
UKL1,2016,2018,4.7219999999999995,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Wales and The Valleys
UKL2,2016,2018,5.821000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Wales
UKM5,2016,2018,4.418,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,North Eastern Scotland
UKM6,2016,2018,5.001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Highlands and Islands
UKM7,2016,2018,5.061,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Eastern Scotland
UKM8,2016,2018,4.17,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Central Scotland
UKM9,2016,2018,4.274,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Southern Scotland
UKC1,2006,2007,11.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tees Valley and Durham
UKC2,2006,2007,9.85,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland and Tyne and Wear
UKD1,2006,2007,9.72,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cumbria
UKD2,2006,2007,14.01,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire
UKD3,2006,2007,15.68,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester
UKD4,2006,2007,12.54,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire
UKD5,2006,2007,14.95,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Merseyside
UKE1,2006,2007,14.22,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Yorkshire and Northern Lincolnshire
UKE2,2006,2007,11.92,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire
UKE3,2006,2007,15.24,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Yorkshire
UKE4,2006,2007,14.55,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Yorkshire
UKF1,2006,2007,15.29,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Derbyshire and Nottinghamshire
UKF2,2006,2007,16.53,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
UKF3,2006,2007,15.16,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lincolnshire
UKG1,2006,2007,15.35,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2006,2007,14.18,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shropshire and Staffordshire
UKG3,2006,2007,19.18,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Midlands
UKH1,2006,2007,16.15,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Anglia
UKH2,2006,2007,17.89,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bedfordshire and Hertfordshire
UKH3,2006,2007,17.1,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Essex
UKI1,2006,2007,25.15,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Inner London
UKI2,2006,2007,21.76,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London
UKJ1,2006,2007,17.03,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2006,2007,17.56,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Surrey, East and West Sussex"
UKJ3,2006,2007,16.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hampshire and Isle of Wight
UKJ4,2006,2007,16.83,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Kent
UKK1,2006,2007,15.76,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2006,2007,15.12,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dorset and Somerset
UKK3,2006,2007,15.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cornwall and Isles of Scilly
UKK4,2006,2007,14.57,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Devon
UKL1,2006,2007,13.24,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Wales and The Valleys
UKL2,2006,2007,13.4,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Wales
UKM2,2006,2007,8.99,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Eastern Scotland
UKM3,2006,2007,9.58,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Western Scotland
UKM5,2006,2007,8.21,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Eastern Scotland
UKM6,2006,2007,8.38,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Highlands and Islands
UKN0,2006,2007,11.0,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northern Ireland
UKC1,2006,2008,11.25,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tees Valley and Durham
UKC2,2006,2008,9.61,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland and Tyne and Wear
UKD1,2006,2008,8.84,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cumbria
UKD2,2006,2008,13.37,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire
UKD3,2006,2008,14.35,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester
UKD4,2006,2008,11.79,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire
UKD5,2006,2008,13.95,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Merseyside
UKE1,2006,2008,17.39,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Yorkshire and Northern Lincolnshire
UKE2,2006,2008,12.68,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire
UKE3,2006,2008,16.01,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Yorkshire
UKE4,2006,2008,14.11,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Yorkshire
UKF1,2006,2008,16.09,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Derbyshire and Nottinghamshire
UKF2,2006,2008,17.14,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
UKF3,2006,2008,18.15,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lincolnshire
UKG1,2006,2008,15.01,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2006,2008,13.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shropshire and Staffordshire
UKG3,2006,2008,17.53,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Midlands
UKH1,2006,2008,17.91,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Anglia
UKH2,2006,2008,17.7,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bedfordshire and Hertfordshire
UKH3,2006,2008,18.58,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Essex
UKI1,2006,2008,21.14,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Inner London
UKI2,2006,2008,19.14,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London
UKJ1,2006,2008,15.89,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2006,2008,16.0,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Surrey, East and West Sussex"
UKJ3,2006,2008,15.26,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hampshire and Isle of Wight
UKJ4,2006,2008,17.62,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Kent
UKK1,2006,2008,14.72,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2006,2008,14.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dorset and Somerset
UKK3,2006,2008,14.8,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cornwall and Isles of Scilly
UKK4,2006,2008,13.24,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Devon
UKL1,2006,2008,11.55,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Wales and The Valleys
UKL2,2006,2008,11.94,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Wales
UKM2,2006,2008,8.63,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Eastern Scotland
UKM3,2006,2008,8.59,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Western Scotland
UKM5,2006,2008,8.92,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Eastern Scotland
UKM6,2006,2008,7.2,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Highlands and Islands
UKN0,2006,2008,10.07,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northern Ireland
UKC1,2006,2009,11.31,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tees Valley and Durham
UKC2,2006,2009,9.65,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland and Tyne and Wear
UKD1,2006,2009,8.98,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cumbria
UKD2,2006,2009,13.82,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire
UKD3,2006,2009,14.91,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester
UKD4,2006,2009,12.17,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire
UKD5,2006,2009,14.37,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Merseyside
UKE1,2006,2009,17.52,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Yorkshire and Northern Lincolnshire
UKE2,2006,2009,12.64,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire
UKE3,2006,2009,16.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Yorkshire
UKE4,2006,2009,14.38,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Yorkshire
UKF1,2006,2009,16.11,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Derbyshire and Nottinghamshire
UKF2,2006,2009,16.7,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
UKF3,2006,2009,18.3,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lincolnshire
UKG1,2006,2009,15.15,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2006,2009,14.0,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shropshire and Staffordshire
UKG3,2006,2009,17.43,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Midlands
UKH1,2006,2009,18.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Anglia
UKH2,2006,2009,17.12,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bedfordshire and Hertfordshire
UKH3,2006,2009,18.45,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Essex
UKI1,2006,2009,21.19,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Inner London
UKI2,2006,2009,19.19,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London
