lep_id,lep_year,year,value,variable,description,unit,lep_name
E37000017,2017,2017,80000.0,ip_revenue,HE contract research income from SMEs,GBP,Hertfordshire
E37000018,2017,2017,657000.0,ip_revenue,HE contract research income from SMEs,GBP,Humber
E37000019,2017,2017,198000.0,ip_revenue,HE contract research income from SMEs,GBP,Lancashire
E37000020,2017,2017,6321000.0,ip_revenue,HE contract research income from SMEs,GBP,Leeds City Region
E37000021,2017,2017,2019000.0,ip_revenue,HE contract research income from SMEs,GBP,Leicester and Leicestershire
E37000022,2017,2017,903000.0,ip_revenue,HE contract research income from SMEs,GBP,Liverpool City Region
E37000023,2017,2017,54837000.0,ip_revenue,HE contract research income from SMEs,GBP,London
E37000024,2017,2017,921000.0,ip_revenue,HE contract research income from SMEs,GBP,New Anglia
E37000025,2017,2017,2646000.0,ip_revenue,HE contract research income from SMEs,GBP,North East
E37000027,2017,2017,56363000.0,ip_revenue,HE contract research income from SMEs,GBP,Oxfordshire
E37000029,2017,2017,1001000.0,ip_revenue,HE contract research income from SMEs,GBP,Solent
E37000030,2017,2017,87000.0,ip_revenue,HE contract research income from SMEs,GBP,South East
E37000032,2017,2017,147000.0,ip_revenue,HE contract research income from SMEs,GBP,Stoke-on-Trent and Staffordshire
E37000034,2017,2017,19000.0,ip_revenue,HE contract research income from SMEs,GBP,Tees Valley
E37000035,2017,2017,48000.0,ip_revenue,HE contract research income from SMEs,GBP,Thames Valley Berkshire
E37000036,2017,2017,509000.0,ip_revenue,HE contract research income from SMEs,GBP,The Marches
E37000037,2017,2017,1292000.0,ip_revenue,HE contract research income from SMEs,GBP,West of England
E37000038,2017,2017,0.0,ip_revenue,HE contract research income from SMEs,GBP,Worcestershire
E37000039,2017,2017,1290000.0,ip_revenue,HE contract research income from SMEs,GBP,"York, North Yorkshire and East Riding"
E37000040,2017,2017,12755000.0,ip_revenue,HE contract research income from SMEs,GBP,Sheffield City Region
E37000041,2017,2017,3960000.0,ip_revenue,HE contract research income from SMEs,GBP,South East Midlands
E37000042,2017,2017,8700000.0,ip_revenue,HE contract research income from SMEs,GBP,Greater Cambridge and Greater Peterborough
E37000001,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Black Country
E37000002,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Buckinghamshire Thames Valley
E37000003,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Cheshire and Warrington
E37000004,2017,2018,36000.0,ip_revenue,HE contract research income from SMEs,GBP,Coast to Capital
E37000005,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Cornwall and Isles of Scilly
E37000006,2017,2018,302000.0,ip_revenue,HE contract research income from SMEs,GBP,Coventry and Warwickshire
E37000007,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Cumbria
E37000008,2017,2018,1087000.0,ip_revenue,HE contract research income from SMEs,GBP,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2017,2018,11000.0,ip_revenue,HE contract research income from SMEs,GBP,Dorset
E37000010,2017,2018,902000.0,ip_revenue,HE contract research income from SMEs,GBP,Enterprise M3
E37000011,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Gloucestershire
E37000012,2017,2018,809000.0,ip_revenue,HE contract research income from SMEs,GBP,Greater Birmingham and Solihull
E37000014,2017,2018,26000.0,ip_revenue,HE contract research income from SMEs,GBP,Greater Lincolnshire
E37000015,2017,2018,2567000.0,ip_revenue,HE contract research income from SMEs,GBP,Greater Manchester
E37000016,2017,2018,421000.0,ip_revenue,HE contract research income from SMEs,GBP,Heart of the South West
E37000017,2017,2018,116000.0,ip_revenue,HE contract research income from SMEs,GBP,Hertfordshire
E37000018,2017,2018,211000.0,ip_revenue,HE contract research income from SMEs,GBP,Humber
E37000019,2017,2018,175000.0,ip_revenue,HE contract research income from SMEs,GBP,Lancashire
E37000020,2017,2018,4556000.0,ip_revenue,HE contract research income from SMEs,GBP,Leeds City Region
E37000021,2017,2018,1805000.0,ip_revenue,HE contract research income from SMEs,GBP,Leicester and Leicestershire
E37000022,2017,2018,2842000.0,ip_revenue,HE contract research income from SMEs,GBP,Liverpool City Region
E37000023,2017,2018,65513000.0,ip_revenue,HE contract research income from SMEs,GBP,London
E37000024,2017,2018,1015000.0,ip_revenue,HE contract research income from SMEs,GBP,New Anglia
E37000025,2017,2018,26288000.0,ip_revenue,HE contract research income from SMEs,GBP,North East
E37000027,2017,2018,83973000.0,ip_revenue,HE contract research income from SMEs,GBP,Oxfordshire
E37000029,2017,2018,4066000.0,ip_revenue,HE contract research income from SMEs,GBP,Solent
E37000030,2017,2018,88000.0,ip_revenue,HE contract research income from SMEs,GBP,South East
E37000032,2017,2018,46000.0,ip_revenue,HE contract research income from SMEs,GBP,Stoke-on-Trent and Staffordshire
E37000034,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Tees Valley
E37000035,2017,2018,32000.0,ip_revenue,HE contract research income from SMEs,GBP,Thames Valley Berkshire
E37000036,2017,2018,428000.0,ip_revenue,HE contract research income from SMEs,GBP,The Marches
E37000037,2017,2018,5707000.0,ip_revenue,HE contract research income from SMEs,GBP,West of England
E37000038,2017,2018,0.0,ip_revenue,HE contract research income from SMEs,GBP,Worcestershire
E37000039,2017,2018,2190000.0,ip_revenue,HE contract research income from SMEs,GBP,"York, North Yorkshire and East Riding"
E37000040,2017,2018,17371000.0,ip_revenue,HE contract research income from SMEs,GBP,Sheffield City Region
E37000041,2017,2018,3515000.0,ip_revenue,HE contract research income from SMEs,GBP,South East Midlands
E37000042,2017,2018,26816000.0,ip_revenue,HE contract research income from SMEs,GBP,Greater Cambridge and Greater Peterborough
E37000001,2014,2014,6483000.0,regeneration_development,Active graduate startups,Startups,Black Country
E37000002,2014,2014,0.0,regeneration_development,Active graduate startups,Startups,Buckinghamshire Thames Valley
E37000003,2014,2014,1854000.0,regeneration_development,Active graduate startups,Startups,Cheshire and Warrington
E37000004,2014,2014,299000.0,regeneration_development,Active graduate startups,Startups,Coast to Capital
E37000005,2014,2014,1273000.0,regeneration_development,Active graduate startups,Startups,Cornwall and Isles of Scilly
E37000006,2014,2014,6222000.0,regeneration_development,Active graduate startups,Startups,Coventry and Warwickshire
E37000007,2014,2014,557000.0,regeneration_development,Active graduate startups,Startups,Cumbria
E37000008,2014,2014,6699000.0,regeneration_development,Active graduate startups,Startups,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2014,151000.0,regeneration_development,Active graduate startups,Startups,Dorset
E37000010,2014,2014,738000.0,regeneration_development,Active graduate startups,Startups,Enterprise M3
E37000011,2014,2014,927000.0,regeneration_development,Active graduate startups,Startups,Gloucestershire
E37000012,2014,2014,22398000.0,regeneration_development,Active graduate startups,Startups,Greater Birmingham and Solihull
E37000013,2014,2014,483000.0,regeneration_development,Active graduate startups,Startups,Greater Cambridge and Greater Peterborough
E37000014,2014,2014,830000.0,regeneration_development,Active graduate startups,Startups,Greater Lincolnshire
E37000015,2014,2014,1942000.0,regeneration_development,Active graduate startups,Startups,Greater Manchester
E37000016,2014,2014,6439000.0,regeneration_development,Active graduate startups,Startups,Heart of the South West
E37000017,2014,2014,12200000.0,regeneration_development,Active graduate startups,Startups,Hertfordshire
E37000018,2014,2014,176000.0,regeneration_development,Active graduate startups,Startups,Humber
E37000019,2014,2014,34092000.0,regeneration_development,Active graduate startups,Startups,Lancashire
E37000020,2014,2014,5110000.0,regeneration_development,Active graduate startups,Startups,Leeds City Region
E37000021,2014,2014,9524000.0,regeneration_development,Active graduate startups,Startups,Leicester and Leicestershire
E37000022,2014,2014,3731000.0,regeneration_development,Active graduate startups,Startups,Liverpool City Region
E37000023,2014,2014,4377000.0,regeneration_development,Active graduate startups,Startups,London
E37000024,2014,2014,719000.0,regeneration_development,Active graduate startups,Startups,New Anglia
E37000025,2014,2014,1940000.0,regeneration_development,Active graduate startups,Startups,North East
E37000026,2014,2014,340000.0,regeneration_development,Active graduate startups,Startups,Northamptonshire
E37000027,2014,2014,0.0,regeneration_development,Active graduate startups,Startups,Oxfordshire
E37000029,2014,2014,6020000.0,regeneration_development,Active graduate startups,Startups,Solent
E37000030,2014,2014,4063000.0,regeneration_development,Active graduate startups,Startups,South East
E37000031,2014,2014,1054000.0,regeneration_development,Active graduate startups,Startups,South East Midlands
E37000032,2014,2014,706000.0,regeneration_development,Active graduate startups,Startups,Stoke-on-Trent and Staffordshire
E37000034,2014,2014,1776000.0,regeneration_development,Active graduate startups,Startups,Tees Valley
E37000035,2014,2014,0.0,regeneration_development,Active graduate startups,Startups,Thames Valley Berkshire
E37000036,2014,2014,0.0,regeneration_development,Active graduate startups,Startups,The Marches
E37000037,2014,2014,5249000.0,regeneration_development,Active graduate startups,Startups,West of England
E37000038,2014,2014,118000.0,regeneration_development,Active graduate startups,Startups,Worcestershire
E37000039,2014,2014,4071000.0,regeneration_development,Active graduate startups,Startups,"York, North Yorkshire and East Riding"
E37000040,2014,2014,2454000.0,regeneration_development,Active graduate startups,Startups,Sheffield City Region
E37000001,2014,2015,8335000.0,regeneration_development,Active graduate startups,Startups,Black Country
E37000002,2014,2015,0.0,regeneration_development,Active graduate startups,Startups,Buckinghamshire Thames Valley
E37000003,2014,2015,541000.0,regeneration_development,Active graduate startups,Startups,Cheshire and Warrington
E37000004,2014,2015,56000.0,regeneration_development,Active graduate startups,Startups,Coast to Capital
E37000005,2014,2015,166000.0,regeneration_development,Active graduate startups,Startups,Cornwall and Isles of Scilly
E37000006,2014,2015,1804000.0,regeneration_development,Active graduate startups,Startups,Coventry and Warwickshire
E37000007,2014,2015,39000.0,regeneration_development,Active graduate startups,Startups,Cumbria
E37000008,2014,2015,11144000.0,regeneration_development,Active graduate startups,Startups,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2015,119000.0,regeneration_development,Active graduate startups,Startups,Dorset
E37000010,2014,2015,790000.0,regeneration_development,Active graduate startups,Startups,Enterprise M3
E37000011,2014,2015,1746000.0,regeneration_development,Active graduate startups,Startups,Gloucestershire
E37000012,2014,2015,29354000.0,regeneration_development,Active graduate startups,Startups,Greater Birmingham and Solihull
E37000013,2014,2015,152000.0,regeneration_development,Active graduate startups,Startups,Greater Cambridge and Greater Peterborough
E37000014,2014,2015,710000.0,regeneration_development,Active graduate startups,Startups,Greater Lincolnshire
E37000015,2014,2015,1794000.0,regeneration_development,Active graduate startups,Startups,Greater Manchester
E37000016,2014,2015,8349000.0,regeneration_development,Active graduate startups,Startups,Heart of the South West
E37000017,2014,2015,7515000.0,regeneration_development,Active graduate startups,Startups,Hertfordshire
E37000018,2014,2015,193000.0,regeneration_development,Active graduate startups,Startups,Humber
E37000019,2014,2015,8249000.0,regeneration_development,Active graduate startups,Startups,Lancashire
E37000020,2014,2015,3211000.0,regeneration_development,Active graduate startups,Startups,Leeds City Region
E37000021,2014,2015,6943000.0,regeneration_development,Active graduate startups,Startups,Leicester and Leicestershire
E37000022,2014,2015,912000.0,regeneration_development,Active graduate startups,Startups,Liverpool City Region
E37000023,2014,2015,5026000.0,regeneration_development,Active graduate startups,Startups,London
E37000024,2014,2015,1179000.0,regeneration_development,Active graduate startups,Startups,New Anglia
E37000025,2014,2015,6537000.0,regeneration_development,Active graduate startups,Startups,North East
E37000026,2014,2015,234000.0,regeneration_development,Active graduate startups,Startups,Northamptonshire
E37000027,2014,2015,5000.0,regeneration_development,Active graduate startups,Startups,Oxfordshire
E37000029,2014,2015,1050000.0,regeneration_development,Active graduate startups,Startups,Solent
E37000030,2014,2015,3979000.0,regeneration_development,Active graduate startups,Startups,South East
E37000031,2014,2015,714000.0,regeneration_development,Active graduate startups,Startups,South East Midlands
E37000032,2014,2015,602000.0,regeneration_development,Active graduate startups,Startups,Stoke-on-Trent and Staffordshire
E37000034,2014,2015,1494000.0,regeneration_development,Active graduate startups,Startups,Tees Valley
E37000035,2014,2015,0.0,regeneration_development,Active graduate startups,Startups,Thames Valley Berkshire
E37000036,2014,2015,0.0,regeneration_development,Active graduate startups,Startups,The Marches
E37000037,2014,2015,10769000.0,regeneration_development,Active graduate startups,Startups,West of England
E37000038,2014,2015,244000.0,regeneration_development,Active graduate startups,Startups,Worcestershire
E37000039,2014,2015,2510000.0,regeneration_development,Active graduate startups,Startups,"York, North Yorkshire and East Riding"
E37000040,2014,2015,1556000.0,regeneration_development,Active graduate startups,Startups,Sheffield City Region
E37000001,2014,2016,12956000.0,regeneration_development,Active graduate startups,Startups,Black Country
E37000002,2014,2016,0.0,regeneration_development,Active graduate startups,Startups,Buckinghamshire Thames Valley
E37000003,2014,2016,387000.0,regeneration_development,Active graduate startups,Startups,Cheshire and Warrington
E37000004,2014,2016,87000.0,regeneration_development,Active graduate startups,Startups,Coast to Capital
E37000005,2014,2016,436000.0,regeneration_development,Active graduate startups,Startups,Cornwall and Isles of Scilly
E37000006,2014,2016,3852000.0,regeneration_development,Active graduate startups,Startups,Coventry and Warwickshire
E37000007,2014,2016,136000.0,regeneration_development,Active graduate startups,Startups,Cumbria
E37000008,2014,2016,15562000.0,regeneration_development,Active graduate startups,Startups,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2016,94000.0,regeneration_development,Active graduate startups,Startups,Dorset
E37000010,2014,2016,584000.0,regeneration_development,Active graduate startups,Startups,Enterprise M3
E37000011,2014,2016,1458000.0,regeneration_development,Active graduate startups,Startups,Gloucestershire
E37000012,2014,2016,33734000.0,regeneration_development,Active graduate startups,Startups,Greater Birmingham and Solihull
E37000013,2014,2016,0.0,regeneration_development,Active graduate startups,Startups,Greater Cambridge and Greater Peterborough
E37000014,2014,2016,1186000.0,regeneration_development,Active graduate startups,Startups,Greater Lincolnshire
E37000015,2014,2016,1808000.0,regeneration_development,Active graduate startups,Startups,Greater Manchester
E37000016,2014,2016,9793000.0,regeneration_development,Active graduate startups,Startups,Heart of the South West
E37000017,2014,2016,8527000.0,regeneration_development,Active graduate startups,Startups,Hertfordshire
E37000018,2014,2016,532000.0,regeneration_development,Active graduate startups,Startups,Humber
E37000019,2014,2016,4386000.0,regeneration_development,Active graduate startups,Startups,Lancashire
E37000020,2014,2016,1295000.0,regeneration_development,Active graduate startups,Startups,Leeds City Region
E37000021,2014,2016,7584000.0,regeneration_development,Active graduate startups,Startups,Leicester and Leicestershire
E37000022,2014,2016,2102000.0,regeneration_development,Active graduate startups,Startups,Liverpool City Region
E37000023,2014,2016,6039000.0,regeneration_development,Active graduate startups,Startups,London
E37000024,2014,2016,577000.0,regeneration_development,Active graduate startups,Startups,New Anglia
E37000025,2014,2016,6396000.0,regeneration_development,Active graduate startups,Startups,North East
E37000026,2014,2016,808000.0,regeneration_development,Active graduate startups,Startups,Northamptonshire
E37000027,2014,2016,0.0,regeneration_development,Active graduate startups,Startups,Oxfordshire
E37000029,2014,2016,2764000.0,regeneration_development,Active graduate startups,Startups,Solent
E37000030,2014,2016,4971000.0,regeneration_development,Active graduate startups,Startups,South East
E37000031,2014,2016,1278000.0,regeneration_development,Active graduate startups,Startups,South East Midlands
E37000032,2014,2016,1372000.0,regeneration_development,Active graduate startups,Startups,Stoke-on-Trent and Staffordshire
E37000034,2014,2016,1157000.0,regeneration_development,Active graduate startups,Startups,Tees Valley
E37000035,2014,2016,0.0,regeneration_development,Active graduate startups,Startups,Thames Valley Berkshire
E37000036,2014,2016,180000.0,regeneration_development,Active graduate startups,Startups,The Marches
E37000037,2014,2016,4657000.0,regeneration_development,Active graduate startups,Startups,West of England
E37000038,2014,2016,197000.0,regeneration_development,Active graduate startups,Startups,Worcestershire
E37000039,2014,2016,1047000.0,regeneration_development,Active graduate startups,Startups,"York, North Yorkshire and East Riding"
E37000040,2014,2016,1574000.0,regeneration_development,Active graduate startups,Startups,Sheffield City Region
E37000001,2017,2017,3127000.0,regeneration_development,Active graduate startups,Startups,Black Country
E37000002,2017,2017,0.0,regeneration_development,Active graduate startups,Startups,Buckinghamshire Thames Valley
E37000003,2017,2017,582000.0,regeneration_development,Active graduate startups,Startups,Cheshire and Warrington
E37000004,2017,2017,755000.0,regeneration_development,Active graduate startups,Startups,Coast to Capital
E37000005,2017,2017,1403000.0,regeneration_development,Active graduate startups,Startups,Cornwall and Isles of Scilly
E37000006,2017,2017,2856000.0,regeneration_development,Active graduate startups,Startups,Coventry and Warwickshire
E37000007,2017,2017,506000.0,regeneration_development,Active graduate startups,Startups,Cumbria
E37000008,2017,2017,13559000.0,regeneration_development,Active graduate startups,Startups,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2017,2017,547000.0,regeneration_development,Active graduate startups,Startups,Dorset
E37000010,2017,2017,802000.0,regeneration_development,Active graduate startups,Startups,Enterprise M3
E37000011,2017,2017,544000.0,regeneration_development,Active graduate startups,Startups,Gloucestershire
E37000012,2017,2017,40060000.0,regeneration_development,Active graduate startups,Startups,Greater Birmingham and Solihull
E37000014,2017,2017,1983000.0,regeneration_development,Active graduate startups,Startups,Greater Lincolnshire
E37000015,2017,2017,4374000.0,regeneration_development,Active graduate startups,Startups,Greater Manchester
E37000016,2017,2017,9470000.0,regeneration_development,Active graduate startups,Startups,Heart of the South West
E37000017,2017,2017,10067000.0,regeneration_development,Active graduate startups,Startups,Hertfordshire
E37000018,2017,2017,678000.0,regeneration_development,Active graduate startups,Startups,Humber
E37000019,2017,2017,6087000.0,regeneration_development,Active graduate startups,Startups,Lancashire
E37000020,2017,2017,5605000.0,regeneration_development,Active graduate startups,Startups,Leeds City Region
E37000021,2017,2017,10757000.0,regeneration_development,Active graduate startups,Startups,Leicester and Leicestershire
E37000022,2017,2017,3131000.0,regeneration_development,Active graduate startups,Startups,Liverpool City Region
E37000023,2017,2017,10624000.0,regeneration_development,Active graduate startups,Startups,London
E37000024,2017,2017,346000.0,regeneration_development,Active graduate startups,Startups,New Anglia
E37000025,2017,2017,3649000.0,regeneration_development,Active graduate startups,Startups,North East
E37000027,2017,2017,0.0,regeneration_development,Active graduate startups,Startups,Oxfordshire
E37000029,2017,2017,4527000.0,regeneration_development,Active graduate startups,Startups,Solent
E37000030,2017,2017,4585000.0,regeneration_development,Active graduate startups,Startups,South East
E37000032,2017,2017,7826000.0,regeneration_development,Active graduate startups,Startups,Stoke-on-Trent and Staffordshire
E37000034,2017,2017,1619000.0,regeneration_development,Active graduate startups,Startups,Tees Valley
E37000035,2017,2017,7995000.0,regeneration_development,Active graduate startups,Startups,Thames Valley Berkshire
E37000036,2017,2017,548000.0,regeneration_development,Active graduate startups,Startups,The Marches
E37000037,2017,2017,3438000.0,regeneration_development,Active graduate startups,Startups,West of England
E37000038,2017,2017,194000.0,regeneration_development,Active graduate startups,Startups,Worcestershire
E37000039,2017,2017,1740000.0,regeneration_development,Active graduate startups,Startups,"York, North Yorkshire and East Riding"
E37000040,2017,2017,1212000.0,regeneration_development,Active graduate startups,Startups,Sheffield City Region
E37000041,2017,2017,1309000.0,regeneration_development,Active graduate startups,Startups,South East Midlands
E37000042,2017,2017,0.0,regeneration_development,Active graduate startups,Startups,Greater Cambridge and Greater Peterborough
E37000001,2017,2018,3775000.0,regeneration_development,Active graduate startups,Startups,Black Country
E37000002,2017,2018,237000.0,regeneration_development,Active graduate startups,Startups,Buckinghamshire Thames Valley
E37000003,2017,2018,1646000.0,regeneration_development,Active graduate startups,Startups,Cheshire and Warrington
E37000004,2017,2018,1008000.0,regeneration_development,Active graduate startups,Startups,Coast to Capital
E37000005,2017,2018,2714000.0,regeneration_development,Active graduate startups,Startups,Cornwall and Isles of Scilly
E37000006,2017,2018,4113000.0,regeneration_development,Active graduate startups,Startups,Coventry and Warwickshire
E37000007,2017,2018,563000.0,regeneration_development,Active graduate startups,Startups,Cumbria
E37000008,2017,2018,11219000.0,regeneration_development,Active graduate startups,Startups,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2017,2018,429000.0,regeneration_development,Active graduate startups,Startups,Dorset
E37000010,2017,2018,1028000.0,regeneration_development,Active graduate startups,Startups,Enterprise M3
E37000011,2017,2018,684000.0,regeneration_development,Active graduate startups,Startups,Gloucestershire
E37000012,2017,2018,46212000.0,regeneration_development,Active graduate startups,Startups,Greater Birmingham and Solihull
E37000014,2017,2018,2365000.0,regeneration_development,Active graduate startups,Startups,Greater Lincolnshire
E37000015,2017,2018,6745000.0,regeneration_development,Active graduate startups,Startups,Greater Manchester
E37000016,2017,2018,11839000.0,regeneration_development,Active graduate startups,Startups,Heart of the South West
E37000017,2017,2018,6451000.0,regeneration_development,Active graduate startups,Startups,Hertfordshire
E37000018,2017,2018,1237000.0,regeneration_development,Active graduate startups,Startups,Humber
E37000019,2017,2018,7953000.0,regeneration_development,Active graduate startups,Startups,Lancashire
E37000020,2017,2018,3402000.0,regeneration_development,Active graduate startups,Startups,Leeds City Region
E37000021,2017,2018,14346000.0,regeneration_development,Active graduate startups,Startups,Leicester and Leicestershire
E37000022,2017,2018,3309000.0,regeneration_development,Active graduate startups,Startups,Liverpool City Region
E37000023,2017,2018,17382000.0,regeneration_development,Active graduate startups,Startups,London
E37000024,2017,2018,527000.0,regeneration_development,Active graduate startups,Startups,New Anglia
E37000025,2017,2018,4559000.0,regeneration_development,Active graduate startups,Startups,North East
E37000027,2017,2018,44000.0,regeneration_development,Active graduate startups,Startups,Oxfordshire
E37000029,2017,2018,8823000.0,regeneration_development,Active graduate startups,Startups,Solent
E37000030,2017,2018,6298000.0,regeneration_development,Active graduate startups,Startups,South East
E37000032,2017,2018,8376000.0,regeneration_development,Active graduate startups,Startups,Stoke-on-Trent and Staffordshire
E37000034,2017,2018,2020000.0,regeneration_development,Active graduate startups,Startups,Tees Valley
E37000035,2017,2018,0.0,regeneration_development,Active graduate startups,Startups,Thames Valley Berkshire
E37000036,2017,2018,699000.0,regeneration_development,Active graduate startups,Startups,The Marches
E37000037,2017,2018,6991000.0,regeneration_development,Active graduate startups,Startups,West of England
E37000038,2017,2018,182000.0,regeneration_development,Active graduate startups,Startups,Worcestershire
E37000039,2017,2018,3147000.0,regeneration_development,Active graduate startups,Startups,"York, North Yorkshire and East Riding"
E37000040,2017,2018,2883000.0,regeneration_development,Active graduate startups,Startups,Sheffield City Region
E37000041,2017,2018,1046000.0,regeneration_development,Active graduate startups,Startups,South East Midlands
E37000042,2017,2018,0.0,regeneration_development,Active graduate startups,Startups,Greater Cambridge and Greater Peterborough
E37000001,2014,2014,206000.0,contract_research_public_third,Continuing professional development and education income,GBP,Black Country
E37000002,2014,2014,1112000.0,contract_research_public_third,Continuing professional development and education income,GBP,Buckinghamshire Thames Valley
E37000003,2014,2014,552000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cheshire and Warrington
E37000004,2014,2014,10907000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coast to Capital
E37000005,2014,2014,28000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cornwall and Isles of Scilly
E37000006,2014,2014,19460000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coventry and Warwickshire
E37000007,2014,2014,176000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cumbria
E37000008,2014,2014,8461000.0,contract_research_public_third,Continuing professional development and education income,GBP,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2014,651000.0,contract_research_public_third,Continuing professional development and education income,GBP,Dorset
E37000010,2014,2014,6760000.0,contract_research_public_third,Continuing professional development and education income,GBP,Enterprise M3
E37000011,2014,2014,358000.0,contract_research_public_third,Continuing professional development and education income,GBP,Gloucestershire
E37000012,2014,2014,33697000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Birmingham and Solihull
E37000013,2014,2014,7766000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Cambridge and Greater Peterborough
E37000014,2014,2014,1979000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Lincolnshire
E37000015,2014,2014,32383000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Manchester
E37000016,2014,2014,19766000.0,contract_research_public_third,Continuing professional development and education income,GBP,Heart of the South West
E37000017,2014,2014,6571000.0,contract_research_public_third,Continuing professional development and education income,GBP,Hertfordshire
E37000018,2014,2014,3412000.0,contract_research_public_third,Continuing professional development and education income,GBP,Humber
E37000019,2014,2014,7287000.0,contract_research_public_third,Continuing professional development and education income,GBP,Lancashire
E37000020,2014,2014,59700000.0,contract_research_public_third,Continuing professional development and education income,GBP,Leeds City Region
E37000021,2014,2014,12598000.0,contract_research_public_third,Continuing professional development and education income,GBP,Leicester and Leicestershire
E37000022,2014,2014,8072000.0,contract_research_public_third,Continuing professional development and education income,GBP,Liverpool City Region
E37000023,2014,2014,175967000.0,contract_research_public_third,Continuing professional development and education income,GBP,London
E37000024,2014,2014,2696000.0,contract_research_public_third,Continuing professional development and education income,GBP,New Anglia
E37000025,2014,2014,27380000.0,contract_research_public_third,Continuing professional development and education income,GBP,North East
E37000026,2014,2014,608000.0,contract_research_public_third,Continuing professional development and education income,GBP,Northamptonshire
E37000027,2014,2014,89084000.0,contract_research_public_third,Continuing professional development and education income,GBP,Oxfordshire
E37000029,2014,2014,16892000.0,contract_research_public_third,Continuing professional development and education income,GBP,Solent
E37000030,2014,2014,16481000.0,contract_research_public_third,Continuing professional development and education income,GBP,South East
E37000031,2014,2014,2405000.0,contract_research_public_third,Continuing professional development and education income,GBP,South East Midlands
E37000032,2014,2014,1411000.0,contract_research_public_third,Continuing professional development and education income,GBP,Stoke-on-Trent and Staffordshire
E37000034,2014,2014,607000.0,contract_research_public_third,Continuing professional development and education income,GBP,Tees Valley
E37000035,2014,2014,2052000.0,contract_research_public_third,Continuing professional development and education income,GBP,Thames Valley Berkshire
E37000036,2014,2014,611000.0,contract_research_public_third,Continuing professional development and education income,GBP,The Marches
E37000037,2014,2014,33240000.0,contract_research_public_third,Continuing professional development and education income,GBP,West of England
E37000038,2014,2014,242000.0,contract_research_public_third,Continuing professional development and education income,GBP,Worcestershire
E37000039,2014,2014,14232000.0,contract_research_public_third,Continuing professional development and education income,GBP,"York, North Yorkshire and East Riding"
E37000040,2014,2014,25302000.0,contract_research_public_third,Continuing professional development and education income,GBP,Sheffield City Region
E37000001,2014,2015,437000.0,contract_research_public_third,Continuing professional development and education income,GBP,Black Country
E37000002,2014,2015,478000.0,contract_research_public_third,Continuing professional development and education income,GBP,Buckinghamshire Thames Valley
E37000003,2014,2015,437000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cheshire and Warrington
E37000004,2014,2015,11513000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coast to Capital
E37000005,2014,2015,12000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cornwall and Isles of Scilly
E37000006,2014,2015,15070000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coventry and Warwickshire
E37000007,2014,2015,140000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cumbria
E37000008,2014,2015,17504000.0,contract_research_public_third,Continuing professional development and education income,GBP,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2015,1409000.0,contract_research_public_third,Continuing professional development and education income,GBP,Dorset
E37000010,2014,2015,6864000.0,contract_research_public_third,Continuing professional development and education income,GBP,Enterprise M3
E37000011,2014,2015,318000.0,contract_research_public_third,Continuing professional development and education income,GBP,Gloucestershire
E37000012,2014,2015,38249000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Birmingham and Solihull
E37000013,2014,2015,7808000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Cambridge and Greater Peterborough
E37000014,2014,2015,3291000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Lincolnshire
E37000015,2014,2015,32182000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Manchester
E37000016,2014,2015,13772000.0,contract_research_public_third,Continuing professional development and education income,GBP,Heart of the South West
