nuts_id,nuts_year,year,value,variable,description,unit,nuts_name
UKJ12,2016,2018,7.27,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Milton Keynes
UKJ13,2016,2018,8.865,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Buckinghamshire CC
UKJ14,2016,2018,8.812000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Oxfordshire
UKJ21,2016,2018,8.913,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Brighton and Hove
UKJ22,2016,2018,8.357000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Sussex CC
UKJ25,2016,2018,9.201,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Surrey
UKJ26,2016,2018,10.708,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Surrey
UKJ27,2016,2018,8.615,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Sussex (South West)
UKJ28,2016,2018,9.078,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Sussex (North East)
UKJ31,2016,2018,6.999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Portsmouth
UKJ32,2016,2018,7.273,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Southampton
UKJ34,2016,2018,7.312,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Isle of Wight
UKJ35,2016,2018,7.356,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,South Hampshire
UKJ36,2016,2018,13.033,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Central Hampshire
UKJ37,2016,2018,7.779,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,North Hampshire
UKJ41,2016,2018,6.975,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Medway
UKJ43,2016,2018,7.627000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Kent Thames Gateway
UKJ44,2016,2018,7.722,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Kent
UKJ45,2016,2018,7.931,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Mid Kent
UKJ46,2016,2018,8.524,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Kent
UKK11,2016,2018,8.256,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Bristol, City of"
UKK12,2016,2018,7.832999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Bath and North East Somerset, North Somerset and South Gloucestershire"
UKK13,2016,2018,8.985,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Gloucestershire
UKK14,2016,2018,6.542000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Swindon
UKK15,2016,2018,7.4079999999999995,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Wiltshire CC
UKK22,2016,2018,8.552999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Dorset CC
UKK23,2016,2018,7.184,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Somerset
UKK30,2016,2018,8.078,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Cornwall and Isles of Scilly
UKK41,2016,2018,5.996,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Plymouth
UKK42,2016,2018,7.087999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Torbay
UKK43,2016,2018,8.316,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Devon CC
UKL11,2016,2018,5.984,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Isle of Anglesey
UKL12,2016,2018,5.386,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Gwynedd
UKL13,2016,2018,5.54,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Conwy and Denbighshire
UKL14,2016,2018,5.191,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,South West Wales
UKL15,2016,2018,3.7060000000000004,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Central Valleys
UKL16,2016,2018,4.375,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Gwent Valleys
UKL17,2016,2018,4.35,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Bridgend and Neath Port Talbot
UKL18,2016,2018,4.647,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Swansea
UKL21,2016,2018,6.101,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Monmouthshire and Newport
UKL22,2016,2018,5.872999999999999,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Cardiff and Vale of Glamorgan
UKL23,2016,2018,5.1770000000000005,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Flintshire and Wrexham
UKL24,2016,2018,6.537000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Powys
UKM50,2016,2018,4.418,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Aberdeen City and Aberdeenshire
UKM61,2016,2018,4.922,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Caithness & Sutherland and Ross & Cromarty
UKM62,2016,2018,4.909,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Inverness & Nairn and Moray, Badenoch & Strathspey"
UKM63,2016,2018,5.266,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute"
UKM64,2016,2018,3.7910000000000004,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Na h-Eileanan Siar (Western Isles)
UKM65,2016,2018,4.342,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Orkney Islands
UKM66,2016,2018,4.275,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Shetland Islands
UKM71,2016,2018,4.309,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Angus and Dundee City
UKM72,2016,2018,4.1610000000000005,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Clackmannanshire and Fife
UKM73,2016,2018,6.154,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Lothian and Midlothian
UKM75,2016,2018,6.3,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Edinburgh, City of"
UKM76,2016,2018,3.785,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Falkirk
UKM77,2016,2018,4.641,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Perth & Kinross and Stirling
UKM78,2016,2018,4.736000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,West Lothian
UKM81,2016,2018,4.69,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond"
UKM82,2016,2018,3.978,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Glasgow City
UKM83,2016,2018,4.002,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,"Inverclyde, East Renfrewshire and Renfrewshire"
UKM91,2016,2018,4.577,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Scottish Borders
UKM92,2016,2018,4.249,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,Dumfries & Galloway
UKM93,2016,2018,6.417000000000001,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,East Ayrshire and North Ayrshire mainland
UKM94,2016,2018,3.8489999999999998,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,South Ayrshire
UKM95,2016,2018,3.75,house_price_normalised,Housing prices normalised by resident salaries,Housing prices normalised by regional salaries,South Lanarkshire
UKC11,2006,2007,12.79,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hartlepool and Stockton-on-Tees
UKC12,2006,2007,12.87,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Teesside
UKC13,2006,2007,11.83,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Darlington
UKC14,2006,2007,10.49,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Durham CC
UKC21,2006,2007,9.49,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland
UKC22,2006,2007,13.0,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tyneside
UKC23,2006,2007,13.62,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Sunderland
UKD11,2006,2007,9.75,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Cumbria
UKD12,2006,2007,9.7,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Cumbria
UKD21,2006,2007,15.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Halton and Warrington
UKD22,2006,2007,13.78,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire CC
UKD31,2006,2007,16.29,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester South
UKD32,2006,2007,15.22,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester North
UKD41,2006,2007,13.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Blackburn with Darwen
UKD42,2006,2007,13.44,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Blackpool
UKD43,2006,2007,12.46,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire CC
UKD51,2006,2007,15.98,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Merseyside
UKD52,2006,2007,15.94,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Liverpool
UKD53,2006,2007,13.48,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Sefton
UKD54,2006,2007,14.22,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Wirral
UKE11,2006,2007,17.48,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Kingston upon Hull, City of"
UKE12,2006,2007,13.71,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Riding of Yorkshire
UKE13,2006,2007,15.2,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North and North East Lincolnshire
UKE21,2006,2007,13.6,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,York
UKE22,2006,2007,11.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire CC
UKE31,2006,2007,15.44,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Barnsley, Doncaster and Rotherham"
UKE32,2006,2007,14.57,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Sheffield
UKE41,2006,2007,13.64,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bradford
UKE42,2006,2007,15.25,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Leeds
UKE43,2006,2007,14.5,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Calderdale, Kirklees and Wakefield"
UKF11,2006,2007,17.91,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Derby
UKF12,2006,2007,15.56,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Derbyshire
UKF13,2006,2007,14.56,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South and West Derbyshire
UKF14,2006,2007,18.95,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Nottingham
UKF15,2006,2007,15.37,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Nottinghamshire
UKF16,2006,2007,16.53,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Nottinghamshire
UKF21,2006,2007,19.82,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Leicester
UKF22,2006,2007,16.33,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Leicestershire CC and Rutland
UKF23,2006,2007,16.65,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northamptonshire
UKF30,2006,2007,15.16,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lincolnshire
UKG11,2006,2007,14.25,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Herefordshire, County of"
UKG12,2006,2007,15.53,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Worcestershire
UKG13,2006,2007,16.4,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Warwickshire
UKG21,2006,2007,14.72,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Telford and Wrekin
UKG22,2006,2007,13.45,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shropshire CC
UKG23,2006,2007,16.93,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Stoke-on-Trent
UKG24,2006,2007,14.92,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Staffordshire CC
UKG31,2006,2007,19.42,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Birmingham
UKG32,2006,2007,18.02,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Solihull
UKG33,2006,2007,18.91,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Coventry
UKG34,2006,2007,20.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dudley and Sandwell
UKG35,2006,2007,19.32,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Walsall and Wolverhampton
UKH11,2006,2007,16.84,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Peterborough
UKH12,2006,2007,16.58,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cambridgeshire CC
UKH13,2006,2007,15.79,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Norfolk
UKH14,2006,2007,16.23,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Suffolk
UKH21,2006,2007,20.42,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Luton
UKH22,2006,2007,17.33,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bedfordshire CC
UKH23,2006,2007,18.23,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hertfordshire
UKH31,2006,2007,18.7,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Southend-on-Sea
UKH32,2006,2007,19.61,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Thurrock
UKH33,2006,2007,16.96,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Essex CC
UKI11,2006,2007,25.98,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Inner London - West
UKI12,2006,2007,24.75,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Inner London - East
UKI21,2006,2007,21.95,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London - East and North East
UKI22,2006,2007,20.87,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London - South
UKI23,2006,2007,22.27,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London - West and North West
UKJ11,2006,2007,17.61,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Berkshire
UKJ12,2006,2007,17.5,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Milton Keynes
UKJ13,2006,2007,17.35,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Buckinghamshire CC
UKJ14,2006,2007,16.51,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Oxfordshire
UKJ21,2006,2007,18.99,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Brighton and Hove
UKJ22,2006,2007,17.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Sussex CC
UKJ23,2006,2007,18.32,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Surrey
UKJ24,2006,2007,17.3,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Sussex
UKJ31,2006,2007,20.5,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Portsmouth
UKJ32,2006,2007,19.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Southampton
UKJ33,2006,2007,16.84,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hampshire CC
UKJ34,2006,2007,16.3,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Isle of Wight
UKJ41,2006,2007,17.79,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Medway
UKJ42,2006,2007,16.78,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Kent CC
UKK11,2006,2007,18.28,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Bristol, City of"
UKK12,2006,2007,16.26,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Bath and North East Somerset, North Somerset and South Gloucestershire"
UKK13,2006,2007,15.49,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Gloucestershire
UKK14,2006,2007,17.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Swindon
UKK15,2006,2007,15.61,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Wiltshire CC
UKK21,2006,2007,18.2,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bournemouth and Poole
UKK22,2006,2007,15.24,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dorset CC
UKK23,2006,2007,14.93,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Somerset
UKK30,2006,2007,15.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cornwall and Isles of Scilly
UKK41,2006,2007,17.71,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Plymouth
UKK42,2006,2007,15.55,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Torbay
UKK43,2006,2007,14.52,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Devon CC
UKL11,2006,2007,11.79,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Isle of Anglesey
UKL12,2006,2007,11.72,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Gwynedd
UKL13,2006,2007,11.94,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Conwy and Denbighshire
UKL14,2006,2007,13.73,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South West Wales
UKL15,2006,2007,15.39,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Central Valleys
UKL16,2006,2007,15.82,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Gwent Valleys
UKL17,2006,2007,15.31,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bridgend and Neath Port Talbot
UKL18,2006,2007,15.2,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Swansea
UKL21,2006,2007,15.27,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Monmouthshire and Newport
UKL22,2006,2007,16.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cardiff and Vale of Glamorgan
UKL23,2006,2007,13.56,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Flintshire and Wrexham
UKL24,2006,2007,12.75,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Powys
UKM21,2006,2007,8.4,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Angus and Dundee City
UKM22,2006,2007,9.97,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Clackmannanshire and Fife
UKM23,2006,2007,10.05,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Lothian and Midlothian
UKM24,2006,2007,9.28,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Scottish Borders
UKM25,2006,2007,12.28,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Edinburgh, City of"
UKM26,2006,2007,11.11,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Falkirk
UKM27,2006,2007,8.34,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Perth & Kinross and Stirling
UKM28,2006,2007,11.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Lothian
UKM31,2006,2007,9.57,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond"
UKM32,2006,2007,9.34,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dumfries & Galloway
UKM33,2006,2007,9.5,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Ayrshire and North Ayrshire mainland
UKM34,2006,2007,12.99,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Glasgow City
UKM35,2006,2007,10.03,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Inverclyde, East Renfrewshire and Renfrewshire"
UKM36,2006,2007,11.22,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Lanarkshire
UKM37,2006,2007,9.48,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Ayrshire
UKM38,2006,2007,9.66,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Lanarkshire
UKM50,2006,2007,8.21,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Aberdeen City and Aberdeenshire
UKM61,2006,2007,8.03,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Caithness & Sutherland and Ross & Cromarty
UKM62,2006,2007,7.33,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Inverness & Nairn and Moray, Badenoch & Strathspey"
UKM63,2006,2007,8.52,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute"
UKM64,2006,2007,8.89,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Eilean Siar (Western Isles)
UKM65,2006,2007,9.98,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Orkney Islands
UKM66,2006,2007,13.56,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shetland Islands
UKN01,2006,2007,17.63,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Belfast
UKN02,2006,2007,13.34,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer Belfast
UKN03,2006,2007,11.71,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East of Northern Ireland
UKN04,2006,2007,10.26,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North of Northern Ireland
UKN05,2006,2007,10.58,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West and South of Northern Ireland
UKC11,2006,2008,13.91,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hartlepool and Stockton-on-Tees
UKC12,2006,2008,13.61,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Teesside
UKC13,2006,2008,13.39,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Darlington
UKC14,2006,2008,10.4,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Durham CC
UKC21,2006,2008,9.24,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland
UKC22,2006,2008,12.65,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tyneside
UKC23,2006,2008,14.03,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Sunderland
UKD11,2006,2008,8.89,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Cumbria
UKD12,2006,2008,8.81,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Cumbria
UKD21,2006,2008,15.17,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Halton and Warrington
UKD22,2006,2008,13.15,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire CC
UKD31,2006,2008,14.68,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester South
UKD32,2006,2008,14.09,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester North
UKD41,2006,2008,12.46,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Blackburn with Darwen
UKD42,2006,2008,11.64,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Blackpool
UKD43,2006,2008,11.76,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire CC
UKD51,2006,2008,15.38,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Merseyside
UKD52,2006,2008,14.27,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Liverpool
UKD53,2006,2008,12.72,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Sefton
UKD54,2006,2008,12.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Wirral
UKE11,2006,2008,18.16,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Kingston upon Hull, City of"
UKE12,2006,2008,16.95,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Riding of Yorkshire
UKE13,2006,2008,18.34,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North and North East Lincolnshire
UKE21,2006,2008,15.49,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,York
UKE22,2006,2008,12.58,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire CC
UKE31,2006,2008,16.81,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Barnsley, Doncaster and Rotherham"
UKE32,2006,2008,13.41,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Sheffield
UKE41,2006,2008,12.51,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bradford
UKE42,2006,2008,15.27,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Leeds
UKE43,2006,2008,14.05,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Calderdale, Kirklees and Wakefield"
