NUTS_CODE,NUTS_BN_CODE
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO072,1554
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
SE,1722
ITF,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
SE1,1722
ITF2,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
SE12,1722
ITF21,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
SE121,1722
MK,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
SE,1723
MK0,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
TR5,1785
TR5,1785
TR5,1785
TR5,1785
TR5,1785
TR5,1785
BG42,1785
TR52,1785
TR52,1785
TR52,1785
TR52,1785
TR52,1785
TR52,1785
BG422,1785
TR521,1785
TR521,1785
TR521,1785
TR521,1785
TR521,1785
TR521,1785
BG,1786
TR,1786
TR,1786
BG4,1786
TR5,1786
TR5,1786
BG42,1786
TR52,1786
TR52,1786
BG422,1786
TR522,1786
TR522,1786
BG,1787
TR,1787
TR,1787
TR,1787
TR,1787
TR,1787
TR,1787
TR,1787
BG4,1787
TR6,1787
TR6,1787
TR6,1787
TR6,1787
TR6,1787
TR6,1787
TR6,1787
BG42,1787
TR61,1787
TR61,1787
TR61,1787
TR61,1787
TR61,1787
TR61,1787
TR61,1787
BG422,1787
TR611,1787
TR611,1787
TR611,1787
TR611,1787
TR611,1787
TR611,1787
TR611,1787
IT,1788
TR,1788
ITI,1788
TR6,1788
ITI4,1788
TR61,1788
ITI43,1788
TR612,1788
BG,1789
BG4,1789
BG42,1789
BG421,1789
BG,1790
TR,1790
TR,1790
TR,1790
TR,1790
TR,1790
TR,1790
TR,1790
TR,1790
BG4,1790
TR6,1790
TR6,1790
TR6,1790
TR6,1790
TR6,1790
TR6,1790
TR6,1790
TR6,1790
BG42,1790
TR62,1790
TR62,1790
TR62,1790
TR62,1790
TR62,1790
TR62,1790
TR62,1790
TR62,1790
BG421,1790
TR621,1790
TR621,1790
TR621,1790
TR621,1790
TR621,1790
TR621,1790
TR621,1790
TR621,1790
TR,1791
TR,1791
TR,1791
TR6,1791
TR6,1791
TR6,1791
TR62,1791
TR62,1791
TR62,1791
TR622,1791
TR622,1791
TR622,1791
BG,1792
TR,1792
TR,1792
TR,1792
TR,1792
TR,1792
TR,1792
BG4,1792
TR6,1792
TR6,1792
TR6,1792
TR6,1792
TR6,1792
TR6,1792
BG42,1792
TR63,1792
TR63,1792
TR63,1792
TR63,1792
TR63,1792
TR63,1792
BG422,1792
TR631,1792
TR631,1792
TR631,1792
TR631,1792
TR631,1792
TR631,1792
BG,1793
TR,1793
TR,1793
TR,1793
TR,1793
TR,1793
TR,1793
BG4,1793
TR6,1793
TR6,1793
TR6,1793
TR6,1793
TR6,1793
TR6,1793
BG42,1793
TR63,1793
TR63,1793
TR63,1793
TR63,1793
TR63,1793
TR63,1793
BG422,1793
TR632,1793
TR632,1793
TR632,1793
TR632,1793
TR632,1793
TR632,1793
TR,1794
TR,1794
TR6,1794
TR6,1794
TR63,1794
TR63,1794
TR633,1794
TR633,1794
TR,1795
TR,1795
TR,1795
TR,1795
TR7,1795
TR7,1795
TR7,1795
TR7,1795
TR71,1795
TR71,1795
TR71,1795
TR71,1795
TR711,1795
TR711,1795
TR711,1795
TR711,1795
ES,1796
TR,1796
TR,1796
TR,1796
TR,1796
ES5,1796
TR7,1796
TR7,1796
TR7,1796
TR7,1796
ES51,1796
TR71,1796
TR71,1796
TR71,1796
TR71,1796
ES512,1796
TR712,1796
TR712,1796
TR712,1796
TR712,1796
ES,1797
TR,1797
TR,1797
ES5,1797
TR7,1797
TR7,1797
ES51,1797
TR71,1797
TR71,1797
ES512,1797
TR713,1797
TR713,1797
MK,1798
TR,1798
TR,1798
TR,1798
MK0,1798
TR7,1798
TR7,1798
TR7,1798
MK00,1798
TR71,1798
TR71,1798
TR71,1798
MK002,1798
TR714,1798
TR714,1798
TR714,1798
PT,1799
TR,1799
PT1,1799
TR7,1799
PT11,1799
TR71,1799
PT111,1799
TR715,1799
TR,1800
TR,1800
TR7,1800
TR7,1800
TR72,1800
TR72,1800
TR721,1800
TR721,1800
TR,1801
TR,1801
TR,1801
TR,1801
TR,1801
TR,1801
TR7,1801
TR7,1801
TR7,1801
TR7,1801
TR7,1801
TR7,1801
TR72,1801
TR72,1801
TR72,1801
TR72,1801
TR72,1801
TR72,1801
TR722,1801
TR722,1801
TR722,1801
TR722,1801
TR722,1801
TR722,1801
ES,1802
TR,1802
TR,1802
TR,1802
TR,1802
ES4,1802
TR7,1802
TR7,1802
TR7,1802
TR7,1802
ES41,1802
TR72,1802
TR72,1802
TR72,1802
TR72,1802
ES417,1802
TR723,1802
TR723,1802
TR723,1802
TR723,1802
ES,1803
TR,1803
TR,1803
TR,1803
ES4,1803
TR8,1803
TR8,1803
TR8,1803
ES41,1803
TR81,1803
TR81,1803
TR81,1803
ES417,1803
TR811,1803
TR811,1803
TR811,1803
TR,1804
TR,1804
TR,1804
TR,1804
TR,1804
TR8,1804
TR8,1804
TR8,1804
TR8,1804
TR8,1804
TR81,1804
TR81,1804
TR81,1804
TR81,1804
TR81,1804
TR812,1804
TR812,1804
TR812,1804
TR812,1804
TR812,1804
TR,1805
TR,1805
TR8,1805
TR8,1805
TR81,1805
TR81,1805
TR813,1805
TR813,1805
PT,1806
TR,1806
TR,1806
TR,1806
TR,1806
PT1,1806
TR8,1806
TR8,1806
TR8,1806
TR8,1806
PT11,1806
TR82,1806
TR82,1806
TR82,1806
TR82,1806
PT111,1806
TR821,1806
TR821,1806
TR821,1806
TR821,1806
PT,1807
TR,1807
PT1,1807
TR8,1807
PT11,1807
TR82,1807
PT111,1807
TR822,1807
MK,1808
TR,1808
TR,1808
TR,1808
MK0,1808
TR8,1808
TR8,1808
TR8,1808
MK00,1808
TR82,1808
TR82,1808
TR82,1808
MK007,1808
TR823,1808
TR823,1808
TR823,1808
MK,1809
TR,1809
TR,1809
TR,1809
TR,1809
TR,1809
TR,1809
MK0,1809
TR8,1809
TR8,1809
TR8,1809
TR8,1809
TR8,1809
TR8,1809
MK00,1809
TR83,1809
TR83,1809
TR83,1809
TR83,1809
TR83,1809
TR83,1809
MK002,1809
TR831,1809
TR831,1809
TR831,1809
TR831,1809
TR831,1809
TR831,1809
BG,1810
TR,1810
TR,1810
BG4,1810
TR8,1810
TR8,1810
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
UK,1993
BG3,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
UKM,1993
BG34,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
UKM6,1993
BG344,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UKM65,1993
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UK,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
UKM,1994
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO0,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
NO07,1555
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
SE1,1723
MK00,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
SE12,1723
MK006,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
SE122,1723
