,year,geo_type,geo_nm,geo_cd,SIC4,value,cluster_name
4240,2015,nuts 2013 level 2,Kent,UKJ4,2361,700,primary_quarrying_concrete
4241,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2361,400,primary_quarrying_concrete
4242,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2361,300,primary_quarrying_concrete
4243,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2361,125,primary_quarrying_concrete
4244,2015,nuts 2013 level 2,Devon,UKK4,2361,50,primary_quarrying_concrete
4245,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2361,300,primary_quarrying_concrete
4246,2015,nuts 2013 level 2,East Wales,UKL2,2361,125,primary_quarrying_concrete
4247,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2361,450,primary_quarrying_concrete
4248,2015,nuts 2013 level 2,South Western Scotland,UKM3,2361,600,primary_quarrying_concrete
4249,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2361,100,primary_quarrying_concrete
4250,2015,nuts 2013 level 2,Highlands and Islands,UKM6,2361,40,primary_quarrying_concrete
4251,2015,nuts 2013 level 2,Tees Valley and Durham,UKC1,2363,350,primary_quarrying_concrete
4252,2015,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2363,175,primary_quarrying_concrete
4253,2015,nuts 2013 level 2,Cumbria,UKD1,2363,50,primary_quarrying_concrete
4254,2015,nuts 2013 level 2,Greater Manchester,UKD3,2363,125,primary_quarrying_concrete
4255,2015,nuts 2013 level 2,Lancashire,UKD4,2363,75,primary_quarrying_concrete
4256,2015,nuts 2013 level 2,Cheshire,UKD6,2363,75,primary_quarrying_concrete
4257,2015,nuts 2013 level 2,Merseyside,UKD7,2363,75,primary_quarrying_concrete
4258,2015,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2363,150,primary_quarrying_concrete
4259,2015,nuts 2013 level 2,North Yorkshire,UKE2,2363,100,primary_quarrying_concrete
4260,2015,nuts 2013 level 2,South Yorkshire,UKE3,2363,75,primary_quarrying_concrete
4261,2015,nuts 2013 level 2,West Yorkshire,UKE4,2363,350,primary_quarrying_concrete
4262,2015,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2363,500,primary_quarrying_concrete
4263,2015,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2363,250,primary_quarrying_concrete
4264,2015,nuts 2013 level 2,Lincolnshire,UKF3,2363,45,primary_quarrying_concrete
4265,2015,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2363,600,primary_quarrying_concrete
4266,2015,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2363,175,primary_quarrying_concrete
4267,2015,nuts 2013 level 2,West Midlands,UKG3,2363,225,primary_quarrying_concrete
4268,2015,nuts 2013 level 2,East Anglia,UKH1,2363,200,primary_quarrying_concrete
4269,2015,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2363,125,primary_quarrying_concrete
4270,2015,nuts 2013 level 2,Essex,UKH3,2363,100,primary_quarrying_concrete
4271,2015,nuts 2013 level 2,Inner London - West,UKI3,2363,50,primary_quarrying_concrete
4272,2015,nuts 2013 level 2,Inner London - East,UKI4,2363,125,primary_quarrying_concrete
4273,2015,nuts 2013 level 2,Outer London - East and North East,UKI5,2363,20,primary_quarrying_concrete
4274,2015,nuts 2013 level 2,Outer London - South,UKI6,2363,50,primary_quarrying_concrete
4275,2015,nuts 2013 level 2,Outer London - West and North West,UKI7,2363,50,primary_quarrying_concrete
4276,2015,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2363,175,primary_quarrying_concrete
4277,2015,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2363,200,primary_quarrying_concrete
4278,2015,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2363,100,primary_quarrying_concrete
4279,2015,nuts 2013 level 2,Kent,UKJ4,2363,175,primary_quarrying_concrete
4280,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2363,150,primary_quarrying_concrete
4281,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2363,75,primary_quarrying_concrete
4282,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2363,20,primary_quarrying_concrete
4283,2015,nuts 2013 level 2,Devon,UKK4,2363,35,primary_quarrying_concrete
4284,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2363,125,primary_quarrying_concrete
4285,2015,nuts 2013 level 2,East Wales,UKL2,2363,100,primary_quarrying_concrete
4286,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2363,100,primary_quarrying_concrete
4287,2015,nuts 2013 level 2,South Western Scotland,UKM3,2363,250,primary_quarrying_concrete
4288,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2363,10,primary_quarrying_concrete
4289,2015,nuts 2013 level 2,Highlands and Islands,UKM6,2363,30,primary_quarrying_concrete
4290,2015,nuts 2013 level 2,Tees Valley and Durham,UKC1,2369,0,primary_quarrying_concrete
4291,2015,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2369,50,primary_quarrying_concrete
4292,2015,nuts 2013 level 2,Cumbria,UKD1,2369,0,primary_quarrying_concrete
4293,2015,nuts 2013 level 2,Greater Manchester,UKD3,2369,0,primary_quarrying_concrete
4294,2015,nuts 2013 level 2,Lancashire,UKD4,2369,10,primary_quarrying_concrete
4295,2015,nuts 2013 level 2,Cheshire,UKD6,2369,0,primary_quarrying_concrete
4296,2015,nuts 2013 level 2,Merseyside,UKD7,2369,0,primary_quarrying_concrete
4297,2015,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2369,10,primary_quarrying_concrete
4298,2015,nuts 2013 level 2,North Yorkshire,UKE2,2369,10,primary_quarrying_concrete
4299,2015,nuts 2013 level 2,South Yorkshire,UKE3,2369,20,primary_quarrying_concrete
4300,2015,nuts 2013 level 2,West Yorkshire,UKE4,2369,75,primary_quarrying_concrete
4301,2015,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2369,50,primary_quarrying_concrete
4302,2015,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2369,0,primary_quarrying_concrete
4303,2015,nuts 2013 level 2,Lincolnshire,UKF3,2369,0,primary_quarrying_concrete
4304,2015,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2369,5,primary_quarrying_concrete
4305,2015,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2369,125,primary_quarrying_concrete
4306,2015,nuts 2013 level 2,West Midlands,UKG3,2369,5,primary_quarrying_concrete
4307,2015,nuts 2013 level 2,East Anglia,UKH1,2369,75,primary_quarrying_concrete
4308,2015,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2369,10,primary_quarrying_concrete
4309,2015,nuts 2013 level 2,Essex,UKH3,2369,10,primary_quarrying_concrete
4310,2015,nuts 2013 level 2,Inner London - West,UKI3,2369,20,primary_quarrying_concrete
4311,2015,nuts 2013 level 2,Inner London - East,UKI4,2369,0,primary_quarrying_concrete
4312,2015,nuts 2013 level 2,Outer London - East and North East,UKI5,2369,10,primary_quarrying_concrete
4313,2015,nuts 2013 level 2,Outer London - South,UKI6,2369,20,primary_quarrying_concrete
4314,2015,nuts 2013 level 2,Outer London - West and North West,UKI7,2369,0,primary_quarrying_concrete
4315,2015,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2369,15,primary_quarrying_concrete
4316,2015,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2369,75,primary_quarrying_concrete
4317,2015,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2369,0,primary_quarrying_concrete
4318,2015,nuts 2013 level 2,Kent,UKJ4,2369,75,primary_quarrying_concrete
4319,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2369,15,primary_quarrying_concrete
4320,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2369,20,primary_quarrying_concrete
4321,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2369,0,primary_quarrying_concrete
4322,2015,nuts 2013 level 2,Devon,UKK4,2369,0,primary_quarrying_concrete
4323,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2369,10,primary_quarrying_concrete
4324,2015,nuts 2013 level 2,East Wales,UKL2,2369,5,primary_quarrying_concrete
4325,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2369,250,primary_quarrying_concrete
4326,2015,nuts 2013 level 2,South Western Scotland,UKM3,2369,10,primary_quarrying_concrete
4327,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2369,0,primary_quarrying_concrete
4328,2015,nuts 2013 level 2,Highlands and Islands,UKM6,2369,0,primary_quarrying_concrete
4329,2015,nuts 2013 level 2,Tees Valley and Durham,UKC1,2370,100,primary_quarrying_concrete
4330,2015,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2370,40,primary_quarrying_concrete
4331,2015,nuts 2013 level 2,Cumbria,UKD1,2370,175,primary_quarrying_concrete
4332,2015,nuts 2013 level 2,Greater Manchester,UKD3,2370,150,primary_quarrying_concrete
4333,2015,nuts 2013 level 2,Lancashire,UKD4,2370,75,primary_quarrying_concrete
4334,2015,nuts 2013 level 2,Cheshire,UKD6,2370,50,primary_quarrying_concrete
4335,2015,nuts 2013 level 2,Merseyside,UKD7,2370,75,primary_quarrying_concrete
4336,2015,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2370,400,primary_quarrying_concrete
4337,2015,nuts 2013 level 2,North Yorkshire,UKE2,2370,125,primary_quarrying_concrete
4338,2015,nuts 2013 level 2,South Yorkshire,UKE3,2370,300,primary_quarrying_concrete
4339,2015,nuts 2013 level 2,West Yorkshire,UKE4,2370,350,primary_quarrying_concrete
4340,2015,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2370,400,primary_quarrying_concrete
4341,2015,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2370,300,primary_quarrying_concrete
4342,2015,nuts 2013 level 2,Lincolnshire,UKF3,2370,100,primary_quarrying_concrete
4343,2015,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2370,100,primary_quarrying_concrete
4344,2015,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2370,300,primary_quarrying_concrete
4345,2015,nuts 2013 level 2,West Midlands,UKG3,2370,175,primary_quarrying_concrete
4346,2015,nuts 2013 level 2,East Anglia,UKH1,2370,125,primary_quarrying_concrete
4347,2015,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2370,150,primary_quarrying_concrete
4348,2015,nuts 2013 level 2,Essex,UKH3,2370,175,primary_quarrying_concrete
4349,2015,nuts 2013 level 2,Inner London - West,UKI3,2370,75,primary_quarrying_concrete
4350,2015,nuts 2013 level 2,Inner London - East,UKI4,2370,75,primary_quarrying_concrete
4351,2015,nuts 2013 level 2,Outer London - East and North East,UKI5,2370,125,primary_quarrying_concrete
4352,2015,nuts 2013 level 2,Outer London - South,UKI6,2370,75,primary_quarrying_concrete
4353,2015,nuts 2013 level 2,Outer London - West and North West,UKI7,2370,300,primary_quarrying_concrete
4354,2015,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2370,450,primary_quarrying_concrete
4355,2015,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2370,500,primary_quarrying_concrete
4356,2015,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2370,350,primary_quarrying_concrete
4357,2015,nuts 2013 level 2,Kent,UKJ4,2370,225,primary_quarrying_concrete
4358,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2370,175,primary_quarrying_concrete
4359,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2370,75,primary_quarrying_concrete
4360,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2370,15,primary_quarrying_concrete
4361,2015,nuts 2013 level 2,Devon,UKK4,2370,10,primary_quarrying_concrete
4362,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2370,225,primary_quarrying_concrete
4363,2015,nuts 2013 level 2,East Wales,UKL2,2370,75,primary_quarrying_concrete
4364,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2370,225,primary_quarrying_concrete
4365,2015,nuts 2013 level 2,South Western Scotland,UKM3,2370,175,primary_quarrying_concrete
4366,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2370,100,primary_quarrying_concrete
4367,2015,nuts 2013 level 2,Highlands and Islands,UKM6,2370,75,primary_quarrying_concrete
4368,2015,nuts 2013 level 2,Tees Valley and Durham,UKC1,2391,0,manufacture_steel_metal
4369,2015,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2391,0,manufacture_steel_metal
4370,2015,nuts 2013 level 2,Cumbria,UKD1,2391,0,manufacture_steel_metal
4371,2015,nuts 2013 level 2,Greater Manchester,UKD3,2391,25,manufacture_steel_metal
4372,2015,nuts 2013 level 2,Lancashire,UKD4,2391,0,manufacture_steel_metal
4373,2015,nuts 2013 level 2,Cheshire,UKD6,2391,0,manufacture_steel_metal
4374,2015,nuts 2013 level 2,Merseyside,UKD7,2391,0,manufacture_steel_metal
4375,2015,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2391,10,manufacture_steel_metal
4376,2015,nuts 2013 level 2,North Yorkshire,UKE2,2391,0,manufacture_steel_metal
4377,2015,nuts 2013 level 2,South Yorkshire,UKE3,2391,10,manufacture_steel_metal
4378,2015,nuts 2013 level 2,West Yorkshire,UKE4,2391,20,manufacture_steel_metal
4379,2015,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2391,175,manufacture_steel_metal
4380,2015,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2391,50,manufacture_steel_metal
4381,2015,nuts 2013 level 2,Lincolnshire,UKF3,2391,0,manufacture_steel_metal
4382,2015,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2391,250,manufacture_steel_metal
4383,2015,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2391,300,manufacture_steel_metal
4384,2015,nuts 2013 level 2,West Midlands,UKG3,2391,35,manufacture_steel_metal
4385,2015,nuts 2013 level 2,East Anglia,UKH1,2391,10,manufacture_steel_metal
4386,2015,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2391,20,manufacture_steel_metal
4387,2015,nuts 2013 level 2,Essex,UKH3,2391,300,manufacture_steel_metal
4388,2015,nuts 2013 level 2,Inner London - West,UKI3,2391,0,manufacture_steel_metal
4389,2015,nuts 2013 level 2,Inner London - East,UKI4,2391,0,manufacture_steel_metal
4390,2015,nuts 2013 level 2,Outer London - East and North East,UKI5,2391,10,manufacture_steel_metal
4391,2015,nuts 2013 level 2,Outer London - South,UKI6,2391,0,manufacture_steel_metal
4392,2015,nuts 2013 level 2,Outer London - West and North West,UKI7,2391,0,manufacture_steel_metal
4393,2015,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2391,50,manufacture_steel_metal
4394,2015,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2391,30,manufacture_steel_metal
4395,2015,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2391,0,manufacture_steel_metal
4396,2015,nuts 2013 level 2,Kent,UKJ4,2391,75,manufacture_steel_metal
4397,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2391,40,manufacture_steel_metal
4398,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2391,0,manufacture_steel_metal
4399,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2391,0,manufacture_steel_metal
4400,2015,nuts 2013 level 2,Devon,UKK4,2391,0,manufacture_steel_metal
4401,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2391,30,manufacture_steel_metal
4402,2015,nuts 2013 level 2,East Wales,UKL2,2391,0,manufacture_steel_metal
4403,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2391,0,manufacture_steel_metal
4404,2015,nuts 2013 level 2,South Western Scotland,UKM3,2391,10,manufacture_steel_metal
4405,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2391,10,manufacture_steel_metal
4406,2015,nuts 2013 level 2,Highlands and Islands,UKM6,2391,0,manufacture_steel_metal
4407,2015,nuts 2013 level 2,Tees Valley and Durham,UKC1,2399,100,manufacture_chemical
4408,2015,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2399,150,manufacture_chemical
4409,2015,nuts 2013 level 2,Cumbria,UKD1,2399,75,manufacture_chemical
4410,2015,nuts 2013 level 2,Greater Manchester,UKD3,2399,300,manufacture_chemical
4411,2015,nuts 2013 level 2,Lancashire,UKD4,2399,200,manufacture_chemical
4412,2015,nuts 2013 level 2,Cheshire,UKD6,2399,15,manufacture_chemical
4413,2015,nuts 2013 level 2,Merseyside,UKD7,2399,600,manufacture_chemical
4414,2015,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2399,0,manufacture_chemical
4415,2015,nuts 2013 level 2,North Yorkshire,UKE2,2399,25,manufacture_chemical
4416,2015,nuts 2013 level 2,South Yorkshire,UKE3,2399,300,manufacture_chemical
4417,2015,nuts 2013 level 2,West Yorkshire,UKE4,2399,300,manufacture_chemical
4418,2015,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2399,250,manufacture_chemical
4419,2015,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2399,125,manufacture_chemical
4420,2015,nuts 2013 level 2,Lincolnshire,UKF3,2399,40,manufacture_chemical
4421,2015,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2399,15,manufacture_chemical
4422,2015,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2399,350,manufacture_chemical
4423,2015,nuts 2013 level 2,West Midlands,UKG3,2399,100,manufacture_chemical
4424,2015,nuts 2013 level 2,East Anglia,UKH1,2399,600,manufacture_chemical
4425,2015,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2399,5,manufacture_chemical
4426,2015,nuts 2013 level 2,Essex,UKH3,2399,15,manufacture_chemical
4427,2015,nuts 2013 level 2,Inner London - West,UKI3,2399,15,manufacture_chemical
4428,2015,nuts 2013 level 2,Inner London - East,UKI4,2399,10,manufacture_chemical
4429,2015,nuts 2013 level 2,Outer London - East and North East,UKI5,2399,200,manufacture_chemical
4430,2015,nuts 2013 level 2,Outer London - South,UKI6,2399,10,manufacture_chemical
4431,2015,nuts 2013 level 2,Outer London - West and North West,UKI7,2399,125,manufacture_chemical
4432,2015,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2399,600,manufacture_chemical
4433,2015,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2399,100,manufacture_chemical
4434,2015,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2399,175,manufacture_chemical
4435,2015,nuts 2013 level 2,Kent,UKJ4,2399,30,manufacture_chemical
4436,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2399,5,manufacture_chemical
4437,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2399,0,manufacture_chemical
4438,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2399,0,manufacture_chemical
4439,2015,nuts 2013 level 2,Devon,UKK4,2399,0,manufacture_chemical
4440,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2399,400,manufacture_chemical
4441,2015,nuts 2013 level 2,East Wales,UKL2,2399,500,manufacture_chemical
4442,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2399,100,manufacture_chemical
4443,2015,nuts 2013 level 2,South Western Scotland,UKM3,2399,75,manufacture_chemical
4444,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2399,0,manufacture_chemical
4445,2015,nuts 2013 level 2,Highlands and Islands,UKM6,2399,0,manufacture_chemical
4446,2015,nuts 2013 level 2,Tees Valley and Durham,UKC1,2410,1250,manufacture_metal_equipment
4447,2015,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2410,250,manufacture_metal_equipment
4448,2015,nuts 2013 level 2,Cumbria,UKD1,2410,200,manufacture_metal_equipment
4449,2015,nuts 2013 level 2,Greater Manchester,UKD3,2410,175,manufacture_metal_equipment
4450,2015,nuts 2013 level 2,Lancashire,UKD4,2410,125,manufacture_metal_equipment
4451,2015,nuts 2013 level 2,Cheshire,UKD6,2410,125,manufacture_metal_equipment
4452,2015,nuts 2013 level 2,Merseyside,UKD7,2410,300,manufacture_metal_equipment
4453,2015,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2410,4000,manufacture_metal_equipment
4454,2015,nuts 2013 level 2,North Yorkshire,UKE2,2410,40,manufacture_metal_equipment
4455,2015,nuts 2013 level 2,South Yorkshire,UKE3,2410,4000,manufacture_metal_equipment
4456,2015,nuts 2013 level 2,West Yorkshire,UKE4,2410,400,manufacture_metal_equipment
4457,2015,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2410,300,manufacture_metal_equipment
4458,2015,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2410,150,manufacture_metal_equipment
4459,2015,nuts 2013 level 2,Lincolnshire,UKF3,2410,50,manufacture_metal_equipment
4460,2015,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2410,175,manufacture_metal_equipment
4461,2015,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2410,450,manufacture_metal_equipment
4462,2015,nuts 2013 level 2,West Midlands,UKG3,2410,1000,manufacture_metal_equipment
4463,2015,nuts 2013 level 2,East Anglia,UKH1,2410,15,manufacture_metal_equipment
4464,2015,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2410,75,manufacture_metal_equipment
4465,2015,nuts 2013 level 2,Essex,UKH3,2410,200,manufacture_metal_equipment
4466,2015,nuts 2013 level 2,Inner London - West,UKI3,2410,15,manufacture_metal_equipment
4467,2015,nuts 2013 level 2,Inner London - East,UKI4,2410,10,manufacture_metal_equipment
4468,2015,nuts 2013 level 2,Outer London - East and North East,UKI5,2410,30,manufacture_metal_equipment
4469,2015,nuts 2013 level 2,Outer London - South,UKI6,2410,0,manufacture_metal_equipment
4470,2015,nuts 2013 level 2,Outer London - West and North West,UKI7,2410,0,manufacture_metal_equipment
4471,2015,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2410,25,manufacture_metal_equipment
4472,2015,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2410,125,manufacture_metal_equipment
4473,2015,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2410,10,manufacture_metal_equipment
4474,2015,nuts 2013 level 2,Kent,UKJ4,2410,125,manufacture_metal_equipment
4475,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2410,150,manufacture_metal_equipment
4476,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2410,100,manufacture_metal_equipment
4477,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2410,50,manufacture_metal_equipment
4478,2015,nuts 2013 level 2,Devon,UKK4,2410,30,manufacture_metal_equipment
4479,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2410,5000,manufacture_metal_equipment
4480,2015,nuts 2013 level 2,East Wales,UKL2,2410,2500,manufacture_metal_equipment
4481,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2410,5,manufacture_metal_equipment
4482,2015,nuts 2013 level 2,South Western Scotland,UKM3,2410,300,manufacture_metal_equipment
4483,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2410,40,manufacture_metal_equipment
4484,2015,nuts 2013 level 2,Highlands and Islands,UKM6,2410,5,manufacture_metal_equipment
4485,2015,nuts 2013 level 2,Tees Valley and Durham,UKC1,2420,300,manufacture_metal_equipment
4486,2015,nuts 2013 level 2,Northumberland and Tyne and Wear,UKC2,2420,100,manufacture_metal_equipment
4487,2015,nuts 2013 level 2,Cumbria,UKD1,2420,15,manufacture_metal_equipment
4488,2015,nuts 2013 level 2,Greater Manchester,UKD3,2420,225,manufacture_metal_equipment
4489,2015,nuts 2013 level 2,Lancashire,UKD4,2420,100,manufacture_metal_equipment
4490,2015,nuts 2013 level 2,Cheshire,UKD6,2420,75,manufacture_metal_equipment
4491,2015,nuts 2013 level 2,Merseyside,UKD7,2420,100,manufacture_metal_equipment
4492,2015,nuts 2013 level 2,East Yorkshire and Northern Lincolnshire,UKE1,2420,100,manufacture_metal_equipment
4493,2015,nuts 2013 level 2,North Yorkshire,UKE2,2420,20,manufacture_metal_equipment
4494,2015,nuts 2013 level 2,South Yorkshire,UKE3,2420,75,manufacture_metal_equipment
4495,2015,nuts 2013 level 2,West Yorkshire,UKE4,2420,1000,manufacture_metal_equipment
4496,2015,nuts 2013 level 2,Derbyshire and Nottinghamshire,UKF1,2420,175,manufacture_metal_equipment
4497,2015,nuts 2013 level 2,"Leicestershire, Rutland and Northamptonshire",UKF2,2420,400,manufacture_metal_equipment
4498,2015,nuts 2013 level 2,Lincolnshire,UKF3,2420,100,manufacture_metal_equipment
4499,2015,nuts 2013 level 2,"Herefordshire, Worcestershire and Warwickshire",UKG1,2420,300,manufacture_metal_equipment
4500,2015,nuts 2013 level 2,Shropshire and Staffordshire,UKG2,2420,100,manufacture_metal_equipment
4501,2015,nuts 2013 level 2,West Midlands,UKG3,2420,1250,manufacture_metal_equipment
4502,2015,nuts 2013 level 2,East Anglia,UKH1,2420,100,manufacture_metal_equipment
4503,2015,nuts 2013 level 2,Bedfordshire and Hertfordshire,UKH2,2420,200,manufacture_metal_equipment
4504,2015,nuts 2013 level 2,Essex,UKH3,2420,75,manufacture_metal_equipment
4505,2015,nuts 2013 level 2,Inner London - West,UKI3,2420,0,manufacture_metal_equipment
4506,2015,nuts 2013 level 2,Inner London - East,UKI4,2420,0,manufacture_metal_equipment
4507,2015,nuts 2013 level 2,Outer London - East and North East,UKI5,2420,5,manufacture_metal_equipment
4508,2015,nuts 2013 level 2,Outer London - South,UKI6,2420,0,manufacture_metal_equipment
4509,2015,nuts 2013 level 2,Outer London - West and North West,UKI7,2420,5,manufacture_metal_equipment
4510,2015,nuts 2013 level 2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2420,5,manufacture_metal_equipment
4511,2015,nuts 2013 level 2,"Surrey, East and West Sussex",UKJ2,2420,45,manufacture_metal_equipment
4512,2015,nuts 2013 level 2,Hampshire and Isle of Wight,UKJ3,2420,45,manufacture_metal_equipment
4513,2015,nuts 2013 level 2,Kent,UKJ4,2420,10,manufacture_metal_equipment
4514,2015,nuts 2013 level 2,"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2420,50,manufacture_metal_equipment
4515,2015,nuts 2013 level 2,Dorset and Somerset,UKK2,2420,50,manufacture_metal_equipment
4516,2015,nuts 2013 level 2,Cornwall and Isles of Scilly,UKK3,2420,5,manufacture_metal_equipment
4517,2015,nuts 2013 level 2,Devon,UKK4,2420,500,manufacture_metal_equipment
4518,2015,nuts 2013 level 2,West Wales and The Valleys,UKL1,2420,400,manufacture_metal_equipment
4519,2015,nuts 2013 level 2,East Wales,UKL2,2420,225,manufacture_metal_equipment
4520,2015,nuts 2013 level 2,Eastern Scotland,UKM2,2420,450,manufacture_metal_equipment
4521,2015,nuts 2013 level 2,South Western Scotland,UKM3,2420,100,manufacture_metal_equipment
4522,2015,nuts 2013 level 2,North Eastern Scotland,UKM5,2420,250,manufacture_metal_equipment
