year,nuts_id,nuts_year_spec,total_ukri_funding
2013,UKL14,2013,223661.16
2013,UKL15,2013,69811.56
2013,UKL16,2013,6913.04
2013,UKL17,2013,600884.41
2013,UKL18,2013,962436.42
2013,UKL21,2013,77403.24
2013,UKL22,2013,167970.3
2013,UKL23,2013,96558.26
2013,UKL24,2013,7850.81
2013,UKM21,2013,660844.21
2013,UKM22,2013,529846.22
2013,UKM23,2013,300103.53
2013,UKM25,2013,523232.98
2013,UKM27,2013,287317.61
2013,UKM28,2013,120991.93
2013,UKM31,2013,39491.32
2013,UKM33,2013,4058.82
2013,UKM34,2013,582431.4
2013,UKM35,2013,59622.98
2013,UKM36,2013,58610.55
2013,UKM37,2013,15474.67
2013,UKM38,2013,49854.0
2013,UKM50,2013,297921.71
2013,UKM61,2013,5000.0
2013,UKM62,2013,65154.18
2013,UKM64,2013,5000.0
2013,UKN01,2013,509541.61
2013,UKN02,2013,93547.04
2013,UKN04,2013,219895.96
2013,UKN05,2013,87640.71
2014,UKC11,2013,14095.19
2014,UKC12,2013,122326.33
2014,UKC14,2013,83098.86
2014,UKC21,2013,134396.73
2014,UKC22,2013,427710.3
2014,UKC23,2013,128499.87
2014,UKD11,2013,61761.26
2014,UKD12,2013,92203.1
2014,UKD33,2013,596879.1
2014,UKD34,2013,124401.13
2014,UKD35,2013,80524.06
2014,UKD36,2013,66017.0
2014,UKD37,2013,53696.33
2014,UKD41,2013,5000.0
2014,UKD42,2013,5000.0
2014,UKD44,2013,331862.81
2014,UKD45,2013,52128.8
2014,UKD46,2013,39176.6
2014,UKD47,2013,15033.1
2014,UKD61,2013,113374.18
2014,UKD62,2013,139828.23
2014,UKD63,2013,80037.1
2014,UKD71,2013,76995.59
2014,UKD72,2013,208803.76
2014,UKD73,2013,46051.75
2014,UKD74,2013,31093.9
2014,UKE11,2013,292970.36
2014,UKE12,2013,64972.98
2014,UKE13,2013,73584.15
2014,UKE21,2013,778379.24
2014,UKE22,2013,196493.08
2014,UKE31,2013,67076.99
2014,UKE32,2013,398544.26
2014,UKE41,2013,376416.16
2014,UKE42,2013,541045.94
2014,UKE44,2013,78801.37
2014,UKE45,2013,40070.27
2014,UKF11,2013,36530.91
2014,UKF12,2013,102458.95
2014,UKF13,2013,46118.89
2014,UKF14,2013,534914.89
2014,UKF15,2013,193642.0
2014,UKF16,2013,241110.94
2014,UKF21,2013,271694.8
2014,UKF22,2013,368104.09
2014,UKF24,2013,87187.68
2014,UKF25,2013,56752.0
2014,UKF30,2013,289183.75
2014,UKG11,2013,30272.43
2014,UKG12,2013,86936.58
2014,UKG13,2013,488912.15
2014,UKG21,2013,647247.44
2014,UKG22,2013,30174.07
2014,UKG23,2013,60356.88
2014,UKG24,2013,260237.56
2014,UKG31,2013,744560.68
2014,UKG32,2013,6621532.34
2014,UKG33,2013,729270.99
2014,UKG36,2013,96630.08
2014,UKG37,2013,39136.68
2014,UKG39,2013,56913.7
2014,UKH11,2013,176197.1
2014,UKH12,2013,554904.74
2014,UKH14,2013,84236.76
2014,UKH15,2013,332568.3
2014,UKH16,2013,5000.0
2014,UKH17,2013,298029.12
2014,UKH21,2013,152360.52
2014,UKH23,2013,214500.19
2014,UKH24,2013,202026.43
2014,UKH25,2013,399092.05
2014,UKH31,2013,89975.0
2014,UKH32,2013,88492.0
2014,UKH34,2013,642570.99
2014,UKH35,2013,74774.29
2014,UKH36,2013,1428418.71
2014,UKH37,2013,5000.0
2014,UKI31,2013,666204.61
2014,UKI32,2013,1139075.91
2014,UKI33,2013,358524.52
2014,UKI34,2013,446660.82
2014,UKI41,2013,264947.88
2014,UKI42,2013,382829.01
2014,UKI43,2013,357227.76
2014,UKI44,2013,844452.52
2014,UKI45,2013,74842.98
2014,UKI51,2013,105184.17
2014,UKI52,2013,5000.0
2014,UKI53,2013,5000.0
2014,UKI54,2013,145286.54
2014,UKI61,2013,90598.28
2014,UKI62,2013,26923.43
2014,UKI63,2013,68360.95
2014,UKI71,2013,85219.29
2014,UKI72,2013,61603.26
2014,UKI73,2013,160065.52
2014,UKI74,2013,326406.93
2014,UKI75,2013,161620.27
2014,UKJ11,2013,528893.28
2014,UKJ12,2013,302634.08
2014,UKJ13,2013,356759.77
2014,UKJ14,2013,926471.96
2014,UKJ21,2013,252210.85
2014,UKJ22,2013,70112.86
2014,UKJ25,2013,356123.81
2014,UKJ26,2013,51886.29
2014,UKJ27,2013,113508.73
2014,UKJ28,2013,175983.12
2014,UKJ31,2013,113774.18
2014,UKJ32,2013,513508.4
2014,UKJ34,2013,8797524.18
2014,UKJ35,2013,15265.38
2014,UKJ36,2013,164920.58
2014,UKJ37,2013,274099.06
2014,UKJ41,2013,5000.0
2014,UKJ43,2013,674977.0
2014,UKJ44,2013,410921.3
2014,UKJ45,2013,40565.69
2014,UKJ46,2013,148759.08
2014,UKK11,2013,733468.65
2014,UKK12,2013,1081976.02
2014,UKK13,2013,401931.17
2014,UKK14,2013,380388.58
2014,UKK15,2013,185833.26
2014,UKK21,2013,177278.95
2014,UKK22,2013,130178.47
2014,UKK23,2013,60980.04
2014,UKK30,2013,62363.26
2014,UKK41,2013,215723.07
2014,UKK43,2013,354402.69
2014,UKL11,2013,197972.63
2014,UKL12,2013,360438.34
2014,UKL13,2013,39765.71
2014,UKL14,2013,181526.43
2014,UKL15,2013,117106.74
2014,UKL16,2013,192305.69
2014,UKL17,2013,189022.81
2014,UKL18,2013,281477.51
2014,UKL21,2013,17261.36
2014,UKL22,2013,248736.13
2014,UKL23,2013,67054.43
2014,UKL24,2013,5000.0
2014,UKM21,2013,321660.03
2014,UKM22,2013,507135.46
2014,UKM23,2013,100840.05
2014,UKM25,2013,533437.87
2014,UKM26,2013,5000.0
2014,UKM27,2013,248457.4
2014,UKM28,2013,62241.4
2014,UKM31,2013,43419.33
2014,UKM33,2013,5000.0
2014,UKM34,2013,699580.07
2014,UKM35,2013,41683.91
2014,UKM36,2013,84115.2
2014,UKM37,2013,46392.68
2014,UKM38,2013,195415.97
2014,UKM50,2013,194553.24
2014,UKM61,2013,68560.88
2014,UKM62,2013,17928.57
2014,UKM63,2013,151369.0
2014,UKM64,2013,5000.0
2014,UKN01,2013,332556.86
2014,UKN04,2013,73320.88
2014,UKN05,2013,42201.0
2015,UKC11,2013,29372.25
2015,UKC12,2013,118999.23
2015,UKC13,2013,23203.84
2015,UKC14,2013,99688.27
2015,UKC21,2013,38391.37
2015,UKC22,2013,345503.45
2015,UKC23,2013,76688.54
2015,UKD11,2013,126120.81
2015,UKD12,2013,132948.45
2015,UKD33,2013,455557.14
2015,UKD34,2013,116317.74
2015,UKD35,2013,25811.73
2015,UKD36,2013,33653.0
2015,UKD37,2013,67219.65
2015,UKD41,2013,39667.28
2015,UKD42,2013,5000.0
2015,UKD44,2013,324063.68
2015,UKD45,2013,167232.11
2015,UKD46,2013,173292.41
2015,UKD47,2013,59046.54
2015,UKD61,2013,143091.38
2015,UKD62,2013,139179.04
2015,UKD63,2013,78784.01
2015,UKD71,2013,70445.01
2015,UKD72,2013,262227.39
2015,UKD73,2013,11519.52
2015,UKD74,2013,94983.03
2015,UKE11,2013,165122.5
2015,UKE12,2013,308494.6
2015,UKE13,2013,70583.15
2015,UKE21,2013,316791.38
2015,UKE22,2013,82087.11
2015,UKE31,2013,48137.13
2015,UKE32,2013,350612.9
2015,UKE41,2013,165529.33
2015,UKE42,2013,372615.11
2015,UKE44,2013,191604.24
2015,UKE45,2013,179815.62
2015,UKF11,2013,121309.62
2015,UKF12,2013,77378.13
2015,UKF13,2013,35235.53
2015,UKF14,2013,353723.8
2015,UKF15,2013,33272.44
2015,UKF16,2013,194951.78
2015,UKF21,2013,227215.46
2015,UKF22,2013,275947.17
2015,UKF24,2013,26525.89
2015,UKF25,2013,209347.52
2015,UKF30,2013,73244.45
2015,UKG11,2013,169722.71
2015,UKG12,2013,99923.09
2015,UKG13,2013,447811.57
2015,UKG21,2013,115104.43
2015,UKG22,2013,208696.77
2015,UKG23,2013,54521.38
2015,UKG24,2013,180254.8
2015,UKG31,2013,393473.09
2015,UKG32,2013,470000.0
2015,UKG33,2013,572688.28
2015,UKG36,2013,5000.0
2015,UKG38,2013,99328.65
2015,UKH11,2013,1357397.04
2015,UKH12,2013,448100.26
2015,UKH14,2013,88411.11
2015,UKH15,2013,118534.98
2015,UKH16,2013,106147.2
2015,UKH17,2013,434760.57
2015,UKH21,2013,263737.33
2015,UKH23,2013,334154.35
2015,UKH24,2013,132016.24
2015,UKH25,2013,260004.8
2015,UKH31,2013,163400.0
2015,UKH34,2013,393594.05
2015,UKH35,2013,60736.14
2015,UKH36,2013,422529.4
2015,UKH37,2013,108924.8
2015,UKI31,2013,810251.31
2015,UKI32,2013,526586.44
2015,UKI33,2013,541223.1
2015,UKI34,2013,98736.92
2015,UKI41,2013,226996.11
2015,UKI42,2013,569954.01
2015,UKI43,2013,1131194.24
2015,UKI44,2013,841787.49
2015,UKI45,2013,153952.26
2015,UKI51,2013,71778.05
2015,UKI52,2013,9142.86
2015,UKI53,2013,59545.91
2015,UKI54,2013,90132.41
2015,UKI61,2013,5000.0
2015,UKI62,2013,63175.1
2015,UKI63,2013,84476.97
2015,UKI71,2013,123173.55
2015,UKI72,2013,59636.94
2015,UKI73,2013,54269.86
2015,UKI74,2013,457508.87
2015,UKI75,2013,148715.81
2015,UKJ11,2013,257515.47
2015,UKJ12,2013,1414242.72
2015,UKJ13,2013,75198.3
2015,UKJ14,2013,515439.16
2015,UKJ21,2013,178081.09
2015,UKJ22,2013,105992.12
2015,UKJ25,2013,237573.58
2015,UKJ26,2013,204494.21
2015,UKJ27,2013,134984.57
2015,UKJ28,2013,170102.16
2015,UKJ31,2013,372568.96
2015,UKJ32,2013,449496.07
2015,UKJ34,2013,500878.48
2015,UKJ35,2013,107580.51
2015,UKJ36,2013,166304.55
2015,UKJ37,2013,165450.59
2015,UKJ41,2013,25000.0
2015,UKJ43,2013,229620.88
2015,UKJ44,2013,160840.41
2015,UKJ45,2013,5000.0
2015,UKJ46,2013,233602.74
2015,UKK11,2013,389364.3
2015,UKK12,2013,404517.89
2015,UKK13,2013,2208457.51
2015,UKK14,2013,315976.85
2015,UKK15,2013,148349.45
2015,UKK21,2013,63078.72
2015,UKK22,2013,337019.2
2015,UKK23,2013,186514.22
2015,UKK30,2013,47999.93
2015,UKK41,2013,239099.6
2015,UKK42,2013,5000.0
2015,UKK43,2013,244547.75
2015,UKL12,2013,334386.29
2015,UKL13,2013,96454.95
2015,UKL14,2013,152979.01
2015,UKL15,2013,38922.63
2015,UKL16,2013,155065.7
2015,UKL17,2013,61843.96
2015,UKL18,2013,413213.57
2015,UKL21,2013,76773.6
2015,UKL22,2013,129606.05
2015,UKL23,2013,60485.51
2015,UKL24,2013,171870.63
2015,UKM21,2013,250250.13
2015,UKM22,2013,267869.29
2015,UKM23,2013,218722.04
2015,UKM24,2013,5000.0
2015,UKM25,2013,404397.33
2015,UKM26,2013,24998.0
2015,UKM27,2013,205130.84
2015,UKM28,2013,19031.19
2015,UKM31,2013,5000.0
2015,UKM32,2013,696978.0
2015,UKM33,2013,5000.0
2015,UKM34,2013,824945.69
2015,UKM35,2013,59400.98
2015,UKM36,2013,118952.12
2015,UKM37,2013,11516.0
2015,UKM38,2013,139799.09
2015,UKM50,2013,194093.45
2015,UKM62,2013,115485.34
2015,UKM63,2013,47457.62
2015,UKM64,2013,5000.0
2015,UKM66,2013,5000.0
2015,UKN01,2013,378952.58
2015,UKN02,2013,366985.0
2015,UKN03,2013,5000.0
2015,UKN04,2013,149297.55
2015,UKN05,2013,168929.5
2016,UKC11,2016,66935.81
2016,UKC12,2016,133609.99
2016,UKC14,2016,128455.93
2016,UKC21,2016,139573.18
2016,UKC22,2016,647800.01
2016,UKC23,2016,2654051.0
2016,UKD11,2016,5000.0
2016,UKD12,2016,5000.0
2016,UKD33,2016,966968.41
2016,UKD34,2016,225516.77
2016,UKD35,2016,227956.18
2016,UKD36,2016,158671.53
2016,UKD37,2016,53644.63
2016,UKD41,2016,7930.44
2016,UKD44,2016,302887.8
2016,UKD45,2016,38623.13
2016,UKD46,2016,20262.5
2016,UKD47,2016,5000.0
2016,UKD61,2016,12449.63
2016,UKD62,2016,3686991.03
2016,UKD63,2016,92099.98
2016,UKD71,2016,791339.08
2016,UKD72,2016,95378.78
2016,UKD73,2016,24439.0
2016,UKD74,2016,55210.0
2016,UKE11,2016,217491.68
2016,UKE12,2016,139938.41
2016,UKE21,2016,462263.26
2016,UKE22,2016,2369965.71
2016,UKE31,2016,2452630.0
2016,UKE32,2016,549119.41
2016,UKE41,2016,169129.5
2016,UKE42,2016,342001.23
2016,UKE44,2016,211523.72
2016,UKE45,2016,73695.45
2016,UKF11,2016,47187.51
2016,UKF12,2016,227516.1
2016,UKF13,2016,206321.09
2016,UKF14,2016,529640.29
2016,UKF15,2016,70681.56
2016,UKF16,2016,155208.0
2016,UKF21,2016,194667.61
2016,UKF22,2016,396720.81
2016,UKF24,2016,179197.87
2016,UKF25,2016,500000.0
2016,UKF30,2016,222557.87
2016,UKG11,2016,149030.0
2016,UKG12,2016,71024.25
2016,UKG13,2016,216258.59
2016,UKG21,2016,878428.29
2016,UKG23,2016,66274.38
2016,UKG24,2016,271296.12
2016,UKG31,2016,261839.27
2016,UKG32,2016,99399363.52
2016,UKG33,2016,361525.13
2016,UKG36,2016,1564332.0
2016,UKG39,2016,876834.0
2016,UKH11,2016,186861.76
2016,UKH12,2016,427479.78
2016,UKH14,2016,46571.17
2016,UKH15,2016,112096.74
2016,UKH16,2016,11736.74
2016,UKH17,2016,406825.48
2016,UKH21,2016,15000.0
2016,UKH23,2016,353091.48
2016,UKH24,2016,399800.28
2016,UKH25,2016,596743.39
2016,UKH31,2016,275721.0
2016,UKH34,2016,1216704.82
2016,UKH35,2016,178767.32
2016,UKH36,2016,3065253.21
2016,UKH37,2016,144675.33
2016,UKI31,2016,412166.65
2016,UKI32,2016,695536.7
2016,UKI33,2016,299351.78
2016,UKI34,2016,1116529.12
2016,UKI41,2016,65328.77
2016,UKI42,2016,199538.22
2016,UKI43,2016,150255.61
2016,UKI44,2016,247708.32
2016,UKI45,2016,44758.5
2016,UKI51,2016,204105.41
2016,UKI53,2016,130242.6
2016,UKI54,2016,99238.0
2016,UKI61,2016,170673.5
2016,UKI62,2016,64727.44
2016,UKI63,2016,356759.71
2016,UKI71,2016,85318.0
2016,UKI72,2016,80627.11
2016,UKI73,2016,24601.15
2016,UKI74,2016,289082.51
2016,UKI75,2016,219253.74
2016,UKJ11,2016,286554.43
2016,UKJ12,2016,302986.69
2016,UKJ13,2016,147482.27
2016,UKJ14,2016,391131.4
2016,UKJ21,2016,214171.3
2016,UKJ22,2016,82716.16
2016,UKJ25,2016,519157.77
2016,UKJ26,2016,278214.25
2016,UKJ27,2016,473549.21
2016,UKJ28,2016,546445.15
2016,UKJ31,2016,181147.11
2016,UKJ32,2016,538611.54
2016,UKJ34,2016,1609400.0
2016,UKJ35,2016,185238.41
2016,UKJ36,2016,190824.03
2016,UKJ37,2016,247112.57
2016,UKJ41,2016,99338.0
2016,UKJ43,2016,5000.0
2016,UKJ44,2016,242852.41
2016,UKJ45,2016,99069.0
2016,UKJ46,2016,83615.89
2016,UKK11,2016,355319.07
2016,UKK12,2016,400662.17
2016,UKK13,2016,1983000.68
2016,UKK14,2016,422854.06
2016,UKK15,2016,232559.09
2016,UKK21,2016,203560.19
2016,UKK22,2016,153311.86
2016,UKK23,2016,126393.63
2016,UKK30,2016,310456.05
2016,UKK41,2016,229095.55
2016,UKK43,2016,292572.55
2016,UKL12,2016,122129.31
2016,UKL13,2016,14000.0
2016,UKL14,2016,216354.62
2016,UKL15,2016,109586.64
2016,UKL16,2016,52662.16
2016,UKL17,2016,855353.47
2016,UKL18,2016,260715.52
2016,UKL21,2016,97552.0
2016,UKL22,2016,127899.56
2016,UKL23,2016,166615.59
2016,UKL24,2016,107543.93
2016,UKM50,2016,243377.56
2016,UKM61,2016,160271.0
2016,UKM62,2016,90755.65
2016,UKM71,2016,267771.21
2016,UKM72,2016,207159.83
2016,UKM73,2016,186407.36
2016,UKM75,2016,320745.25
2016,UKM76,2016,99500.0
2016,UKM77,2016,313711.9
2016,UKM78,2016,30142.29
2016,UKM82,2016,289686.15
2016,UKM83,2016,176754.95
2016,UKM84,2016,337296.6
2016,UKM92,2016,29713.0
2016,UKM93,2016,5000.0
2016,UKN06,2016,243660.88
2016,UKN12,2016,119643.6
2017,UKC12,2016,216674.45
2017,UKC13,2016,301377.0
2017,UKC14,2016,206149.14
2017,UKC21,2016,240804.9
2017,UKC22,2016,211711.87
2017,UKC23,2016,1039938.52
2017,UKD11,2016,527589.76
2017,UKD12,2016,210169.29
2017,UKD33,2016,286124.97
2017,UKD34,2016,220080.85
2017,UKD35,2016,162674.16
2017,UKD36,2016,270717.9
2017,UKD37,2016,118878.58
2017,UKD44,2016,256820.26
2017,UKD45,2016,174305.19
2017,UKD46,2016,444910.5
2017,UKD47,2016,73011.0
2017,UKD61,2016,254405.64
2017,UKD62,2016,126142.38
2017,UKD63,2016,332962.12
2017,UKD71,2016,170277.06
2017,UKD72,2016,269607.46
2017,UKD73,2016,281035.13
2017,UKD74,2016,348252.25
2017,UKE11,2016,192938.54
2017,UKE12,2016,337079.96
2017,UKE13,2016,47477.42
2017,UKE21,2016,198133.08
2017,UKE22,2016,1445208.67
2017,UKE31,2016,309724.23
2017,UKE32,2016,290994.03
2017,UKE41,2016,298357.68
2017,UKE42,2016,344452.56
2017,UKE44,2016,670217.09
2017,UKE45,2016,460580.0
2017,UKF11,2016,196191.07
2017,UKF12,2016,203107.4
2017,UKF13,2016,136488.81
2017,UKF14,2016,235214.16
2017,UKF15,2016,351204.68
2017,UKF16,2016,702967.53
2017,UKF21,2016,212970.81
2017,UKF22,2016,192473.45
2017,UKF24,2016,276073.34
2017,UKF30,2016,203536.47
2017,UKG11,2016,181400.12
2017,UKG12,2016,189494.87
2017,UKG13,2016,1127155.06
2017,UKG21,2016,55722.31
2017,UKG22,2016,69831.0
2017,UKG24,2016,422248.77
2017,UKG31,2016,295235.57
2017,UKG32,2016,403021.11
2017,UKG33,2016,705507.76
2017,UKG36,2016,1652156.37
2017,UKG37,2016,32000.0
2017,UKG38,2016,350000.0
2017,UKH11,2016,1058332.48
2017,UKH12,2016,282761.54
2017,UKH14,2016,143785.78
2017,UKH15,2016,126078.47
2017,UKH16,2016,45743.0
2017,UKH17,2016,439820.81
2017,UKH21,2016,104914.0
2017,UKH23,2016,317201.64
2017,UKH24,2016,414759.04
2017,UKH25,2016,273943.17
2017,UKH34,2016,953001.68
2017,UKH35,2016,196103.4
2017,UKH36,2016,2149300.73
2017,UKH37,2016,1362617.0
2017,UKI31,2016,325358.14
2017,UKI32,2016,386646.75
2017,UKI33,2016,210260.57
2017,UKI34,2016,218462.96
2017,UKI41,2016,347940.45
2017,UKI42,2016,199923.02
2017,UKI43,2016,369655.98
2017,UKI44,2016,352451.22
2017,UKI45,2016,875108.48
2017,UKI51,2016,170626.53
2017,UKI52,2016,501495.33
2017,UKI53,2016,102958.0
2017,UKI54,2016,441819.05
2017,UKI61,2016,49283.33
2017,UKI62,2016,238417.59
2017,UKI63,2016,193299.02
2017,UKI71,2016,294047.6
2017,UKI72,2016,27541.06
2017,UKI73,2016,175308.94
2017,UKI74,2016,166457.61
2017,UKI75,2016,359559.05
2017,UKJ11,2016,305865.22
2017,UKJ12,2016,224566.99
2017,UKJ13,2016,1225224.62
2017,UKJ14,2016,311537.15
2017,UKJ21,2016,153221.96
2017,UKJ22,2016,354405.16
2017,UKJ25,2016,285931.25
2017,UKJ26,2016,226747.53
2017,UKJ27,2016,152303.83
2017,UKJ28,2016,264414.52
2017,UKJ31,2016,129276.86
2017,UKJ32,2016,374152.82
2017,UKJ34,2016,1486094.06
2017,UKJ35,2016,179783.33
2017,UKJ36,2016,233938.21
2017,UKJ37,2016,1043627.35
2017,UKJ44,2016,389859.42
2017,UKJ45,2016,227538.78
2017,UKJ46,2016,297727.71
2017,UKK11,2016,299589.06
2017,UKK12,2016,646455.57
2017,UKK13,2016,911291.8
2017,UKK14,2016,305526.27
2017,UKK15,2016,314901.79
2017,UKK21,2016,168829.4
2017,UKK22,2016,1631464.28
2017,UKK23,2016,778354.21
2017,UKK30,2016,111811.14
2017,UKK41,2016,292578.57
2017,UKK42,2016,149449.0
2017,UKK43,2016,279296.0
2017,UKL11,2016,39125.0
2017,UKL12,2016,253179.39
2017,UKL13,2016,48400.0
2017,UKL14,2016,237203.99
2017,UKL15,2016,71888.88
2017,UKL16,2016,27601.0
2017,UKL17,2016,610697.98
2017,UKL18,2016,294796.36
2017,UKL21,2016,181776.77
2017,UKL22,2016,229363.75
2017,UKL23,2016,406905.53
2017,UKM50,2016,229462.1
2017,UKM61,2016,1352963.0
2017,UKM62,2016,0.0
2017,UKM71,2016,204193.0
2017,UKM72,2016,224919.02
2017,UKM73,2016,596150.84
2017,UKM75,2016,257399.21
2017,UKM76,2016,67651.76
2017,UKM77,2016,225070.11
2017,UKM78,2016,388711.95
2017,UKM82,2016,309377.94
2017,UKM83,2016,237782.69
2017,UKM84,2016,281024.33
2017,UKM92,2016,1943400.0
2017,UKM95,2016,263754.89
2017,UKN06,2016,275293.0
2017,UKN07,2016,40371.29
2017,UKN12,2016,430862.64
2018,UKC12,2016,1547547.89
2018,UKC14,2016,283459.33
2018,UKC21,2016,708959.25
2018,UKC22,2016,311312.95
2018,UKC23,2016,595597.88
2018,UKD11,2016,1065338.11
2018,UKD12,2016,571103.04
2018,UKD33,2016,266654.67
2018,UKD34,2016,287422.23
2018,UKD35,2016,181071.0
2018,UKD36,2016,101304.27
2018,UKD37,2016,47111.25
2018,UKD44,2016,190872.99
2018,UKD45,2016,381694.77
2018,UKD46,2016,77690.67
2018,UKD47,2016,381023.0
2018,UKD61,2016,439696.03
2018,UKD62,2016,5110902.22
2018,UKD63,2016,294732.42
2018,UKD71,2016,176002.0
2018,UKD72,2016,257499.42
2018,UKD74,2016,1027656.0
2018,UKE11,2016,155429.88
2018,UKE12,2016,1059665.0
2018,UKE13,2016,658743.0
2018,UKE21,2016,299013.26
2018,UKE22,2016,91539.96
2018,UKE31,2016,80231.0
2018,UKE32,2016,249973.73
2018,UKE41,2016,346482.41
2018,UKE42,2016,439867.93
2018,UKE44,2016,219271.35
2018,UKE45,2016,91612.95
2018,UKF11,2016,70156.96
2018,UKF12,2016,343877.54
2018,UKF13,2016,97658.02
2018,UKF14,2016,198499.1
2018,UKF16,2016,380652.67
2018,UKF21,2016,265912.16
2018,UKF22,2016,330477.21
2018,UKF24,2016,449434.89
2018,UKF30,2016,525710.04
2018,UKG11,2016,733616.18
2018,UKG12,2016,714355.88
2018,UKG13,2016,7888164.83
2018,UKG21,2016,179356.79
2018,UKG23,2016,142456.77
2018,UKG24,2016,291345.0
2018,UKG31,2016,471587.3
2018,UKG32,2016,166557403.22
2018,UKG33,2016,441046.01
2018,UKG37,2016,504207.0
2018,UKG39,2016,1846591.88
2018,UKH11,2016,710514.0
2018,UKH12,2016,500038.72
2018,UKH14,2016,165520.68
2018,UKH15,2016,138601.45
2018,UKH17,2016,296872.31
2018,UKH21,2016,53426.0
2018,UKH23,2016,504965.2
2018,UKH24,2016,323144.24
2018,UKH25,2016,583287.61
2018,UKH34,2016,481174.49
2018,UKH35,2016,289877.66
2018,UKH36,2016,2869437.76
2018,UKH37,2016,158914.5
2018,UKI31,2016,552132.39
2018,UKI32,2016,564352.36
2018,UKI33,2016,236021.98
2018,UKI34,2016,250180.28
2018,UKI41,2016,310512.41
2018,UKI42,2016,253947.6
2018,UKI43,2016,564305.2
2018,UKI44,2016,523087.76
2018,UKI45,2016,140833.37
2018,UKI51,2016,414623.68
2018,UKI52,2016,1023009.71
2018,UKI53,2016,69597.0
2018,UKI54,2016,52500.0
2018,UKI61,2016,470514.0
2018,UKI62,2016,61406.62
2018,UKI63,2016,123308.33
2018,UKI71,2016,200085.93
2018,UKI72,2016,8414.0
2018,UKI73,2016,191572.67
2018,UKI74,2016,166404.16
2018,UKI75,2016,308779.83
2018,UKJ11,2016,373889.49
2018,UKJ12,2016,903752.88
2018,UKJ13,2016,713867.84
2018,UKJ14,2016,642171.82
2018,UKJ21,2016,197887.84
2018,UKJ22,2016,113263.3
2018,UKJ25,2016,298508.05
2018,UKJ26,2016,232011.73
2018,UKJ27,2016,983091.64
2018,UKJ28,2016,1758869.12
2018,UKJ31,2016,128847.94
2018,UKJ32,2016,371132.18
2018,UKJ34,2016,8165412.74
2018,UKJ35,2016,774776.92
2018,UKJ36,2016,570583.54
2018,UKJ37,2016,339379.9
2018,UKJ44,2016,175217.47
2018,UKJ45,2016,69618.0
2018,UKJ46,2016,235157.17
2018,UKK11,2016,290450.97
2018,UKK12,2016,526691.87
2018,UKK13,2016,158441.43
2018,UKK14,2016,258938.0
2018,UKK15,2016,312050.66
2018,UKK21,2016,80347.2
2018,UKK22,2016,504100.76
2018,UKK23,2016,218029.0
2018,UKK41,2016,359847.31
2018,UKK43,2016,276811.68
2018,UKL12,2016,206945.66
2018,UKL13,2016,610803.9
2018,UKL14,2016,248797.48
2018,UKL15,2016,118558.38
2018,UKL16,2016,130950.17
2018,UKL17,2016,460795.15
2018,UKL18,2016,708846.28
2018,UKL21,2016,68277.82
2018,UKL22,2016,420316.75
2018,UKL23,2016,339083.25
2018,UKL24,2016,832335.1
2018,UKM50,2016,117708.15
2018,UKM71,2016,315969.84
2018,UKM72,2016,359360.64
2018,UKM73,2016,3255511.18
2018,UKM75,2016,326239.66
2018,UKM76,2016,69963.0
2018,UKM77,2016,149309.63
2018,UKM78,2016,368404.58
2018,UKM82,2016,542201.88
2018,UKM83,2016,150553.33
2018,UKM84,2016,135066.0
2018,UKM95,2016,294034.39
2018,UKN06,2016,230259.39
2018,UKN07,2016,272093.58
2018,UKN12,2016,1123300.4
2019,UKC12,2016,196301.87
2019,UKC14,2016,952752.36
2019,UKC21,2016,336405.67
2019,UKC22,2016,363723.7
2019,UKC23,2016,981973.03
2019,UKD11,2016,1023797.56
2019,UKD12,2016,1821749.94
2019,UKD33,2016,287257.98
2019,UKD34,2016,475449.69
2019,UKD35,2016,306240.5
2019,UKD36,2016,226413.0
2019,UKD37,2016,380032.67
2019,UKD44,2016,217749.03
2019,UKD45,2016,265010.31
2019,UKD46,2016,1914201.0
2019,UKD47,2016,81738.15
2019,UKD61,2016,189856.83
2019,UKD63,2016,469946.0
2019,UKD71,2016,3081164.25
2019,UKD72,2016,535301.94
2019,UKE11,2016,398902.46
2019,UKE12,2016,96022.0
2019,UKE21,2016,353787.7
2019,UKE22,2016,2003346.22
2019,UKE31,2016,153075.0
2019,UKE32,2016,294212.92
2019,UKE41,2016,903685.41
2019,UKE42,2016,364356.75
2019,UKE44,2016,144151.76
2019,UKF11,2016,231591.62
2019,UKF12,2016,407418.17
2019,UKF13,2016,240352.0
2019,UKF14,2016,202728.66
2019,UKF15,2016,391292.5
2019,UKF16,2016,1083507.26
2019,UKF21,2016,193603.01
2019,UKF22,2016,264586.37
2019,UKF24,2016,29448.33
2019,UKF30,2016,602408.95
2019,UKG11,2016,538925.62
2019,UKG12,2016,160275.9
2019,UKG13,2016,1486209.5
2019,UKG21,2016,0.0
2019,UKG23,2016,358566.0
2019,UKG24,2016,229549.33
2019,UKG31,2016,346167.78
2019,UKG33,2016,479148.28
2019,UKG39,2016,3823009.0
2019,UKH11,2016,697058.0
2019,UKH12,2016,428510.12
2019,UKH14,2016,250155.2
2019,UKH15,2016,147434.15
2019,UKH17,2016,561673.38
2019,UKH23,2016,698015.89
2019,UKH24,2016,188654.48
2019,UKH25,2016,477470.99
