year,nuts_id,nuts_year_spec,ip_revenue
2016,UKL22,2016,1837000.0
2016,UKL23,2016,0.0
2016,UKM50,2016,839000.0
2016,UKM62,2016,0.0
2016,UKM71,2016,5477000.0
2016,UKM72,2016,1438000.0
2016,UKM73,2016,2000.0
2016,UKM75,2016,3091000.0
2016,UKM77,2016,12000.0
2016,UKM82,2016,6167000.0
2016,UKM83,2016,0.0
2016,UKN06,2016,10358000.0
2016,UKN12,2016,588000.0
2017,UKC12,2016,19000.0
2017,UKC14,2016,825000.0
2017,UKC22,2016,1821000.0
2017,UKC23,2016,0.0
2017,UKD12,2016,0.0
2017,UKD33,2016,3856000.0
2017,UKD34,2016,86000.0
2017,UKD36,2016,1000.0
2017,UKD44,2016,88000.0
2017,UKD45,2016,110000.0
2017,UKD47,2016,0.0
2017,UKD63,2016,0.0
2017,UKD72,2016,903000.0
2017,UKE11,2016,657000.0
2017,UKE21,2016,1290000.0
2017,UKE32,2016,12755000.0
2017,UKE41,2016,29000.0
2017,UKE42,2016,4986000.0
2017,UKE44,2016,16000.0
2017,UKF11,2016,0.0
2017,UKF14,2016,12387000.0
2017,UKF21,2016,903000.0
2017,UKF22,2016,1116000.0
2017,UKF24,2016,3000.0
2017,UKF30,2016,0.0
2017,UKG12,2016,0.0
2017,UKG21,2016,509000.0
2017,UKG23,2016,0.0
2017,UKG24,2016,147000.0
2017,UKG31,2016,859000.0
2017,UKG33,2016,305000.0
2017,UKG39,2016,0.0
2017,UKH12,2016,8700000.0
2017,UKH14,2016,0.0
2017,UKH15,2016,921000.0
2017,UKH21,2016,0.0
2017,UKH23,2016,80000.0
2017,UKH25,2016,533000.0
2017,UKH34,2016,3000.0
2017,UKH36,2016,0.0
2017,UKI31,2016,15822000.0
2017,UKI32,2016,6501000.0
2017,UKI33,2016,27850000.0
2017,UKI34,2016,139000.0
2017,UKI41,2016,0.0
2017,UKI42,2016,594000.0
2017,UKI43,2016,397000.0
2017,UKI44,2016,754000.0
2017,UKI51,2016,283000.0
2017,UKI63,2016,0.0
2017,UKI71,2016,0.0
2017,UKI73,2016,2405000.0
2017,UKI74,2016,10000.0
2017,UKI75,2016,82000.0
2017,UKJ11,2016,48000.0
2017,UKJ12,2016,3424000.0
2017,UKJ13,2016,0.0
2017,UKJ14,2016,56363000.0
2017,UKJ21,2016,64000.0
2017,UKJ25,2016,770000.0
2017,UKJ27,2016,0.0
2017,UKJ31,2016,67000.0
2017,UKJ32,2016,934000.0
2017,UKJ36,2016,0.0
2017,UKJ44,2016,84000.0
2017,UKK11,2016,756000.0
2017,UKK12,2016,536000.0
2017,UKK13,2016,1000.0
2017,UKK21,2016,11000.0
2017,UKK30,2016,0.0
2017,UKK41,2016,173000.0
2017,UKK43,2016,626000.0
2017,UKL12,2016,98000.0
2017,UKL14,2016,204000.0
2017,UKL15,2016,13000.0
2017,UKL18,2016,548000.0
2017,UKL22,2016,2384000.0
2017,UKL23,2016,0.0
2017,UKM50,2016,1215000.0
2017,UKM62,2016,0.0
2017,UKM71,2016,1037000.0
2017,UKM72,2016,992000.0
2017,UKM73,2016,2000.0
2017,UKM75,2016,2535000.0
2017,UKM77,2016,26000.0
2017,UKM82,2016,2149000.0
2017,UKM83,2016,0.0
2017,UKN06,2016,22186000.0
2017,UKN12,2016,1336000.0
2018,UKC12,2016,0.0
2018,UKC14,2016,51000.0
2018,UKC22,2016,26237000.0
2018,UKC23,2016,0.0
2018,UKD12,2016,0.0
2018,UKD33,2016,2526000.0
2018,UKD34,2016,41000.0
2018,UKD36,2016,0.0
2018,UKD44,2016,145000.0
2018,UKD45,2016,30000.0
2018,UKD47,2016,0.0
2018,UKD63,2016,0.0
2018,UKD72,2016,2842000.0
2018,UKE11,2016,211000.0
2018,UKE21,2016,2190000.0
2018,UKE32,2016,17371000.0
2018,UKE41,2016,315000.0
2018,UKE42,2016,2032000.0
2018,UKE44,2016,19000.0
2018,UKF11,2016,0.0
2018,UKF14,2016,1087000.0
2018,UKF21,2016,1225000.0
2018,UKF22,2016,580000.0
2018,UKF24,2016,3000.0
2018,UKF30,2016,26000.0
2018,UKG12,2016,0.0
2018,UKG21,2016,428000.0
2018,UKG23,2016,0.0
2018,UKG24,2016,46000.0
2018,UKG31,2016,809000.0
2018,UKG33,2016,302000.0
2018,UKG39,2016,0.0
2018,UKH12,2016,26816000.0
2018,UKH14,2016,0.0
2018,UKH15,2016,1015000.0
2018,UKH21,2016,0.0
2018,UKH23,2016,116000.0
2018,UKH25,2016,635000.0
2018,UKH34,2016,42000.0
2018,UKH36,2016,0.0
2018,UKI31,2016,14543000.0
2018,UKI32,2016,7124000.0
2018,UKI33,2016,37754000.0
2018,UKI34,2016,808000.0
2018,UKI41,2016,0.0
2018,UKI42,2016,1034000.0
2018,UKI43,2016,334000.0
2018,UKI44,2016,953000.0
2018,UKI51,2016,353000.0
2018,UKI63,2016,1000.0
2018,UKI71,2016,364000.0
2018,UKI73,2016,2076000.0
2018,UKI74,2016,10000.0
2018,UKI75,2016,159000.0
2018,UKJ11,2016,32000.0
2018,UKJ12,2016,2877000.0
2018,UKJ13,2016,0.0
2018,UKJ14,2016,83973000.0
2018,UKJ21,2016,36000.0
2018,UKJ25,2016,902000.0
2018,UKJ27,2016,0.0
2018,UKJ31,2016,2182000.0
2018,UKJ32,2016,1884000.0
2018,UKJ36,2016,0.0
2018,UKJ44,2016,46000.0
2018,UKK11,2016,5032000.0
2018,UKK12,2016,675000.0
2018,UKK13,2016,0.0
2018,UKK21,2016,11000.0
2018,UKK30,2016,0.0
2018,UKK41,2016,238000.0
2018,UKK43,2016,183000.0
2018,UKL12,2016,129000.0
2018,UKL14,2016,205000.0
2018,UKL15,2016,24000.0
2018,UKL18,2016,594000.0
2018,UKL22,2016,2582000.0
2018,UKL23,2016,0.0
2018,UKM50,2016,2211000.0
2018,UKM62,2016,0.0
2018,UKM71,2016,1477000.0
2018,UKM72,2016,1334000.0
2018,UKM73,2016,1000.0
2018,UKM75,2016,1895000.0
2018,UKM77,2016,39000.0
2018,UKM82,2016,2226000.0
2018,UKM83,2016,0.0
2018,UKN06,2016,5125000.0
2018,UKN12,2016,654000.0
