year,nuts_id,nuts_year_spec,air_pollution_mean_pm10
2013,UKJ26,2013,15.43
2013,UKJ27,2013,14.58
2013,UKJ28,2013,14.85
2013,UKJ31,2013,16.61
2013,UKJ32,2013,16.66
2013,UKJ34,2013,13.73
2013,UKJ35,2013,15.53
2013,UKJ36,2013,14.56
2013,UKJ37,2013,15.24
2013,UKJ41,2013,16.51
2013,UKJ43,2013,16.55
2013,UKJ44,2013,16.01
2013,UKJ45,2013,16.06
2013,UKJ46,2013,15.51
2013,UKK11,2013,15.79
2013,UKK12,2013,14.47
2013,UKK13,2013,14.48
2013,UKK14,2013,15.93
2013,UKK15,2013,14.45
2013,UKK21,2013,14.47
2013,UKK22,2013,13.83
2013,UKK23,2013,13.35
2013,UKK30,2013,13.76
2013,UKK41,2013,14.5
2013,UKK42,2013,12.88
2013,UKK43,2013,12.42
2013,UKL11,2013,10.53
2013,UKL12,2013,10.11
2013,UKL13,2013,10.55
2013,UKL14,2013,11.6
2013,UKL15,2013,13.63
2013,UKL16,2013,14.03
2013,UKL17,2013,13.02
2013,UKL18,2013,12.62
2013,UKL21,2013,13.34
2013,UKL22,2013,13.6
2013,UKL23,2013,12.44
2013,UKL24,2013,10.71
2013,UKM21,2013,10.29
2013,UKM22,2013,11.32
2013,UKM23,2013,11.21
2013,UKM24,2013,9.98
2013,UKM25,2013,12.27
2013,UKM26,2013,11.25
2013,UKM27,2013,8.06
2013,UKM28,2013,11.3
2013,UKM31,2013,8.65
2013,UKM32,2013,9.23
2013,UKM33,2013,9.23
2013,UKM34,2013,12.25
2013,UKM35,2013,9.26
2013,UKM36,2013,10.87
2013,UKM37,2013,9.19
2013,UKM38,2013,9.69
2013,UKM50,2013,10.21
2013,UKM61,2013,7.24
2013,UKM62,2013,6.78
2013,UKM63,2013,7.59
2013,UKM64,2013,7.6
2013,UKM65,2013,8.81
2013,UKM66,2013,10.5
2013,UKN01,2013,14.0
2013,UKN02,2013,12.18
2013,UKN03,2013,11.09
2013,UKN04,2013,9.4
2013,UKN05,2013,9.49
2014,UKC11,2013,13.73
2014,UKC12,2013,13.11
2014,UKC13,2013,13.49
2014,UKC14,2013,11.09
2014,UKC21,2013,10.13
2014,UKC22,2013,13.15
2014,UKC23,2013,14.04
2014,UKD11,2013,9.22
2014,UKD12,2013,9.52
2014,UKD33,2013,15.13
2014,UKD34,2013,14.83
2014,UKD35,2013,13.66
2014,UKD36,2013,14.19
2014,UKD37,2013,13.44
2014,UKD41,2013,12.35
2014,UKD42,2013,11.75
2014,UKD44,2013,10.87
2014,UKD45,2013,11.61
2014,UKD46,2013,11.85
2014,UKD47,2013,14.02
2014,UKD61,2013,14.52
2014,UKD62,2013,13.04
2014,UKD63,2013,13.13
2014,UKD71,2013,14.48
2014,UKD72,2013,13.7
2014,UKD73,2013,12.37
2014,UKD74,2013,12.43
2014,UKE11,2013,17.32
2014,UKE12,2013,16.59
2014,UKE13,2013,17.88
2014,UKE21,2013,14.97
2014,UKE22,2013,12.45
2014,UKE31,2013,16.06
2014,UKE32,2013,12.85
2014,UKE41,2013,12.19
2014,UKE42,2013,14.71
2014,UKE44,2013,12.58
2014,UKE45,2013,16.04
2014,UKF11,2013,16.39
2014,UKF12,2013,16.22
2014,UKF13,2013,13.39
2014,UKF14,2013,17.07
2014,UKF15,2013,17.89
2014,UKF16,2013,17.06
2014,UKF21,2013,16.9
2014,UKF22,2013,15.89
2014,UKF24,2013,15.28
2014,UKF25,2013,15.73
2014,UKF30,2013,17.53
2014,UKG11,2013,13.37
2014,UKG12,2013,14.3
2014,UKG13,2013,15.06
2014,UKG21,2013,14.41
2014,UKG22,2013,12.61
2014,UKG23,2013,14.68
2014,UKG24,2013,13.86
2014,UKG31,2013,16.53
2014,UKG32,2013,15.46
2014,UKG33,2013,15.93
2014,UKG36,2013,15.9
2014,UKG37,2013,17.74
2014,UKG38,2013,16.83
2014,UKG39,2013,15.8
2014,UKH11,2013,16.91
2014,UKH12,2013,16.54
2014,UKH14,2013,16.83
2014,UKH15,2013,16.57
2014,UKH16,2013,16.37
2014,UKH17,2013,16.63
2014,UKH21,2013,16.19
2014,UKH23,2013,15.67
2014,UKH24,2013,15.73
2014,UKH25,2013,15.82
2014,UKH31,2013,16.05
2014,UKH32,2013,17.51
2014,UKH34,2013,16.79
2014,UKH35,2013,16.8
2014,UKH36,2013,17.09
2014,UKH37,2013,16.51
2014,UKI31,2013,20.51
2014,UKI32,2013,22.13
2014,UKI33,2013,21.18
2014,UKI34,2013,18.92
2014,UKI41,2013,20.21
2014,UKI42,2013,21.33
2014,UKI43,2013,19.78
2014,UKI44,2013,19.05
2014,UKI45,2013,19.67
2014,UKI51,2013,17.67
2014,UKI52,2013,17.55
2014,UKI53,2013,18.75
2014,UKI54,2013,17.48
2014,UKI61,2013,16.1
2014,UKI62,2013,16.28
2014,UKI63,2013,16.92
2014,UKI71,2013,17.71
2014,UKI72,2013,19.04
2014,UKI73,2013,19.07
2014,UKI74,2013,16.88
2014,UKI75,2013,17.52
2014,UKJ11,2013,14.99
2014,UKJ12,2013,15.52
2014,UKJ13,2013,14.52
2014,UKJ14,2013,14.91
2014,UKJ21,2013,14.14
2014,UKJ22,2013,13.83
2014,UKJ25,2013,14.31
2014,UKJ26,2013,14.89
2014,UKJ27,2013,13.81
2014,UKJ28,2013,14.15
2014,UKJ31,2013,15.81
2014,UKJ32,2013,16.02
2014,UKJ34,2013,12.93
2014,UKJ35,2013,14.77
2014,UKJ36,2013,13.92
2014,UKJ37,2013,14.59
2014,UKJ41,2013,16.5
2014,UKJ43,2013,16.6
2014,UKJ44,2013,16.02
2014,UKJ45,2013,16.09
2014,UKJ46,2013,15.28
2014,UKK11,2013,15.53
2014,UKK12,2013,14.24
2014,UKK13,2013,14.14
2014,UKK14,2013,15.37
2014,UKK15,2013,13.97
2014,UKK21,2013,13.84
2014,UKK22,2013,13.33
2014,UKK23,2013,13.07
2014,UKK30,2013,12.03
2014,UKK41,2013,13.55
2014,UKK42,2013,12.25
2014,UKK43,2013,11.91
2014,UKL11,2013,10.37
2014,UKL12,2013,9.68
2014,UKL13,2013,10.27
2014,UKL14,2013,11.18
2014,UKL15,2013,13.12
2014,UKL16,2013,13.57
2014,UKL17,2013,12.65
2014,UKL18,2013,12.43
2014,UKL21,2013,13.15
2014,UKL22,2013,13.3
2014,UKL23,2013,12.48
2014,UKL24,2013,10.29
2014,UKM21,2013,10.47
2014,UKM22,2013,11.39
2014,UKM23,2013,11.14
2014,UKM24,2013,9.67
2014,UKM25,2013,12.42
2014,UKM26,2013,11.2
2014,UKM27,2013,7.82
2014,UKM28,2013,11.59
2014,UKM31,2013,8.04
2014,UKM32,2013,8.47
2014,UKM33,2013,8.48
2014,UKM34,2013,11.72
2014,UKM35,2013,8.68
2014,UKM36,2013,10.57
2014,UKM37,2013,8.33
2014,UKM38,2013,9.07
2014,UKM50,2013,10.69
2014,UKM61,2013,7.38
2014,UKM62,2013,6.89
2014,UKM63,2013,6.61
2014,UKM64,2013,6.77
2014,UKM65,2013,9.45
2014,UKM66,2013,11.47
2014,UKN01,2013,13.24
2014,UKN02,2013,11.53
2014,UKN03,2013,10.4
2014,UKN04,2013,8.56
2014,UKN05,2013,8.82
2015,UKC11,2013,11.16
2015,UKC12,2013,10.37
2015,UKC13,2013,11.23
2015,UKC14,2013,9.15
2015,UKC21,2013,8.39
2015,UKC22,2013,10.72
2015,UKC23,2013,11.54
2015,UKD11,2013,8.11
2015,UKD12,2013,8.25
2015,UKD33,2013,13.31
2015,UKD34,2013,12.88
2015,UKD35,2013,12.14
2015,UKD36,2013,12.74
2015,UKD37,2013,11.68
2015,UKD41,2013,10.7
2015,UKD42,2013,13.98
2015,UKD44,2013,9.66
2015,UKD45,2013,10.01
2015,UKD46,2013,10.37
2015,UKD47,2013,12.7
2015,UKD61,2013,12.65
2015,UKD62,2013,11.55
2015,UKD63,2013,11.75
2015,UKD71,2013,12.93
2015,UKD72,2013,12.27
2015,UKD73,2013,11.85
2015,UKD74,2013,10.82
2015,UKE11,2013,14.3
2015,UKE12,2013,13.72
2015,UKE13,2013,15.16
2015,UKE21,2013,12.33
2015,UKE22,2013,10.09
2015,UKE31,2013,13.47
2015,UKE32,2013,10.9
2015,UKE41,2013,10.57
2015,UKE42,2013,12.59
2015,UKE44,2013,10.58
2015,UKE45,2013,13.43
2015,UKF11,2013,14.64
2015,UKF12,2013,13.55
2015,UKF13,2013,11.89
2015,UKF14,2013,15.16
2015,UKF15,2013,15.44
2015,UKF16,2013,15.34
2015,UKF21,2013,15.29
2015,UKF22,2013,14.37
2015,UKF24,2013,13.65
2015,UKF25,2013,14.08
2015,UKF30,2013,15.11
2015,UKG11,2013,11.76
2015,UKG12,2013,12.78
2015,UKG13,2013,13.38
2015,UKG21,2013,12.8
2015,UKG22,2013,11.25
2015,UKG23,2013,12.99
2015,UKG24,2013,12.4
2015,UKG31,2013,14.83
2015,UKG32,2013,13.68
2015,UKG33,2013,14.14
2015,UKG36,2013,14.3
2015,UKG37,2013,16.89
2015,UKG38,2013,15.39
2015,UKG39,2013,14.45
2015,UKH11,2013,14.74
2015,UKH12,2013,14.53
2015,UKH14,2013,14.34
2015,UKH15,2013,14.04
2015,UKH16,2013,13.83
2015,UKH17,2013,13.93
2015,UKH21,2013,14.45
2015,UKH23,2013,13.99
2015,UKH24,2013,14.02
2015,UKH25,2013,14.17
2015,UKH31,2013,15.3
2015,UKH32,2013,15.7
2015,UKH34,2013,14.73
2015,UKH35,2013,14.89
2015,UKH36,2013,15.1
2015,UKH37,2013,14.69
2015,UKI31,2013,18.85
2015,UKI32,2013,20.39
2015,UKI33,2013,19.46
2015,UKI34,2013,17.25
2015,UKI41,2013,18.71
2015,UKI42,2013,19.66
2015,UKI43,2013,18.23
2015,UKI44,2013,17.5
2015,UKI45,2013,18.21
2015,UKI51,2013,15.95
2015,UKI52,2013,15.73
2015,UKI53,2013,17.21
2015,UKI54,2013,15.72
2015,UKI61,2013,14.29
2015,UKI62,2013,14.77
2015,UKI63,2013,15.22
2015,UKI71,2013,15.95
2015,UKI72,2013,17.25
2015,UKI73,2013,17.07
2015,UKI74,2013,14.8
2015,UKI75,2013,15.64
2015,UKJ11,2013,13.14
2015,UKJ12,2013,13.84
2015,UKJ13,2013,12.86
2015,UKJ14,2013,13.13
2015,UKJ21,2013,13.76
2015,UKJ22,2013,12.3
2015,UKJ25,2013,12.74
2015,UKJ26,2013,13.27
2015,UKJ27,2013,12.53
2015,UKJ28,2013,12.59
2015,UKJ31,2013,16.58
2015,UKJ32,2013,15.4
2015,UKJ34,2013,12.02
2015,UKJ35,2013,14.23
2015,UKJ36,2013,12.34
2015,UKJ37,2013,12.85
2015,UKJ41,2013,14.73
2015,UKJ43,2013,14.62
2015,UKJ44,2013,13.95
2015,UKJ45,2013,14.07
2015,UKJ46,2013,13.54
2015,UKK11,2013,13.5
2015,UKK12,2013,12.48
2015,UKK13,2013,12.41
2015,UKK14,2013,13.77
2015,UKK15,2013,12.2
2015,UKK21,2013,13.42
2015,UKK22,2013,11.83
2015,UKK23,2013,11.48
2015,UKK30,2013,12.44
2015,UKK41,2013,15.53
2015,UKK42,2013,12.51
2015,UKK43,2013,10.78
2015,UKL11,2013,8.63
2015,UKL12,2013,8.45
2015,UKL13,2013,8.81
2015,UKL14,2013,9.54
2015,UKL15,2013,11.81
2015,UKL16,2013,12.23
2015,UKL17,2013,11.16
2015,UKL18,2013,10.65
2015,UKL21,2013,11.29
2015,UKL22,2013,11.94
2015,UKL23,2013,10.77
2015,UKL24,2013,9.08
2015,UKM21,2013,8.74
2015,UKM22,2013,9.88
2015,UKM23,2013,9.58
2015,UKM24,2013,8.18
2015,UKM25,2013,10.52
2015,UKM26,2013,9.65
2015,UKM27,2013,6.67
2015,UKM28,2013,9.41
2015,UKM31,2013,6.93
2015,UKM32,2013,7.22
2015,UKM33,2013,7.27
2015,UKM34,2013,10.28
2015,UKM35,2013,7.4
2015,UKM36,2013,9.26
2015,UKM37,2013,7.12
2015,UKM38,2013,7.87
2015,UKM50,2013,8.56
2015,UKM61,2013,5.76
2015,UKM62,2013,5.74
2015,UKM63,2013,5.7
2015,UKM64,2013,5.74
2015,UKM65,2013,7.21
2015,UKM66,2013,9.44
2015,UKN01,2013,10.91
2015,UKN02,2013,9.62
2015,UKN03,2013,8.53
2015,UKN04,2013,6.99
2015,UKN05,2013,7.15
2016,UKC11,2016,12.21
2016,UKC12,2016,11.87
2016,UKC13,2016,11.93
2016,UKC14,2016,9.24
2016,UKC21,2016,8.91
2016,UKC22,2016,10.86
2016,UKC23,2016,11.82
2016,UKD11,2016,7.96
2016,UKD12,2016,8.02
2016,UKD33,2016,14.24
2016,UKD34,2016,13.96
2016,UKD35,2016,13.04
2016,UKD36,2016,13.33
2016,UKD37,2016,12.79
2016,UKD41,2016,11.65
2016,UKD42,2016,11.12
2016,UKD44,2016,9.77
2016,UKD45,2016,10.52
2016,UKD46,2016,11.4
2016,UKD47,2016,12.81
2016,UKD61,2016,13.96
2016,UKD62,2016,12.36
2016,UKD63,2016,12.47
2016,UKD71,2016,14.09
2016,UKD72,2016,13.73
2016,UKD73,2016,11.84
2016,UKD74,2016,11.83
2016,UKE11,2016,15.33
2016,UKE12,2016,14.83
2016,UKE13,2016,15.96
2016,UKE21,2016,13.59
2016,UKE22,2016,11.28
2016,UKE31,2016,14.52
2016,UKE32,2016,11.72
2016,UKE41,2016,11.74
2016,UKE42,2016,13.81
2016,UKE44,2016,11.99
2016,UKE45,2016,14.59
2016,UKF11,2016,17.07
2016,UKF12,2016,14.52
2016,UKF13,2016,13.19
2016,UKF14,2016,17.13
2016,UKF15,2016,16.49
2016,UKF16,2016,17.43
2016,UKF21,2016,17.11
2016,UKF22,2016,16.35
2016,UKF24,2016,15.74
2016,UKF25,2016,16.0
2016,UKF30,2016,16.3
2016,UKG11,2016,13.26
2016,UKG12,2016,14.15
2016,UKG13,2016,15.29
2016,UKG21,2016,14.0
2016,UKG22,2016,12.54
2016,UKG23,2016,14.11
2016,UKG24,2016,13.74
2016,UKG31,2016,16.46
2016,UKG32,2016,15.52
2016,UKG33,2016,16.08
2016,UKG36,2016,15.63
2016,UKG37,2016,17.4
2016,UKG38,2016,16.59
2016,UKG39,2016,15.43
2016,UKH11,2016,16.7
2016,UKH12,2016,16.87
2016,UKH14,2016,16.49
2016,UKH15,2016,16.09
2016,UKH16,2016,16.4
2016,UKH17,2016,16.31
2016,UKH21,2016,16.37
2016,UKH23,2016,15.78
2016,UKH24,2016,16.14
2016,UKH25,2016,16.07
2016,UKH31,2016,15.98
2016,UKH32,2016,17.64
2016,UKH34,2016,16.65
2016,UKH35,2016,16.84
2016,UKH36,2016,16.83
2016,UKH37,2016,16.32
2016,UKI31,2016,18.46
2016,UKI32,2016,19.54
2016,UKI33,2016,19.29
2016,UKI34,2016,18.24
2016,UKI41,2016,19.34
2016,UKI42,2016,19.41
2016,UKI43,2016,18.58
2016,UKI44,2016,18.45
2016,UKI45,2016,18.95
2016,UKI51,2016,17.82
2016,UKI52,2016,17.76
2016,UKI53,2016,18.47
2016,UKI54,2016,17.16
2016,UKI61,2016,16.36
2016,UKI62,2016,16.7
2016,UKI63,2016,17.08
2016,UKI71,2016,16.93
2016,UKI72,2016,17.82
2016,UKI73,2016,17.98
2016,UKI74,2016,16.34
2016,UKI75,2016,17.19
2016,UKJ11,2016,15.52
2016,UKJ12,2016,16.27
2016,UKJ13,2016,15.16
2016,UKJ14,2016,15.45
2016,UKJ21,2016,15.68
2016,UKJ22,2016,14.61
2016,UKJ25,2016,15.13
2016,UKJ26,2016,15.57
2016,UKJ27,2016,14.83
2016,UKJ28,2016,15.03
2016,UKJ31,2016,17.79
2016,UKJ32,2016,16.89
2016,UKJ34,2016,14.05
2016,UKJ35,2016,16.05
2016,UKJ36,2016,14.67
2016,UKJ37,2016,15.3
2016,UKJ41,2016,17.04
2016,UKJ43,2016,16.72
2016,UKJ44,2016,15.91
2016,UKJ45,2016,16.1
2016,UKJ46,2016,15.69
2016,UKK11,2016,15.37
2016,UKK12,2016,14.18
2016,UKK13,2016,14.22
2016,UKK14,2016,15.81
2016,UKK15,2016,14.49
2016,UKK21,2016,14.73
2016,UKK22,2016,14.06
2016,UKK23,2016,13.48
2016,UKK30,2016,12.71
2016,UKK41,2016,14.54
2016,UKK42,2016,13.45
2016,UKK43,2016,12.51
2016,UKL11,2016,8.28
2016,UKL12,2016,8.31
2016,UKL13,2016,8.66
2016,UKL14,2016,11.42
2016,UKL15,2016,12.73
2016,UKL16,2016,13.0
2016,UKL17,2016,12.61
2016,UKL18,2016,12.32
2016,UKL21,2016,12.85
2016,UKL22,2016,13.39
2016,UKL23,2016,10.96
2016,UKL24,2016,10.5
2016,UKM50,2016,9.33
2016,UKM61,2016,6.38
2016,UKM62,2016,7.02
2016,UKM63,2016,6.91
2016,UKM64,2016,6.28
2016,UKM65,2016,6.19
2016,UKM66,2016,6.04
2016,UKM71,2016,9.78
2016,UKM72,2016,10.61
2016,UKM73,2016,10.11
2016,UKM75,2016,10.87
2016,UKM76,2016,10.15
2016,UKM77,2016,7.9
2016,UKM78,2016,9.78
2016,UKM81,2016,7.89
2016,UKM82,2016,10.45
2016,UKM83,2016,8.24
2016,UKM84,2016,9.71
2016,UKM91,2016,8.9
2016,UKM92,2016,7.87
2016,UKM93,2016,8.17
2016,UKM94,2016,7.89
2016,UKM95,2016,8.59
2016,UKN06,2016,12.88
2016,UKN07,2016,9.27
2016,UKN08,2016,8.67
2016,UKN09,2016,10.21
2016,UKN10,2016,7.49
2016,UKN11,2016,8.42
2016,UKN12,2016,8.15
2016,UKN13,2016,9.38
2016,UKN14,2016,10.37
2016,UKN15,2016,8.86
2016,UKN16,2016,7.04
2017,UKC11,2016,11.88
2017,UKC12,2016,11.72
2017,UKC13,2016,11.52
2017,UKC14,2016,8.93
2017,UKC21,2016,8.75
2017,UKC22,2016,10.63
2017,UKC23,2016,11.57
2017,UKD11,2016,7.67
2017,UKD12,2016,7.69
2017,UKD33,2016,11.75
2017,UKD34,2016,11.63
2017,UKD35,2016,10.66
2017,UKD36,2016,11.24
2017,UKD37,2016,10.6
2017,UKD41,2016,9.79
2017,UKD42,2016,9.48
2017,UKD44,2016,8.65
2017,UKD45,2016,9.23
2017,UKD46,2016,9.59
2017,UKD47,2016,11.06
2017,UKD61,2016,11.83
2017,UKD62,2016,10.17
2017,UKD63,2016,10.47
2017,UKD71,2016,12.05
2017,UKD72,2016,11.6
2017,UKD73,2016,9.88
2017,UKD74,2016,9.95
2017,UKE11,2016,13.94
2017,UKE12,2016,13.9
2017,UKE13,2016,14.53
2017,UKE21,2016,12.82
2017,UKE22,2016,10.75
2017,UKE31,2016,12.44
2017,UKE32,2016,9.27
2017,UKE41,2016,9.89
2017,UKE42,2016,12.12
2017,UKE44,2016,9.76
2017,UKE45,2016,12.5
2017,UKF11,2016,15.28
2017,UKF12,2016,12.34
2017,UKF13,2016,11.16
2017,UKF14,2016,15.27
2017,UKF15,2016,15.02
2017,UKF16,2016,15.81
2017,UKF21,2016,15.46
2017,UKF22,2016,14.91
2017,UKF24,2016,14.64
2017,UKF25,2016,14.98
2017,UKF30,2016,15.18
2017,UKG11,2016,11.55
2017,UKG12,2016,12.5
2017,UKG13,2016,13.88
2017,UKG21,2016,12.07
2017,UKG22,2016,10.61
2017,UKG23,2016,11.92
2017,UKG24,2016,11.77
2017,UKG31,2016,14.67
2017,UKG32,2016,13.93
2017,UKG33,2016,14.57
2017,UKG36,2016,13.4
2017,UKG37,2016,15.4
2017,UKG38,2016,14.73
2017,UKG39,2016,13.22
2017,UKH11,2016,15.6
2017,UKH12,2016,16.09
2017,UKH14,2016,15.72
2017,UKH15,2016,14.77
2017,UKH16,2016,14.98
2017,UKH17,2016,15.15
2017,UKH21,2016,16.58
2017,UKH23,2016,15.83
2017,UKH24,2016,15.71
2017,UKH25,2016,16.06
2017,UKH31,2016,14.92
2017,UKH32,2016,16.81
2017,UKH34,2016,16.02
2017,UKH35,2016,16.56
2017,UKH36,2016,16.15
2017,UKH37,2016,15.49
2017,UKI31,2016,18.25
2017,UKI32,2016,19.17
2017,UKI33,2016,18.6
2017,UKI34,2016,17.44
2017,UKI41,2016,18.87
2017,UKI42,2016,19.07
2017,UKI43,2016,18.3
2017,UKI44,2016,17.75
2017,UKI45,2016,18.25
2017,UKI51,2016,16.94
2017,UKI52,2016,17.12
2017,UKI53,2016,18.01
2017,UKI54,2016,16.9
2017,UKI61,2016,15.56
2017,UKI62,2016,15.83
2017,UKI63,2016,16.17
2017,UKI71,2016,16.75
2017,UKI72,2016,17.37
2017,UKI73,2016,17.35
2017,UKI74,2016,16.0
2017,UKI75,2016,16.47
2017,UKJ11,2016,14.48
2017,UKJ12,2016,15.74
2017,UKJ13,2016,14.82
2017,UKJ14,2016,14.46
2017,UKJ21,2016,15.56
2017,UKJ22,2016,14.52
2017,UKJ25,2016,14.28
2017,UKJ26,2016,14.95
2017,UKJ27,2016,14.04
2017,UKJ28,2016,14.69
2017,UKJ31,2016,16.09
2017,UKJ32,2016,14.77
2017,UKJ34,2016,12.76
2017,UKJ35,2016,14.41
2017,UKJ36,2016,13.22
2017,UKJ37,2016,13.95
2017,UKJ41,2016,15.92
2017,UKJ43,2016,15.75
2017,UKJ44,2016,15.19
2017,UKJ45,2016,15.41
2017,UKJ46,2016,15.03
2017,UKK11,2016,13.47
2017,UKK12,2016,12.53
2017,UKK13,2016,12.77
2017,UKK14,2016,14.51
2017,UKK15,2016,13.11
2017,UKK21,2016,13.26
2017,UKK22,2016,12.67
2017,UKK23,2016,11.66
2017,UKK30,2016,11.06
2017,UKK41,2016,12.53
2017,UKK42,2016,11.52
2017,UKK43,2016,10.71
2017,UKL11,2016,6.89
2017,UKL12,2016,6.93
2017,UKL13,2016,7.24
2017,UKL14,2016,8.88
2017,UKL15,2016,10.25
2017,UKL16,2016,10.75
2017,UKL17,2016,10.02
2017,UKL18,2016,9.65
2017,UKL21,2016,11.01
2017,UKL22,2016,11.0
2017,UKL23,2016,9.27
2017,UKL24,2016,8.38
2017,UKM50,2016,8.71
2017,UKM61,2016,6.12
2017,UKM62,2016,6.27
2017,UKM63,2016,5.73
2017,UKM64,2016,5.44
2017,UKM65,2016,6.37
2017,UKM66,2016,5.76
2017,UKM71,2016,9.03
2017,UKM72,2016,10.33
2017,UKM73,2016,9.97
2017,UKM75,2016,10.77
2017,UKM76,2016,9.87
2017,UKM77,2016,7.3
2017,UKM78,2016,9.57
2017,UKM81,2016,7.41
2017,UKM82,2016,10.09
2017,UKM83,2016,7.76
2017,UKM84,2016,9.52
2017,UKM91,2016,8.77
2017,UKM92,2016,7.69
2017,UKM93,2016,7.92
2017,UKM94,2016,7.58
2017,UKM95,2016,8.42
2017,UKN06,2016,11.05
2017,UKN07,2016,8.29
2017,UKN08,2016,7.73
2017,UKN09,2016,9.07
2017,UKN10,2016,6.96
2017,UKN11,2016,7.65
2017,UKN12,2016,7.36
2017,UKN13,2016,8.3
2017,UKN14,2016,9.05
2017,UKN15,2016,7.94
2017,UKN16,2016,6.68
2018,UKC11,2016,12.21
2018,UKC12,2016,11.76
2018,UKC13,2016,11.79
2018,UKC14,2016,9.06
2018,UKC21,2016,8.55
2018,UKC22,2016,10.8
2018,UKC23,2016,11.64
2018,UKD11,2016,7.62
2018,UKD12,2016,7.75
2018,UKD33,2016,12.66
2018,UKD34,2016,12.39
2018,UKD35,2016,11.19
2018,UKD36,2016,11.96
2018,UKD37,2016,11.11
2018,UKD41,2016,10.34
2018,UKD42,2016,10.11
2018,UKD44,2016,9.09
2018,UKD45,2016,9.54
2018,UKD46,2016,9.9
2018,UKD47,2016,11.74
2018,UKD61,2016,12.33
2018,UKD62,2016,10.27
2018,UKD63,2016,10.86
2018,UKD71,2016,12.76
2018,UKD72,2016,12.9
2018,UKD73,2016,10.98
2018,UKD74,2016,11.18
2018,UKE11,2016,15.16
2018,UKE12,2016,14.57
2018,UKE13,2016,15.98
2018,UKE21,2016,13.28
2018,UKE22,2016,10.86
2018,UKE31,2016,13.3
2018,UKE32,2016,9.77
2018,UKE41,2016,10.42
2018,UKE42,2016,12.81
2018,UKE44,2016,10.33
2018,UKE45,2016,13.45
2018,UKF11,2016,13.82
2018,UKF12,2016,12.28
2018,UKF13,2016,10.6
2018,UKF14,2016,14.42
2018,UKF15,2016,15.35
2018,UKF16,2016,14.8
2018,UKF21,2016,15.31
2018,UKF22,2016,14.37
2018,UKF24,2016,14.68
2018,UKF25,2016,15.06
2018,UKF30,2016,15.92
2018,UKG11,2016,11.96
2018,UKG12,2016,12.82
2018,UKG13,2016,13.85
2018,UKG21,2016,12.5
2018,UKG22,2016,11.21
2018,UKG23,2016,12.02
2018,UKG24,2016,11.5
2018,UKG31,2016,14.8
2018,UKG32,2016,13.71
2018,UKG33,2016,14.83
2018,UKG36,2016,14.17
2018,UKG37,2016,15.8
2018,UKG38,2016,14.91
2018,UKG39,2016,13.92
2018,UKH11,2016,16.11
2018,UKH12,2016,16.3
2018,UKH14,2016,15.89
2018,UKH15,2016,15.33
2018,UKH16,2016,15.74
2018,UKH17,2016,15.76
2018,UKH21,2016,16.46
2018,UKH23,2016,15.53
2018,UKH24,2016,15.52
2018,UKH25,2016,15.79
2018,UKH31,2016,14.92
2018,UKH32,2016,16.79
2018,UKH34,2016,15.91
2018,UKH35,2016,16.34
2018,UKH36,2016,15.97
2018,UKH37,2016,15.28
2018,UKI31,2016,19.12
2018,UKI32,2016,20.17
2018,UKI33,2016,19.66
2018,UKI34,2016,18.43
2018,UKI41,2016,20.11
2018,UKI42,2016,20.25
2018,UKI43,2016,19.26
2018,UKI44,2016,18.66
2018,UKI45,2016,19.33
2018,UKI51,2016,17.58
2018,UKI52,2016,17.44
2018,UKI53,2016,18.78
2018,UKI54,2016,17.31
2018,UKI61,2016,15.55
2018,UKI62,2016,16.15
2018,UKI63,2016,16.79
2018,UKI71,2016,17.18
2018,UKI72,2016,18.11
2018,UKI73,2016,18.07
2018,UKI74,2016,16.26
2018,UKI75,2016,16.95
2018,UKJ11,2016,14.62
2018,UKJ12,2016,15.7
2018,UKJ13,2016,14.64
2018,UKJ14,2016,14.53
2018,UKJ21,2016,14.92
2018,UKJ22,2016,13.51
2018,UKJ25,2016,14.2
2018,UKJ26,2016,14.6
2018,UKJ27,2016,13.63
2018,UKJ28,2016,14.04
2018,UKJ31,2016,16.75
2018,UKJ32,2016,15.56
2018,UKJ34,2016,12.63
2018,UKJ35,2016,14.65
2018,UKJ36,2016,13.27
2018,UKJ37,2016,14.07
2018,UKJ41,2016,15.84
2018,UKJ43,2016,15.47
2018,UKJ44,2016,14.63
2018,UKJ45,2016,14.76
2018,UKJ46,2016,14.46
2018,UKK11,2016,14.42
2018,UKK12,2016,12.91
2018,UKK13,2016,13.19
2018,UKK14,2016,14.64
2018,UKK15,2016,13.16
2018,UKK21,2016,13.21
2018,UKK22,2016,12.13
2018,UKK23,2016,11.31
2018,UKK30,2016,10.66
2018,UKK41,2016,11.41
2018,UKK42,2016,9.87
2018,UKK43,2016,9.38
2018,UKL11,2016,8.99
2018,UKL12,2016,8.94
2018,UKL13,2016,9.12
2018,UKL14,2016,10.28
2018,UKL15,2016,11.31
2018,UKL16,2016,11.64
2018,UKL17,2016,11.14
2018,UKL18,2016,11.06
2018,UKL21,2016,11.6
2018,UKL22,2016,11.88
2018,UKL23,2016,10.36
2018,UKL24,2016,9.42
2018,UKM50,2016,8.56
2018,UKM61,2016,5.07
2018,UKM62,2016,5.84
2018,UKM63,2016,5.88
2018,UKM64,2016,4.94
2018,UKM65,2016,5.14
2018,UKM66,2016,4.95
2018,UKM71,2016,9.0
